ID,ID Base,Faction,Alteration,Name,Name DE,Type,Subtyp,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effekt,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_MU_04_C,ALT_CORE_B_MU_04_C,MU,COMMON,Muna Caregiver,Muna-Betreuerin,CHARACTER,DRUID,1,1,0,1,0,,"{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_04_R1,ALT_CORE_B_MU_04_C,MU,RARE,Muna Caregiver,Muna-Betreuerin,CHARACTER,DRUID,1,1,#1#,#2#,0,,"{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_04_R2,ALT_CORE_B_MU_04_C,YZ,RARE,Muna Caregiver,Muna-Betreuerin,CHARACTER,DRUID,1,1,0,1,0,,"{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_05_C,ALT_CORE_B_MU_05_C,MU,COMMON,Kitsune,Kitsune,CHARACTER,SPIRIT,2,2,0,3,2,{H} Jeder Spieler zieht eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_05_R1,ALT_CORE_B_MU_05_C,MU,RARE,Kitsune,Kitsune,CHARACTER,SPIRIT,2,2,0,3,#3#,{H} Alle Spieler #dürfen [RESUPPLY] nutzen.# (Lege die oberste Karte ihres Decks in Reserve.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_05_R2,ALT_CORE_B_MU_05_C,BR,RARE,Kitsune,Kitsune,CHARACTER,SPIRIT,2,2,0,3,2,{H} Jeder Spieler zieht eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_06_C,ALT_CORE_B_MU_06_C,MU,COMMON,Spindle Harvesters,Spindelsammler,CHARACTER,PLANT_ANIMAL,1,1,1,0,0,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_06_R1,ALT_CORE_B_MU_06_C,MU,RARE,Spindle Harvesters,Spindelsammler,CHARACTER,PLANT_ANIMAL,1,1,1,0,0,"{J} Ich erhalte $[ANCHORED].  #Zum Mittag, wenn ich mindestens 2 Verstärkungen habe — $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_MU_06_R2,ALT_CORE_B_MU_06_C,YZ,RARE,Spindle Harvesters,Spindelsammler,CHARACTER,PLANT_ANIMAL,1,1,1,0,0,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_07_C,ALT_CORE_B_MU_07_C,MU,COMMON,Mowgli,Mogli,CHARACTER,DRUID,2,1,3,0,0,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_07_R1,ALT_CORE_B_MU_07_C,MU,RARE,Mowgli,Mogli,CHARACTER,DRUID,2,1,3,0,0,,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_07_R2,ALT_CORE_B_MU_07_C,AX,RARE,Mowgli,Mogli,CHARACTER,DRUID,2,1,3,0,0,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_08_C,ALT_CORE_B_MU_08_C,MU,COMMON,Sneezer Shroom,Niespilz,CHARACTER,PLANT,2,2,1,1,1,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_08_R1,ALT_CORE_B_MU_08_C,MU,RARE,Sneezer Shroom,Niespilz,CHARACTER,PLANT,2,2,1,1,1,{J} Ich erhalte $[ANCHORED].  #Zum Mittag erhalte ich 1 Verstärkung$[BB].#,,,,,,,,,,,,,,,
ALT_CORE_B_MU_08_R2,ALT_CORE_B_MU_08_C,YZ,RARE,Sneezer Shroom,Niespilz,CHARACTER,PLANT,2,2,1,1,1,{J} Ich erhalte $[ANCHORED].  #Zum Mittag erhalte ich 1 Verstärkung.#,,,,,,,,,,,,,,,
ALT_CORE_B_MU_09_C,ALT_CORE_B_MU_09_C,MU,COMMON,Kodama,Kodama,CHARACTER,PLANT_SPIRIT,2,2,3,3,3,{H} Ich erhalte $[ASLEEP].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_09_R1,ALT_CORE_B_MU_09_C,MU,RARE,Kodama,Kodama,CHARACTER,PLANT_SPIRIT,2,2,3,3,3,{H} Ich erhalte $[ASLEEP].,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_09_R2,ALT_CORE_B_MU_09_C,LY,RARE,Kodama,Kodama,CHARACTER,PLANT_SPIRIT,2,2,3,3,3,{H} Ich erhalte $[ASLEEP].,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_10_C,ALT_CORE_B_MU_10_C,MU,COMMON,"Yong-Su, Verdant Weaver","Yong-Su, Grünweber",CHARACTER,DRUID,3,3,3,3,3,"{J} Wenn du mindestens zwei Pflanzen kontrollierst, erhalte ich 2 Verstärkungen$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_10_R1,ALT_CORE_B_MU_10_C,MU,RARE,"Yong-Su, Verdant Weaver","Yong-Su, Grünweber",CHARACTER,DRUID,#2#,#2#,#2#,#2#,#2#,"{J} Wenn du mindestens zwei Pflanzen kontrollierst, erhalte ich 2 Verstärkungen$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_10_R2,ALT_CORE_B_MU_10_C,LY,RARE,"Yong-Su, Verdant Weaver","Yong-Su, Grünweber",CHARACTER,DRUID,3,3,3,3,3,"{J} #Wenn du unter den Charakteren, die du kontrollierst, mindestens drei Basisstatistiken von 0 hast#, erhalte ich 2 Verstärkungen$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_11_C,ALT_CORE_B_MU_11_C,MU,COMMON,Inari,Inari,CHARACTER,DEITY,3,2,3,1,3,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_11_R1,ALT_CORE_B_MU_11_C,MU,RARE,Inari,Inari,CHARACTER,DEITY,3,2,3,1,3,#Zum Mittag — Ziehe eine Karte.#,,,,,,,,,,,,,,,
ALT_CORE_B_MU_11_R2,ALT_CORE_B_MU_11_C,AX,RARE,Inari,Inari,CHARACTER,DEITY,3,2,3,#3#,3,,"#{D} : Aktiviere die {j} Auslöser einer bleibenden Karte deiner Wahl, die du kontrollierst.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_12_C,ALT_CORE_B_MU_12_C,MU,COMMON,Daughter of Yggdrasil,Tochter von Yggdrasil,CHARACTER,PLANT,3,3,5,5,3,{H} Ein Gegner deiner Wahl zieht eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_12_R1,ALT_CORE_B_MU_12_C,MU,RARE,Daughter of Yggdrasil,Tochter von Yggdrasil,CHARACTER,PLANT,3,3,5,5,3,{H} #Jeder Spieler# zieht eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_12_R2,ALT_CORE_B_MU_12_C,AX,RARE,Daughter of Yggdrasil,Tochter von Yggdrasil,CHARACTER,PLANT,3,3,5,5,3,{H} Ein Gegner deiner Wahl zieht eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_13_C,ALT_CORE_B_MU_13_C,MU,COMMON,Muna Druid,Muna-Druide,CHARACTER,DRUID,3,2,3,2,2,,"{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R1,ALT_CORE_B_MU_13_C,MU,RARE,Muna Druid,Muna-Druide,CHARACTER,DRUID,3,2,#2#,#1#,#1#,#{H} Bis zu einer Pflanze deiner Wahl erhält 2 Verstärkungen$[BB].#,"{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R2,ALT_CORE_B_MU_13_C,AX,RARE,Muna Druid,Muna-Druide,CHARACTER,DRUID,3,2,3,2,2,,"{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_14_C,ALT_CORE_B_MU_14_C,MU,COMMON,Cernunnos,Cernunnos,CHARACTER,DRUID_DEITY,4,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R1,ALT_CORE_B_MU_14_C,MU,RARE,Cernunnos,Cernunnos,CHARACTER,DRUID_DEITY,#3#,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R2,ALT_CORE_B_MU_14_C,LY,RARE,Cernunnos,Cernunnos,CHARACTER,DRUID_DEITY,#3#,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_C,ALT_CORE_B_MU_15_C,MU,COMMON,Dracaena,Dracaena,CHARACTER,PLANT_DRAGON,3,3,0,2,2,{J} Ich erhalte $[ANCHORED].  Zum Mittag erhalte ich 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R1,ALT_CORE_B_MU_15_C,MU,RARE,Dracaena,Dracaena,CHARACTER,PLANT_DRAGON,3,3,0,#1#,#1#,{J} Ich erhalte $[ANCHORED].  Zum Mittag erhalte ich #2 Verstärkungen#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R2,ALT_CORE_B_MU_15_C,BR,RARE,Dracaena,Dracaena,CHARACTER,PLANT_DRAGON,3,3,0,2,2,{J} Ich erhalte $[ANCHORED].  Zum Mittag erhalte ich 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_C,ALT_CORE_B_MU_16_C,MU,COMMON,Aloe Vera,Aloe Vera,CHARACTER,PLANT,3,3,2,2,4,Zum Mittag — $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R1,ALT_CORE_B_MU_16_C,MU,RARE,Aloe Vera,Aloe Vera,CHARACTER,PLANT,3,3,2,2,4,"#{J} Du darfst {1} bezahlen, damit ich $[ANCHORED] erhalte.#  Zum Mittag — $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R2,ALT_CORE_B_MU_16_C,LY,RARE,Aloe Vera,Aloe Vera,CHARACTER,PLANT,3,3,2,2,4,"#{J} Du darfst {1} bezahlen, damit ich $[ANCHORED] erhalte.#  Zum Mittag — $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_C,ALT_CORE_B_MU_17_C,MU,COMMON,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,{H} Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R1,ALT_CORE_B_MU_17_C,MU,RARE,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,#{J}# Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R2,ALT_CORE_B_MU_17_C,BR,RARE,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,{H} Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_C,ALT_CORE_B_MU_18_C,MU,COMMON,Parvati,Parvati,CHARACTER,DEITY,4,2,3,0,3,{H} Ein Charakter deiner Wahl erhält [ANCHORED]. (Während der Ruhepause geht er nicht in Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R1,ALT_CORE_B_MU_18_C,MU,RARE,Parvati,Parvati,CHARACTER,DEITY,4,#3#,3,0,3,#{J}# Ein Charakter deiner Wahl erhält [ANCHORED]. (Während der Ruhepause geht er nicht in Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R2,ALT_CORE_B_MU_18_C,BR,RARE,Parvati,Parvati,CHARACTER,DEITY,4,#3#,3,0,3,#{J}# Ein Charakter deiner Wahl erhält [ANCHORED]. (Während der Ruhepause geht er nicht in Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_C,ALT_CORE_B_MU_19_C,MU,COMMON,Verdantback,Grünrücken,CHARACTER,PLANT_ANIMAL,4,4,5,5,6,"Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei andere Pflanzen.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R1,ALT_CORE_B_MU_19_C,MU,RARE,Verdantback,Grünrücken,CHARACTER,PLANT_ANIMAL,#3#,#3#,#4#,#4#,#5#,"Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei andere Pflanzen.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R2,ALT_CORE_B_MU_19_C,OR,RARE,Verdantback,Grünrücken,CHARACTER,PLANT_ANIMAL,4,4,5,5,6,"Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei #Bürokraten#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_C,ALT_CORE_B_MU_20_C,MU,COMMON,Coniferal Coneman,Kiefernzapfenkerl,CHARACTER,PLANT,5,5,3,3,3,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R1,ALT_CORE_B_MU_20_C,MU,RARE,Coniferal Coneman,Kiefernzapfenkerl,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R2,ALT_CORE_B_MU_20_C,LY,RARE,Coniferal Coneman,Kiefernzapfenkerl,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_C,ALT_CORE_B_MU_21_C,MU,COMMON,Son of Yggdrasil,Sohn von Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R1,ALT_CORE_B_MU_21_C,MU,RARE,Son of Yggdrasil,Sohn von Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].  #$[TOUGH_1].#,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R2,ALT_CORE_B_MU_21_C,BR,RARE,Son of Yggdrasil,Sohn von Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_C,ALT_CORE_B_MU_22_C,MU,COMMON,Hydracaena,Hydracaena,CHARACTER,PLANT_DRAGON,7,7,0,0,0,$[ETERNAL].  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag erhalte ich 4 Verstärkungen.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R1,ALT_CORE_B_MU_22_C,MU,RARE,Hydracaena,Hydracaena,CHARACTER,PLANT_DRAGON,7,7,0,0,0,"$[ETERNAL].  #$[TOUGH_X], wobei X die Anzahl der Pflanzen ist, die du kontrollierst.#  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag erhalte ich 4 Verstärkungen.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R2,ALT_CORE_B_MU_22_C,LY,RARE,Hydracaena,Hydracaena,CHARACTER,PLANT_DRAGON,7,7,0,0,0,$[ETERNAL].  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag erhalte ich 4 Verstärkungen.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_C,ALT_CORE_B_MU_23_C,MU,COMMON,Muna Merchant,Muna-Händler,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R1,ALT_CORE_B_MU_23_C,MU,RARE,Muna Merchant,Muna-Händler,CHARACTER,CITIZEN,2,#2#,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R2,ALT_CORE_B_MU_23_C,AX,RARE,Muna Merchant,Muna-Händler,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_C,ALT_CORE_B_MU_24_C,MU,COMMON,Magical Seeds,Üppige Wiese,PERMANENT,LANDMARK,2,2,,,,"{T} : Die nächste Pflanze, die du in dieser Runde spielst, kostet {1} weniger.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R1,ALT_CORE_B_MU_24_C,MU,RARE,Magical Seeds,Üppige Wiese,PERMANENT,LANDMARK,2,2,,,,"#{J} Du darfst {1} bezahlen für $[RESUPPLY].#  {T} : Die nächste Pflanze, die du in dieser Runde spielst, kostet {1} weniger.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R2,ALT_CORE_B_MU_24_C,OR,RARE,Magical Seeds,Üppige Wiese,PERMANENT,LANDMARK,2,2,,,,"{T} : Der nächste #Bürokrat#, den du in dieser Runde spielst, kostet {1} weniger.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_C,ALT_CORE_B_MU_25_C,MU,COMMON,Meditation Training,Meditationstraining,SPELL,BOON,2,3,,,,Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Während der Ruhepause geht er nicht in Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R1,ALT_CORE_B_MU_25_C,MU,RARE,Meditation Training,Meditationstraining,SPELL,BOON,2,#2#,,,,Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Während der Ruhepause geht er nicht in Reserve und verliert Verankert.),"#{D} : Der nächste Charakter, den du in dieser Runde spielst, erhält 1 Verstärkung.# (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R2,ALT_CORE_B_MU_25_C,YZ,RARE,Meditation Training,Meditationstraining,SPELL,BOON,2,3,,,,Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Während der Ruhepause geht er nicht in Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_C,ALT_CORE_B_MU_26_C,MU,COMMON,Mana Reaping,Mana ernten,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Lege einen Charakter oder eine bleibende Karte deiner Wahl in die Manazone ihres Besitzers (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R1,ALT_CORE_B_MU_26_C,MU,RARE,Mana Reaping,Mana ernten,SPELL,DISRUPTION,3,3,,,,Lege einen Charakter oder eine bleibende Karte deiner Wahl in die Manazone ihres Besitzers (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R2,ALT_CORE_B_MU_26_C,BR,RARE,Mana Reaping,Mana ernten,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Lege einen Charakter oder eine bleibende Karte deiner Wahl in die Manazone ihres Besitzers (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_C,ALT_CORE_B_MU_27_C,MU,COMMON,Nurture,Nähren,SPELL,BOON,2,1,,,,Bis zu zwei Charaktere deiner Wahl erhalten je 1 Verstärkung$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R1,ALT_CORE_B_MU_27_C,MU,RARE,Nurture,Nähren,SPELL,BOON,#3#,#2#,,,,Bis zu zwei Charaktere deiner Wahl erhalten je #2 Verstärkungen$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R2,ALT_CORE_B_MU_27_C,OR,RARE,Nurture,Nähren,SPELL,BOON,2,1,,,,Bis zu zwei Charaktere deiner Wahl erhalten je 1 Verstärkung$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_C,ALT_CORE_B_MU_28_C,MU,COMMON,Beauty Sleep,Schönheitsschlaf,SPELL,DISRUPTION,1,3,,,,Ein Charakter deiner Wahl erhält [ASLEEP]. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in Reserve und verliert Schlafend.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R1,ALT_CORE_B_MU_28_C,MU,RARE,Beauty Sleep,Schönheitsschlaf,SPELL,DISRUPTION,1,3,,,,Ein Charakter deiner Wahl erhält [ASLEEP]. #Du darfst ihm 2 Verstärkungen geben#. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in Reserve und verliert Schlafend.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R2,ALT_CORE_B_MU_28_C,YZ,RARE,Beauty Sleep,Schönheitsschlaf,SPELL,DISRUPTION,1,3,,,,Ein Charakter deiner Wahl erhält [ASLEEP]. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in Reserve und verliert Schlafend.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_C,ALT_CORE_B_MU_29_C,MU,COMMON,Harvest,Ernten,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R1,ALT_CORE_B_MU_29_C,MU,RARE,Harvest,Ernten,SPELL,CONJURATION,#2#,2,,,,"$[RESUPPLY], #dann spiele [RESUPPLY] erneut#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R2,ALT_CORE_B_MU_29_C,AX,RARE,Harvest,Ernten,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_C,ALT_CORE_B_MU_30_C,MU,COMMON,"The Spindle, Muna Bastion","Die Spindel, Muna-Bastion",PERMANENT,LANDMARK,3,3,,,,"Charaktere, die du kontrollierst, haben $[TOUGH_2].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R1,ALT_CORE_B_MU_30_C,MU,RARE,"The Spindle, Muna Bastion","Die Spindel, Muna-Bastion",PERMANENT,LANDMARK,3,3,,,,"Charaktere, die du kontrollierst, haben $[TOUGH_2].  #Zum Mittag — Ein Charakter deiner Wahl, den du kontrollierst, erhält 1 Verstärkung.#",,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R2,ALT_CORE_B_MU_30_C,BR,RARE,"The Spindle, Muna Bastion","Die Spindel, Muna-Bastion",PERMANENT,LANDMARK,3,3,,,,"Charaktere, die du kontrollierst, haben $[TOUGH_2]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_NE_1_C,ALT_CORE_B_NE_1_C,NE,COMMON,Mana Convergence,Mana-Konvergenz,TOKEN,,,,,,,"Ich kann nicht ausgespielt werden, aber dafür als Manakugel genutzt werden. (Beim Ziehen darfst du dein Deck um eine beliebige Anzahl von ""Mana-Konvergenz""-Karten ergänzen.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_01_C,ALT_CORE_B_OR_01_C,OR,COMMON,Sigismar & Wingspan,Sigismar & Spannweit,HERO,,,,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner Helden-Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_02_C,ALT_CORE_B_OR_02_C,OR,COMMON,Waru & Mack,Waru & Mack,HERO,,,,,,,"Zum Mittag, wenn du einen Bürokraten kontrollierst — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.  Wenn du einen Bürokraten spielst, darfst du ihn [ASLEEP] erhalten lassen. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in Reserve und verliert Schlafend.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_03_C,ALT_CORE_B_OR_03_C,OR,COMMON,Gulrang & Tocsin,Gulrang & Tocsin,HERO,,,,,,,"Wenn du eine Marke erstellst, erhält sie 1 Verstärkung.  Falls du weniger als acht Manakugeln hast, erhalten [BOOSTED_MP]-Marken, die du kontrollierst, $[DEFENDER]. (Am Abend können ihre Expeditionen nicht vorrücken.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_C,ALT_CORE_B_OR_04_C,OR,COMMON,Paper Herald,Papierbote,CHARACTER,MESSENGER,1,1,0,0,1,,"{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R1,ALT_CORE_B_OR_04_C,OR,RARE,Paper Herald,Papierbote,CHARACTER,MESSENGER,1,1,0,#1#,#2#,,"{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R2,ALT_CORE_B_OR_04_C,LY,RARE,Paper Herald,Papierbote,CHARACTER,MESSENGER,1,1,0,#1#,1,,"{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl. (Lege mich aus deiner Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_05_C,ALT_CORE_B_OR_05_C,OR,COMMON,Ordis Trooper,Ordis-Soldatin,CHARACTER,SOLDIER,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R1,ALT_CORE_B_OR_05_C,OR,RARE,Ordis Trooper,Ordis-Soldatin,CHARACTER,SOLDIER,1,1,1,#2#,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R2,ALT_CORE_B_OR_05_C,YZ,RARE,Ordis Trooper,Ordis-Soldatin,CHARACTER,SOLDIER,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_C,ALT_CORE_B_OR_06_C,OR,COMMON,Ordis Cadets,Ordis-Kadetten,CHARACTER,APPRENTICE_SOLDIER,2,2,1,1,0,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R1,ALT_CORE_B_OR_06_C,OR,RARE,Ordis Cadets,Ordis-Kadetten,CHARACTER,APPRENTICE_SOLDIER,2,2,1,1,#1#,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in #deiner anderen Expedition#.,,,,,,,,,,,,,,,
