ID,ID Base,Faction,Alteration,Name,Name ES,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_MU_13_C,ALT_CORE_B_MU_13_C,MU,COMMON,Muna Druid,Druida de Muna,CHARACTER,DRUID,3,2,3,2,2,,{D}: Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED]. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R1,ALT_CORE_B_MU_13_C,MU,RARE,Muna Druid,Druida de Muna,CHARACTER,DRUID,3,2,#2#,#1#,#1#,#{H} Hasta 1 planta objetivo gana 2 potenciadores$[BB].#,{D}: Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED]. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R2,ALT_CORE_B_MU_13_C,AX,RARE,Muna Druid,Druida de Muna,CHARACTER,DRUID,3,2,3,2,2,,{D}: Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED]. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_C,ALT_CORE_B_MU_14_C,MU,COMMON,Cernunnos,Cernunnos,CHARACTER,DRUID_DEITY,4,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R1,ALT_CORE_B_MU_14_C,MU,RARE,Cernunnos,Cernunnos,CHARACTER,DRUID_DEITY,#3#,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R2,ALT_CORE_B_MU_14_C,LY,RARE,Cernunnos,Cernunnos,CHARACTER,DRUID_DEITY,#3#,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_C,ALT_CORE_B_MU_15_C,MU,COMMON,Dracaena,Dracaena,CHARACTER,PLANT_DRAGON,3,3,0,2,2,"{J} Gano $[ANCHORED].  Al mediodía, gano 1 potenciador.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R1,ALT_CORE_B_MU_15_C,MU,RARE,Dracaena,Dracaena,CHARACTER,PLANT_DRAGON,3,3,0,#1#,#1#,"{J} Gano $[ANCHORED].  Al mediodía, gano #2 potenciadores#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R2,ALT_CORE_B_MU_15_C,BR,RARE,Dracaena,Dracaena,CHARACTER,PLANT_DRAGON,3,3,0,2,2,"{J} Gano $[ANCHORED].  Al mediodía, gano 1 potenciador.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_C,ALT_CORE_B_MU_16_C,MU,COMMON,Aloe Vera,Aloe vera,CHARACTER,PLANT,3,3,2,2,4,"Al mediodía, $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R1,ALT_CORE_B_MU_16_C,MU,RARE,Aloe Vera,Aloe vera,CHARACTER,PLANT,3,3,2,2,4,"#{J} Puedes pagar {1} para que gane $[ANCHORED].# Al mediodía, $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R2,ALT_CORE_B_MU_16_C,LY,RARE,Aloe Vera,Aloe vera,CHARACTER,PLANT,3,3,2,2,4,"#{J} Puedes pagar {1} para que gane $[ANCHORED].# Al mediodía, $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_C,ALT_CORE_B_MU_17_C,MU,COMMON,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,{H} Cada jugador coloca la primera carta de su mazo en su zona de maná (como orbe de maná agotado).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R1,ALT_CORE_B_MU_17_C,MU,RARE,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,#{J}# Cada jugador coloca la primera carta de su mazo en su zona de maná (como orbe de maná agotado).,#{D}: Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED].# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R2,ALT_CORE_B_MU_17_C,BR,RARE,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,{H} Cada jugador coloca la primera carta de su mazo en su zona de maná (como orbe de maná agotado).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_C,ALT_CORE_B_MU_18_C,MU,COMMON,Parvati,Parvati,CHARACTER,DEITY,4,2,3,0,3,"{H} Un personaje objetivo gana [ANCHORED]. (Durante el descanso, no va a tu reserva y pierde anclaje).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R1,ALT_CORE_B_MU_18_C,MU,RARE,Parvati,Parvati,CHARACTER,DEITY,4,#3#,3,0,3,"#{J}# Un personaje objetivo gana [ANCHORED]. (Durante el descanso, no va a tu reserva y pierde anclaje).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R2,ALT_CORE_B_MU_18_C,BR,RARE,Parvati,Parvati,CHARACTER,DEITY,4,#3#,3,0,3,"#{J}# Un personaje objetivo gana [ANCHORED]. (Durante el descanso, no va a tu reserva y pierde anclaje).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_C,ALT_CORE_B_MU_19_C,MU,COMMON,Verdantback,Espaldafrondosa,CHARACTER,PLANT_ANIMAL,4,4,5,5,6,Tengo $[DEFENDER] a menos que controles otras 2 plantas o más.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R1,ALT_CORE_B_MU_19_C,MU,RARE,Verdantback,Espaldafrondosa,CHARACTER,PLANT_ANIMAL,#3#,#3#,#4#,#4#,#5#,Tengo $[DEFENDER] a menos que controles otras 2 plantas o más.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R2,ALT_CORE_B_MU_19_C,OR,RARE,Verdantback,Espaldafrondosa,CHARACTER,PLANT_ANIMAL,4,4,5,5,6,Tengo $[DEFENDER] a menos que controles 2 #burócratas# o más.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_C,ALT_CORE_B_MU_20_C,MU,COMMON,Coniferal Coneman,Piñante conífero,CHARACTER,PLANT,5,5,3,3,3,{J} Gano $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R1,ALT_CORE_B_MU_20_C,MU,RARE,Coniferal Coneman,Piñante conífero,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} Gano $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R2,ALT_CORE_B_MU_20_C,LY,RARE,Coniferal Coneman,Piñante conífero,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} Gano $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_C,ALT_CORE_B_MU_21_C,MU,COMMON,Son of Yggdrasil,Hijo de Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R1,ALT_CORE_B_MU_21_C,MU,RARE,Son of Yggdrasil,Hijo de Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC]. #$[TOUGH_1].#,#{D}: Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED].# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R2,ALT_CORE_B_MU_21_C,BR,RARE,Son of Yggdrasil,Hijo de Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_C,ALT_CORE_B_MU_22_C,MU,COMMON,Hydracaena,Hidracaena,CHARACTER,PLANT_DRAGON,7,7,0,0,0,"$[ETERNAL].  {J} Gano 4 potenciadores.  Al mediodía, gano 4 potenciadores.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R1,ALT_CORE_B_MU_22_C,MU,RARE,Hydracaena,Hidracaena,CHARACTER,PLANT_DRAGON,7,7,0,0,0,"$[ETERNAL].  #$[TOUGH_X], donde X equivale al número de plantas que controles.#  {J} Gano 4 potenciadores.  Al mediodía, gano 4 potenciadores.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R2,ALT_CORE_B_MU_22_C,LY,RARE,Hydracaena,Hidracaena,CHARACTER,PLANT_DRAGON,7,7,0,0,0,"$[ETERNAL].  {J} Gano 4 potenciadores.  Al mediodía, gano 4 potenciadores.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_C,ALT_CORE_B_MU_23_C,MU,COMMON,Muna Merchant,Mercader de Muna,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R1,ALT_CORE_B_MU_23_C,MU,RARE,Muna Merchant,Mercader de Muna,CHARACTER,CITIZEN,2,#2#,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R2,ALT_CORE_B_MU_23_C,AX,RARE,Muna Merchant,Mercader de Muna,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_C,ALT_CORE_B_MU_24_C,MU,COMMON,Magical Seeds,Prado fértil,PERMANENT,LANDMARK,2,2,,,,{T}: La siguiente planta que juegues este turno cuesta {1} menos.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R1,ALT_CORE_B_MU_24_C,MU,RARE,Magical Seeds,Prado fértil,PERMANENT,LANDMARK,2,2,,,,#{J} Puedes pagar {1} para $[RESUPPLY].#  {T}: La siguiente planta que juegues este turno cuesta {1} menos.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R2,ALT_CORE_B_MU_24_C,OR,RARE,Magical Seeds,Prado fértil,PERMANENT,LANDMARK,2,2,,,,{T}: El siguiente #burócrata# que juegues este turno cuesta {1} menos.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_C,ALT_CORE_B_MU_25_C,MU,COMMON,Meditation Training,Clase de meditación,SPELL,BOON,2,3,,,,"Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED]. (Durante el descanso, no va a tu reserva y pierde anclaje).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R1,ALT_CORE_B_MU_25_C,MU,RARE,Meditation Training,Clase de meditación,SPELL,BOON,2,#2#,,,,"Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED]. (Durante el descanso, no va a tu reserva y pierde anclaje).",#{D}: El siguiente personaje que juegues este turno gana 1 potenciador.# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R2,ALT_CORE_B_MU_25_C,YZ,RARE,Meditation Training,Clase de meditación,SPELL,BOON,2,3,,,,"Un personaje objetivo con coste desde la mano de {3} o menos gana [ANCHORED]. (Durante el descanso, no va a tu reserva y pierde anclaje).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_C,ALT_CORE_B_MU_26_C,MU,COMMON,Mana Reaping,Cosecha de maná,SPELL,DISRUPTION,3,3,,,,$[FLEETING]. Coloca un personaje o permanente objetivo en la zona de maná de su propietario (como orbe de maná agotado).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R1,ALT_CORE_B_MU_26_C,MU,RARE,Mana Reaping,Cosecha de maná,SPELL,DISRUPTION,3,3,,,,Coloca un personaje o permanente objetivo en la zona de maná de su propietario (como orbe de maná agotado).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R2,ALT_CORE_B_MU_26_C,BR,RARE,Mana Reaping,Cosecha de maná,SPELL,DISRUPTION,3,3,,,,$[FLEETING]. Coloca un personaje o permanente objetivo en la zona de maná de su propietario (como orbe de maná agotado).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_C,ALT_CORE_B_MU_27_C,MU,COMMON,Nurture,Cuidar,SPELL,BOON,2,1,,,,Hasta 2 personajes objetivo ganan 1 potenciador$[BB] cada uno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R1,ALT_CORE_B_MU_27_C,MU,RARE,Nurture,Cuidar,SPELL,BOON,#3#,#2#,,,,Hasta 2 personajes objetivo ganan #2 potenciadores$[BB]# cada uno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R2,ALT_CORE_B_MU_27_C,OR,RARE,Nurture,Cuidar,SPELL,BOON,2,1,,,,Hasta 2 personajes objetivo ganan 1 potenciador$[BB] cada uno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_C,ALT_CORE_B_MU_28_C,MU,COMMON,Beauty Sleep,Sueño reparador,SPELL,DISRUPTION,1,3,,,,"Un personaje objetivo gana [ASLEEP]. (Durante el anochecer, ignora sus estadísticas. Durante el descanso, no va a la reserva y pierde sueño).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R1,ALT_CORE_B_MU_28_C,MU,RARE,Beauty Sleep,Sueño reparador,SPELL,DISRUPTION,1,3,,,,"Un personaje objetivo gana [ASLEEP]. #Puedes darle 2 potenciadores.# (Durante el anochecer, ignora sus estadísticas. Durante el descanso, no va a la reserva y pierde sueño).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R2,ALT_CORE_B_MU_28_C,YZ,RARE,Beauty Sleep,Sueño reparador,SPELL,DISRUPTION,1,3,,,,"Un personaje objetivo gana [ASLEEP]. (Durante el anochecer, ignora sus estadísticas. Durante el descanso, no va a la reserva y pierde sueño).",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_C,ALT_CORE_B_MU_29_C,MU,COMMON,Harvest,Cosechar,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R1,ALT_CORE_B_MU_29_C,MU,RARE,Harvest,Cosechar,SPELL,CONJURATION,#2#,2,,,,$[RESUPPLY] #y luego [RESUPPLY] de nuevo#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R2,ALT_CORE_B_MU_29_C,AX,RARE,Harvest,Cosechar,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_C,ALT_CORE_B_MU_30_C,MU,COMMON,"The Spindle, Muna Bastion","El Balaustre, bastión de Muna",PERMANENT,LANDMARK,3,3,,,,Los personajes que controles tienen $[TOUGH_2].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R1,ALT_CORE_B_MU_30_C,MU,RARE,"The Spindle, Muna Bastion","El Balaustre, bastión de Muna",PERMANENT,LANDMARK,3,3,,,,"Los personajes que controles tienen $[TOUGH_2].  #Al mediodía, un personaje objetivo que controles gana 1 potenciador.#",,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R2,ALT_CORE_B_MU_30_C,BR,RARE,"The Spindle, Muna Bastion","El Balaustre, bastión de Muna",PERMANENT,LANDMARK,3,3,,,,Los personajes que controles tienen $[TOUGH_2]. (Las cartas en la reserva no están controladas).,,,,,,,,,,,,,,,
ALT_CORE_B_NE_1_C,ALT_CORE_B_NE_1_C,NE,COMMON,Mana Convergence,Convergencia de maná,TOKEN,,,,,,,"No se me puede jugar, pero se me puede usar como orbe de maná. (En un draft, puedes añadir cualquier número de cartas «Convergencia de maná» a tu mazo).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_01_C,ALT_CORE_B_OR_01_C,OR,COMMON,Sigismar & Wingspan,Sigismar y Alasregias,HERO,,,,,,,"Al mediodía, crea 1 ficha de soldado [ORDIS_RECRUIT] en tu expedición del héroe.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_02_C,ALT_CORE_B_OR_02_C,OR,COMMON,Waru & Mack,Waru y Mack,HERO,,,,,,,"Al mediodía, si controlas un burócrata, crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo.  Cuando juegues un burócrata, puedes hacer que gane [ASLEEP]. (Durante el anochecer, ignora sus estadísticas. Durante el descanso, no va a la reserva y pierde sueño).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_03_C,ALT_CORE_B_OR_03_C,OR,COMMON,Gulrang & Tocsin,Gulrang y Rebato,HERO,,,,,,,"Cuando crees 1 ficha, esta gana 1 potenciador.  Si tienes menos de 8 orbes de maná, las fichas con [BOOSTED_MP] que controles tienen [DEFENDER]. (Sus expediciones no pueden avanzar durante el anochecer).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_C,ALT_CORE_B_OR_04_C,OR,COMMON,Paper Herald,Heraldo de papel,CHARACTER,MESSENGER,1,1,0,0,1,,{D}: Crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R1,ALT_CORE_B_OR_04_C,OR,RARE,Paper Herald,Heraldo de papel,CHARACTER,MESSENGER,1,1,0,#1#,#2#,,{D}: Crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R2,ALT_CORE_B_OR_04_C,LY,RARE,Paper Herald,Heraldo de papel,CHARACTER,MESSENGER,1,1,0,#1#,1,,{D}: Crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo. (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_C,ALT_CORE_B_OR_05_C,OR,COMMON,Ordis Trooper,Tropa de Ordis,CHARACTER,SOLDIER,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R1,ALT_CORE_B_OR_05_C,OR,RARE,Ordis Trooper,Tropa de Ordis,CHARACTER,SOLDIER,1,1,1,#2#,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R2,ALT_CORE_B_OR_05_C,YZ,RARE,Ordis Trooper,Tropa de Ordis,CHARACTER,SOLDIER,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_C,ALT_CORE_B_OR_06_C,OR,COMMON,Ordis Cadets,Cadetes de Ordis,CHARACTER,APPRENTICE_SOLDIER,2,2,1,1,0,{J} Crea 1 ficha de soldado [ORDIS_RECRUIT] en mi expedición.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R1,ALT_CORE_B_OR_06_C,OR,RARE,Ordis Cadets,Cadetes de Ordis,CHARACTER,APPRENTICE_SOLDIER,2,2,1,1,#1#,{J} Crea 1 ficha de soldado [ORDIS_RECRUIT] en #tu otra expedición#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R2,ALT_CORE_B_OR_06_C,YZ,RARE,Ordis Cadets,Cadetes de Ordis,CHARACTER,APPRENTICE_SOLDIER,2,2,1,1,0,{J} Crea 1 ficha de soldado [ORDIS_RECRUIT] en mi expedición.,#{D}: El siguiente hechizo que juegues este turno cuesta {1} menos.# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_C,ALT_CORE_B_OR_07_C,OR,COMMON,Monolith Rune-Scribe,Escriba de runas del Monolito,CHARACTER,SCHOLAR,2,2,2,2,2,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R1,ALT_CORE_B_OR_07_C,OR,RARE,Monolith Rune-Scribe,Escriba de runas del Monolito,CHARACTER,SCHOLAR,2,2,#1#,2,2,"#{H} Si controlas una ficha, $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R2,ALT_CORE_B_OR_07_C,AX,RARE,Monolith Rune-Scribe,Escriba de runas del Monolito,CHARACTER,SCHOLAR,2,2,#1#,2,2,"#{H} Si controlas una ficha, $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_C,ALT_CORE_B_OR_08_C,OR,COMMON,Monolith Legate,Legado del Monolito,CHARACTER,BUREAUCRAT,2,2,2,1,2,"Cuando mi expedición no logre avanzar durante el anochecer, $[SABOTAGE] tras el descanso.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R1,ALT_CORE_B_OR_08_C,OR,RARE,Monolith Legate,Legado del Monolito,CHARACTER,BUREAUCRAT,2,2,2,#2#,2,"Cuando mi expedición no logre avanzar durante el anochecer, $[SABOTAGE] tras el descanso.",#{D}: Crea 1 ficha de soldado [ORDIS_RECRUIT] en una expedición objetivo.# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R2,ALT_CORE_B_OR_08_C,YZ,RARE,Monolith Legate,Legado del Monolito,CHARACTER,BUREAUCRAT,2,2,2,1,2,"Cuando mi expedición no logre avanzar durante el anochecer, $[SABOTAGE] tras el descanso.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_C,ALT_CORE_B_OR_09_C,OR,COMMON,The Frog Prince,El príncipe rana,CHARACTER,BUREAUCRAT_NOBLE,2,2,3,0,3,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R1,ALT_CORE_B_OR_09_C,OR,RARE,The Frog Prince,El príncipe rana,CHARACTER,BUREAUCRAT_NOBLE,#1#,#1#,#2#,0,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R2,ALT_CORE_B_OR_09_C,AX,RARE,The Frog Prince,El príncipe rana,CHARACTER,BUREAUCRAT_NOBLE,2,2,3,0,3,,#{D}: El siguiente permanente que juegues este turno cuesta {1} menos.# (Descártame de tu reserva para jugar esta acción).,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_C,ALT_CORE_B_OR_10_C,OR,COMMON,Monolith Archivist,Archivista del Monolito,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R1,ALT_CORE_B_OR_10_C,OR,RARE,Monolith Archivist,Archivista del Monolito,CHARACTER,BUREAUCRAT,2,2,3,3,3,#Tengo $[DEFENDER] a menos que controles 2 burócratas o más.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R2,ALT_CORE_B_OR_10_C,YZ,RARE,Monolith Archivist,Archivista del Monolito,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_C,ALT_CORE_B_OR_11_C,OR,COMMON,Ozma,Ozma,CHARACTER,NOBLE,2,2,1,2,1,"{J} Si controlas tres personajes (sin contar este) o más, roba 1 carta. (Las cartas de tu reserva no las controla nadie).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R1,ALT_CORE_B_OR_11_C,OR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} Si controlas tres personajes (sin contar este) o más, roba 1 carta. (Las cartas de tu reserva no las controla nadie).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R2,ALT_CORE_B_OR_11_C,BR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} Si controlas al menos #otros 2 personajes con [BOOSTED_MP] o más#, roba 1 carta.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_C,ALT_CORE_B_OR_12_C,OR,COMMON,The Council,El Concilio,CHARACTER,BUREAUCRAT,4,4,4,4,4,"Los efectos disparados {j}, {h} y {r} de los personajes enfrentados a mí no se activan.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R1,ALT_CORE_B_OR_12_C,OR,RARE,The Council,El Concilio,CHARACTER,BUREAUCRAT,#3#,#3#,#3#,#3#,#3#,"Los efectos disparados {j}, {h} y {r} de los personajes enfrentados a mí no se activan.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R2,ALT_CORE_B_OR_12_C,BR,RARE,The Council,El Concilio,CHARACTER,BUREAUCRAT,4,4,4,4,4,"Los efectos disparados {j}, {h} y {r} de los personajes enfrentados a mí no se activan.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_C,ALT_CORE_B_OR_13_C,OR,COMMON,Ordis Gatekeeper,Guarda de Ordis,CHARACTER,SOLDIER,3,3,1,3,1,{J} Crea 1 ficha de soldado [ORDIS_RECRUIT] en tu otra expedición.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R1,ALT_CORE_B_OR_13_C,OR,RARE,Ordis Gatekeeper,Guarda de Ordis,CHARACTER,SOLDIER,3,3,1,#1#,1,{J} Crea 1 ficha de soldado [ORDIS_RECRUIT] en #cada una de tus# expediciones.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R2,ALT_CORE_B_OR_13_C,MU,RARE,Ordis Gatekeeper,Guarda de Ordis,CHARACTER,SOLDIER,3,3,1,3,1,{J} #Un personaje objetivo# en tu otra expedición #gana 2 potenciadores$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_C,ALT_CORE_B_OR_14_C,OR,COMMON,Ordis Spy,Espía de Ordis,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R1,ALT_CORE_B_OR_14_C,OR,RARE,Ordis Spy,Espía de Ordis,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Crea 1 ficha de soldado [ORDIS_RECRUIT] en mi expedición.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R2,ALT_CORE_B_OR_14_C,BR,RARE,Ordis Spy,Espía de Ordis,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Crea 1 ficha de soldado [ORDIS_RECRUIT] en mi expedición.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_C,ALT_CORE_B_OR_15_C,OR,COMMON,"Kakoba, Legion Commander","Kakoba, comandante de la legión",CHARACTER,SOLDIER_NOBLE,3,3,2,2,2,"{J} Si controlas 3 personajes (sin contar este) o más, gano 2 potenciadores$[BB]. (Las cartas de tu reserva no las controla nadie).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R1,ALT_CORE_B_OR_15_C,OR,RARE,"Kakoba, Legion Commander","Kakoba, comandante de la legión",CHARACTER,SOLDIER_NOBLE,3,3,2,2,2,"{J} Si controlas 3 personajes (sin contar este) o más, gano #3 potenciadores$[BB]#. (Las cartas de tu reserva no las controla nadie).",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R2,ALT_CORE_B_OR_15_C,MU,RARE,"Kakoba, Legion Commander","Kakoba, comandante de la legión",CHARACTER,SOLDIER_NOBLE,3,3,2,2,2,"{J} Si controlas 3 personajes (sin contar este) o más, gano #3 potenciadores$[BB]#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_C,ALT_CORE_B_OR_16_C,OR,COMMON,Ordis Attorney,Abogada de Ordis,CHARACTER,BUREAUCRAT,3,3,2,3,3,"Cuando mi expedición no logre avanzar durante el anochecer, roba 1 carta.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R1,ALT_CORE_B_OR_16_C,OR,RARE,Ordis Attorney,Abogada de Ordis,CHARACTER,BUREAUCRAT,#2#,#2#,2,#2#,#2#,"Cuando mi expedición no logre avanzar durante el anochecer, roba 1 carta.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R2,ALT_CORE_B_OR_16_C,YZ,RARE,Ordis Attorney,Abogada de Ordis,CHARACTER,BUREAUCRAT,3,3,2,3,3,"Cuando mi expedición no logre avanzar durante el anochecer, roba 1 carta.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_C,ALT_CORE_B_OR_17_C,OR,COMMON,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,4,4,2,2,2,"Cuando abandone la zona de expedición, crea 1 ficha de soldado [ORDIS_RECRUIT] en cada una de tus expediciones.",,,,,,,,,,,,,,,
