ID,ID Base,Faction,Alteration,Name,Nome It,Type,Sottotipo,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effetto,Eco,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_MU_09_C,ALT_CORE_B_MU_09_C,MU,COMMON,Kodama,Kodama,CHARACTER,PIANTA_SPIRITO,2,2,3,3,3,{H} Ottengo $[ASLEEP].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_09_R1,ALT_CORE_B_MU_09_C,MU,RARE,Kodama,Kodama,CHARACTER,PIANTA_SPIRITO,2,2,3,3,3,{H} Ottengo $[ASLEEP].,#{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED].# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_09_R2,ALT_CORE_B_MU_09_C,LY,RARE,Kodama,Kodama,CHARACTER,PIANTA_SPIRITO,2,2,3,3,3,{H} Ottengo $[ASLEEP].,#{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED].# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_10_C,ALT_CORE_B_MU_10_C,MU,COMMON,"Yong-Su, Verdant Weaver","Yong-Su, Tessitore Rigoglioso",CHARACTER,DRUIDO,3,3,3,3,3,"{J} Se controlli due o più Piante, ottengo 2 rinforzi$[BB]. (Le carte nella Riserva non sono controllate.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_10_R1,ALT_CORE_B_MU_10_C,MU,RARE,"Yong-Su, Verdant Weaver","Yong-Su, Tessitore Rigoglioso",CHARACTER,DRUIDO,#2#,#2#,#2#,#2#,#2#,"{J} Se controlli due o più Piante, ottengo 2 rinforzi$[BB]. (Le carte nella Riserva non sono controllate.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_10_R2,ALT_CORE_B_MU_10_C,LY,RARE,"Yong-Su, Verdant Weaver","Yong-Su, Tessitore Rigoglioso",CHARACTER,DRUIDO,3,3,3,3,3,"{J} #Se hai almeno tre statistiche base pari a 0 tra i personaggi che controlli#, ottengo 2 rinforzi$[BB].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_11_C,ALT_CORE_B_MU_11_C,MU,COMMON,Inari,Inari,CHARACTER,DIVINITÀ,3,2,3,1,3,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_11_R1,ALT_CORE_B_MU_11_C,MU,RARE,Inari,Inari,CHARACTER,DIVINITÀ,3,2,3,1,3,#A mezzogiorno — Pesca una carta.#,,,,,,,,,,,,,,,
ALT_CORE_B_MU_11_R2,ALT_CORE_B_MU_11_C,AX,RARE,Inari,Inari,CHARACTER,DIVINITÀ,3,2,3,#3#,3,,#{D} : Attiva gli inneschi {j} di un permanente bersaglio che controlli.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_12_C,ALT_CORE_B_MU_12_C,MU,COMMON,Daughter of Yggdrasil,Figlia di Yggdrasil,CHARACTER,PIANTA,3,3,5,5,3,{H} L'avversario bersaglio pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_12_R1,ALT_CORE_B_MU_12_C,MU,RARE,Daughter of Yggdrasil,Figlia di Yggdrasil,CHARACTER,PIANTA,3,3,5,5,3,{H} #Ogni giocatore# pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_12_R2,ALT_CORE_B_MU_12_C,AX,RARE,Daughter of Yggdrasil,Figlia di Yggdrasil,CHARACTER,PIANTA,3,3,5,5,3,{H} L'avversario bersaglio pesca una carta.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_13_C,ALT_CORE_B_MU_13_C,MU,COMMON,Muna Druid,Druido Muna,CHARACTER,DRUIDO,3,2,3,2,2,,{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED]. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R1,ALT_CORE_B_MU_13_C,MU,RARE,Muna Druid,Druido Muna,CHARACTER,DRUIDO,3,2,#2#,#1#,#1#,#{H} Fino a una Pianta bersaglio ottiene 2 rinforzi$[BB].#,{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED]. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R2,ALT_CORE_B_MU_13_C,AX,RARE,Muna Druid,Druido Muna,CHARACTER,DRUIDO,3,2,3,2,2,,{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED]. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_14_C,ALT_CORE_B_MU_14_C,MU,COMMON,Cernunnos,Cernunnos,CHARACTER,DRUIDO_DIVINITÀ,4,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R1,ALT_CORE_B_MU_14_C,MU,RARE,Cernunnos,Cernunnos,CHARACTER,DRUIDO_DIVINITÀ,#3#,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R2,ALT_CORE_B_MU_14_C,LY,RARE,Cernunnos,Cernunnos,CHARACTER,DRUIDO_DIVINITÀ,#3#,3,4,4,4,,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_C,ALT_CORE_B_MU_15_C,MU,COMMON,Dracaena,Dracaena,CHARACTER,PIANTA_DRAGO,3,3,0,2,2,{J} Ottengo $[ANCHORED].  A mezzogiorno — Ottengo 1 rinforzo.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R1,ALT_CORE_B_MU_15_C,MU,RARE,Dracaena,Dracaena,CHARACTER,PIANTA_DRAGO,3,3,0,#1#,#1#,{J} Ottengo $[ANCHORED].  A mezzogiorno — Ottengo #2 rinforzi#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R2,ALT_CORE_B_MU_15_C,BR,RARE,Dracaena,Dracaena,CHARACTER,PIANTA_DRAGO,3,3,0,2,2,{J} Ottengo $[ANCHORED].  A mezzogiorno — Ottengo 1 rinforzo.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_C,ALT_CORE_B_MU_16_C,MU,COMMON,Aloe Vera,Aloe Vera,CHARACTER,PIANTA,3,3,2,2,4,A mezzogiorno — $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R1,ALT_CORE_B_MU_16_C,MU,RARE,Aloe Vera,Aloe Vera,CHARACTER,PIANTA,3,3,2,2,4,#{J} Puoi pagare {1} per farmi ottenere $[ANCHORED].#  A mezzogiorno — $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R2,ALT_CORE_B_MU_16_C,LY,RARE,Aloe Vera,Aloe Vera,CHARACTER,PIANTA,3,3,2,2,4,#{J} Puoi pagare {1} per farmi ottenere $[ANCHORED].#  A mezzogiorno — $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_C,ALT_CORE_B_MU_17_C,MU,COMMON,Aja,Aja,CHARACTER,DIVINITÀ,4,4,4,5,4,{H} Ogni giocatore mette la prima carta del suo mazzo nella propria area del mana (come una sfera di mana consumata).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R1,ALT_CORE_B_MU_17_C,MU,RARE,Aja,Aja,CHARACTER,DIVINITÀ,4,4,4,5,4,#{J}# Ogni giocatore mette la prima carta del suo mazzo nella propria area del mana (come una sfera di mana consumata).,#{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED].# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R2,ALT_CORE_B_MU_17_C,BR,RARE,Aja,Aja,CHARACTER,DIVINITÀ,4,4,4,5,4,{H} Ogni giocatore mette la prima carta del suo mazzo nella propria area del mana (come una sfera di mana consumata).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_C,ALT_CORE_B_MU_18_C,MU,COMMON,Parvati,Parvati,CHARACTER,DIVINITÀ,4,2,3,0,3,"{H} Il personaggio bersaglio ottiene [ANCHORED]. (Durante il riposo, non va nella Riserva e perde Ancorato.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R1,ALT_CORE_B_MU_18_C,MU,RARE,Parvati,Parvati,CHARACTER,DIVINITÀ,4,#3#,3,0,3,"#{J}# Il personaggio bersaglio ottiene [ANCHORED]. (Durante il riposo, non va nella Riserva e perde Ancorato.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R2,ALT_CORE_B_MU_18_C,BR,RARE,Parvati,Parvati,CHARACTER,DIVINITÀ,4,#3#,3,0,3,"#{J}# Il personaggio bersaglio ottiene [ANCHORED]. (Durante il riposo, non va nella Riserva e perde Ancorato.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_C,ALT_CORE_B_MU_19_C,MU,COMMON,Verdantback,Dorsoverde,CHARACTER,PIANTA_ANIMALE,4,4,5,5,6,Ho $[DEFENDER] a meno che non controlli due o più altre Piante.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R1,ALT_CORE_B_MU_19_C,MU,RARE,Verdantback,Dorsoverde,CHARACTER,PIANTA_ANIMALE,#3#,#3#,#4#,#4#,#5#,Ho $[DEFENDER] a meno che non controlli due o più altre Piante.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R2,ALT_CORE_B_MU_19_C,OR,RARE,Verdantback,Dorsoverde,CHARACTER,PIANTA_ANIMALE,4,4,5,5,6,Ho $[DEFENDER] a meno che non controlli due o più #Burocrati#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_C,ALT_CORE_B_MU_20_C,MU,COMMON,Coniferal Coneman,Uomopigna Conifero,CHARACTER,PIANTA,5,5,3,3,3,{J} Ottengo $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R1,ALT_CORE_B_MU_20_C,MU,RARE,Coniferal Coneman,Uomopigna Conifero,CHARACTER,PIANTA,#4#,#4#,3,3,3,{J} Ottengo $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R2,ALT_CORE_B_MU_20_C,LY,RARE,Coniferal Coneman,Uomopigna Conifero,CHARACTER,PIANTA,#4#,#4#,3,3,3,{J} Ottengo $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_C,ALT_CORE_B_MU_21_C,MU,COMMON,Son of Yggdrasil,Figlio di Yggdrasil,CHARACTER,PIANTA,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R1,ALT_CORE_B_MU_21_C,MU,RARE,Son of Yggdrasil,Figlio di Yggdrasil,CHARACTER,PIANTA,6,6,6,3,3,$[GIGANTIC].  #$[TOUGH_1].#,#{D} : Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED].# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R2,ALT_CORE_B_MU_21_C,BR,RARE,Son of Yggdrasil,Figlio di Yggdrasil,CHARACTER,PIANTA,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_C,ALT_CORE_B_MU_22_C,MU,COMMON,Hydracaena,Hydracaena,CHARACTER,PIANTA_DRAGO,7,7,0,0,0,$[ETERNAL].  {J} Ottengo 4 rinforzi.  A mezzogiorno — Ottengo 4 rinforzi.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R1,ALT_CORE_B_MU_22_C,MU,RARE,Hydracaena,Hydracaena,CHARACTER,PIANTA_DRAGO,7,7,0,0,0,"$[ETERNAL].  #$[TOUGH_X], dove X è il numero di Piante che controlli.#  {J} Ottengo 4 rinforzi.  A mezzogiorno — Ottengo 4 rinforzi.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R2,ALT_CORE_B_MU_22_C,LY,RARE,Hydracaena,Hydracaena,CHARACTER,PIANTA_DRAGO,7,7,0,0,0,$[ETERNAL].  {J} Ottengo 4 rinforzi.  A mezzogiorno — Ottengo 4 rinforzi.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_C,ALT_CORE_B_MU_23_C,MU,COMMON,Muna Merchant,Mercante Muna,CHARACTER,CITTADINO,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R1,ALT_CORE_B_MU_23_C,MU,RARE,Muna Merchant,Mercante Muna,CHARACTER,CITTADINO,2,#2#,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R2,ALT_CORE_B_MU_23_C,AX,RARE,Muna Merchant,Mercante Muna,CHARACTER,CITTADINO,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_C,ALT_CORE_B_MU_24_C,MU,COMMON,Magical Seeds,Prateria Generosa,PERMANENT,FULCRO,2,2,,,,{T} : La prossima Pianta che giochi in questo turno costa {1} in meno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R1,ALT_CORE_B_MU_24_C,MU,RARE,Magical Seeds,Prateria Generosa,PERMANENT,FULCRO,2,2,,,,#{J} Puoi pagare {1} per usare $[RESUPPLY].#  {T} : La prossima Pianta che giochi in questo turno costa {1} in meno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R2,ALT_CORE_B_MU_24_C,OR,RARE,Magical Seeds,Prateria Generosa,PERMANENT,FULCRO,2,2,,,,{T} : Il prossimo #Burocrate# che giochi in questo turno costa {1} in meno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_C,ALT_CORE_B_MU_25_C,MU,COMMON,Meditation Training,Addestramento di Meditazione,SPELL,VANTAGGIO,2,3,,,,"Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED]. (Durante il riposo, non va nella Riserva e perde Ancorato.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R1,ALT_CORE_B_MU_25_C,MU,RARE,Meditation Training,Addestramento di Meditazione,SPELL,VANTAGGIO,2,#2#,,,,"Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED]. (Durante il riposo, non va nella Riserva e perde Ancorato.)",#{D} : Il prossimo personaggio che giochi in questo turno ottiene 1 rinforzo.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R2,ALT_CORE_B_MU_25_C,YZ,RARE,Meditation Training,Addestramento di Meditazione,SPELL,VANTAGGIO,2,3,,,,"Il personaggio bersaglio con costo dalla mano pari o inferiore a {3} ottiene [ANCHORED]. (Durante il riposo, non va nella Riserva e perde Ancorato.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_C,ALT_CORE_B_MU_26_C,MU,COMMON,Mana Reaping,Mietitura di Mana,SPELL,IMPEDIMENTO,3,3,,,,$[FLEETING].  Metti il personaggio o il permanente bersaglio nell'area del mana del suo proprietario (come una sfera di mana consumata).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R1,ALT_CORE_B_MU_26_C,MU,RARE,Mana Reaping,Mietitura di Mana,SPELL,IMPEDIMENTO,3,3,,,,Metti il personaggio o il permanente bersaglio nell'area del mana del suo proprietario (come una sfera di mana consumata).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R2,ALT_CORE_B_MU_26_C,BR,RARE,Mana Reaping,Mietitura di Mana,SPELL,IMPEDIMENTO,3,3,,,,$[FLEETING].  Metti il personaggio o il permanente bersaglio nell'area del mana del suo proprietario (come una sfera di mana consumata).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_C,ALT_CORE_B_MU_27_C,MU,COMMON,Nurture,Coltivare,SPELL,VANTAGGIO,2,1,,,,Fino a due personaggi bersaglio ottengono 1 rinforzo$[BB] ciascuno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R1,ALT_CORE_B_MU_27_C,MU,RARE,Nurture,Coltivare,SPELL,VANTAGGIO,#3#,#2#,,,,Fino a due personaggi bersaglio ottengono #2 rinforzi$[BB]# ciascuno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R2,ALT_CORE_B_MU_27_C,OR,RARE,Nurture,Coltivare,SPELL,VANTAGGIO,2,1,,,,Fino a due personaggi bersaglio ottengono 1 rinforzo$[BB] ciascuno.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_C,ALT_CORE_B_MU_28_C,MU,COMMON,Beauty Sleep,Sonno Ristoratore,SPELL,IMPEDIMENTO,1,3,,,,"Il personaggio bersaglio ottiene [ASLEEP]. (Durante il crepuscolo, ignora le sue statistiche. Durante il riposo, non va nella Riserva e perde Dormiente.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R1,ALT_CORE_B_MU_28_C,MU,RARE,Beauty Sleep,Sonno Ristoratore,SPELL,IMPEDIMENTO,1,3,,,,"Il personaggio bersaglio ottiene [ASLEEP]. (Durante il crepuscolo, ignora le sue statistiche. Durante il riposo, non va nella Riserva e perde Dormiente.) #Puoi conferirgli 2 rinforzi#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R2,ALT_CORE_B_MU_28_C,YZ,RARE,Beauty Sleep,Sonno Ristoratore,SPELL,IMPEDIMENTO,1,3,,,,"Il personaggio bersaglio ottiene [ASLEEP]. (Durante il crepuscolo, ignora le sue statistiche. Durante il riposo, non va nella Riserva e perde Dormiente.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_C,ALT_CORE_B_MU_29_C,MU,COMMON,Harvest,Raccolto,SPELL,EVOCAZIONE,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R1,ALT_CORE_B_MU_29_C,MU,RARE,Harvest,Raccolto,SPELL,EVOCAZIONE,#2#,2,,,,"$[RESUPPLY], #poi [RESUPPLY] di nuovo#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R2,ALT_CORE_B_MU_29_C,AX,RARE,Harvest,Raccolto,SPELL,EVOCAZIONE,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_C,ALT_CORE_B_MU_30_C,MU,COMMON,"The Spindle, Muna Bastion","Il Fuso, Bastione Muna",PERMANENT,FULCRO,3,3,,,,I personaggi che controlli hanno $[TOUGH_2].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R1,ALT_CORE_B_MU_30_C,MU,RARE,"The Spindle, Muna Bastion","Il Fuso, Bastione Muna",PERMANENT,FULCRO,3,3,,,,I personaggi che controlli hanno $[TOUGH_2].  #A mezzogiorno — Un personaggio bersaglio che controlli ottiene 1 rinforzo.#,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R2,ALT_CORE_B_MU_30_C,BR,RARE,"The Spindle, Muna Bastion","Il Fuso, Bastione Muna",PERMANENT,FULCRO,3,3,,,,I personaggi che controlli hanno $[TOUGH_2]. (Le carte nella Riserva non sono controllate.),,,,,,,,,,,,,,,
ALT_CORE_B_NE_1_C,ALT_CORE_B_NE_1_C,NE,COMMON,Mana Convergence,Convergenza Mana,TOKEN,,,,,,,"Non posso essere giocata, ma posso essere usata come una sfera di mana. (In Draft, puoi aggiungere un qualsiasi numero di carte ""Convergenza Mana"".)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_01_C,ALT_CORE_B_OR_01_C,OR,COMMON,Sigismar & Wingspan,Sigismar e Alagrande,HERO,,,,,,,A mezzogiorno — Crea una pedina Soldato [ORDIS_RECRUIT] nella tua spedizione dell'eroe.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_02_C,ALT_CORE_B_OR_02_C,OR,COMMON,Waru & Mack,Waru e Mack,HERO,,,,,,,"A mezzogiorno, se controlli un Burocrate — Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio.  Quando giochi un Burocrate — Puoi fargli ottenere [ASLEEP]. (Durante il crepuscolo, ignora le sue statistiche. Durante il riposo, non va nella Riserva e perde Dormiente.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_03_C,ALT_CORE_B_OR_03_C,OR,COMMON,Gulrang & Tocsin,Gulrang e Campana,HERO,,,,,,,"Quando crei una pedina — Ottiene 1 rinforzo.  Se hai meno di otto sfere di mana, le pedine con [BOOSTED_MP] che controlli hanno [DEFENDER]. (Le loro spedizioni non possono avanzare durante il crepuscolo.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_C,ALT_CORE_B_OR_04_C,OR,COMMON,Paper Herald,Araldo di Carta,CHARACTER,MESSAGGERO,1,1,0,0,1,,{D} : Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R1,ALT_CORE_B_OR_04_C,OR,RARE,Paper Herald,Araldo di Carta,CHARACTER,MESSAGGERO,1,1,0,#1#,#2#,,{D} : Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R2,ALT_CORE_B_OR_04_C,LY,RARE,Paper Herald,Araldo di Carta,CHARACTER,MESSAGGERO,1,1,0,#1#,1,,{D} : Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio. (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_05_C,ALT_CORE_B_OR_05_C,OR,COMMON,Ordis Trooper,Fante Ordis,CHARACTER,SOLDATO,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R1,ALT_CORE_B_OR_05_C,OR,RARE,Ordis Trooper,Fante Ordis,CHARACTER,SOLDATO,1,1,1,#2#,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R2,ALT_CORE_B_OR_05_C,YZ,RARE,Ordis Trooper,Fante Ordis,CHARACTER,SOLDATO,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_C,ALT_CORE_B_OR_06_C,OR,COMMON,Ordis Cadets,Cadetti Ordis,CHARACTER,APPRENDISTA_SOLDATO,2,2,1,1,0,{J} Crea una pedina Soldato [ORDIS_RECRUIT] nella mia spedizione.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R1,ALT_CORE_B_OR_06_C,OR,RARE,Ordis Cadets,Cadetti Ordis,CHARACTER,APPRENDISTA_SOLDATO,2,2,1,1,#1#,{J} Crea una pedina Soldato [ORDIS_RECRUIT] nell'#altra tua spedizione#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R2,ALT_CORE_B_OR_06_C,YZ,RARE,Ordis Cadets,Cadetti Ordis,CHARACTER,APPRENDISTA_SOLDATO,2,2,1,1,0,{J} Crea una pedina Soldato [ORDIS_RECRUIT] nella mia spedizione.,#{D} : La prossima magia che giochi in questo turno costa {1} in meno.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_07_C,ALT_CORE_B_OR_07_C,OR,COMMON,Monolith Rune-Scribe,Scriba di Rune del Monolite,CHARACTER,STUDIOSO,2,2,2,2,2,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R1,ALT_CORE_B_OR_07_C,OR,RARE,Monolith Rune-Scribe,Scriba di Rune del Monolite,CHARACTER,STUDIOSO,2,2,#1#,2,2,"#{H} Se controlli una pedina, $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R2,ALT_CORE_B_OR_07_C,AX,RARE,Monolith Rune-Scribe,Scriba di Rune del Monolite,CHARACTER,STUDIOSO,2,2,#1#,2,2,"#{H} Se controlli una pedina, $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_C,ALT_CORE_B_OR_08_C,OR,COMMON,Monolith Legate,Legata del Monolite,CHARACTER,BUROCRATE,2,2,2,1,2,Quando la mia spedizione non avanza durante il crepuscolo — $[SABOTAGE] dopo il riposo.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R1,ALT_CORE_B_OR_08_C,OR,RARE,Monolith Legate,Legata del Monolite,CHARACTER,BUROCRATE,2,2,2,#2#,2,Quando la mia spedizione non avanza durante il crepuscolo — $[SABOTAGE] dopo il riposo.,#{D} : Crea una pedina Soldato [ORDIS_RECRUIT] nella spedizione bersaglio.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R2,ALT_CORE_B_OR_08_C,YZ,RARE,Monolith Legate,Legata del Monolite,CHARACTER,BUROCRATE,2,2,2,1,2,Quando la mia spedizione non avanza durante il crepuscolo — $[SABOTAGE] dopo il riposo.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_C,ALT_CORE_B_OR_09_C,OR,COMMON,The Frog Prince,Principe Ranocchio,CHARACTER,BUROCRATE_NOBILE,2,2,3,0,3,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R1,ALT_CORE_B_OR_09_C,OR,RARE,The Frog Prince,Principe Ranocchio,CHARACTER,BUROCRATE_NOBILE,#1#,#1#,#2#,0,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R2,ALT_CORE_B_OR_09_C,AX,RARE,The Frog Prince,Principe Ranocchio,CHARACTER,BUROCRATE_NOBILE,2,2,3,0,3,,#{D} : Il prossimo permanente che giochi in questo turno costa {1} in meno.# (Scartami dalla Riserva per giocare questa azione.),,,,,,,,,,,,,,
ALT_CORE_B_OR_10_C,ALT_CORE_B_OR_10_C,OR,COMMON,Monolith Archivist,Archivista del Monolite,CHARACTER,BUROCRATE,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R1,ALT_CORE_B_OR_10_C,OR,RARE,Monolith Archivist,Archivista del Monolite,CHARACTER,BUROCRATE,2,2,3,3,3,#Ho $[DEFENDER] a meno che non controlli due o più Burocrati#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R2,ALT_CORE_B_OR_10_C,YZ,RARE,Monolith Archivist,Archivista del Monolite,CHARACTER,BUROCRATE,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_C,ALT_CORE_B_OR_11_C,OR,COMMON,Ozma,Ozma,CHARACTER,NOBILE,2,2,1,2,1,"{J} Se controlli altri tre o più personaggi, pesca una carta. (Le carte nella Riserva non sono controllate.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R1,ALT_CORE_B_OR_11_C,OR,RARE,Ozma,Ozma,CHARACTER,NOBILE,2,2,#2#,2,#2#,"{J} Se controlli altri tre o più personaggi, pesca una carta. (Le carte nella Riserva non sono controllate.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R2,ALT_CORE_B_OR_11_C,BR,RARE,Ozma,Ozma,CHARACTER,NOBILE,2,2,#2#,2,#2#,"{J} Se controlli #altri due o più personaggi con [BOOSTED_MP]#, pesca una carta.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_C,ALT_CORE_B_OR_12_C,OR,COMMON,The Council,Il Concilio,CHARACTER,BUROCRATE,4,4,4,4,4,"Gli inneschi {j}, {h} e {r} dei personaggi che mi affrontano non si attivano.",,,,,,,,,,,,,,,
