trk_id,str_to_translate,context,fr_FR,es_ES,it_IT,de_DE,LOCK
416832,"It may be a fire today — tomorrow it will be ashes.",MU_Rare_TinyJinn;BR_Common_TinyJinn;BR_Rare_TinyJinn,"Le feu qui semble éteint souvent dort sous la cendre...","El fuego que parece extinto a menudo duerme bajo las cenizas.","Il fuoco che sembra spento spesso dorme sotto la cenere.","Heute mag es brennen – morgen wird es Asche sein.",1
367289,"It's a good thing we didn't play Alice last turn!",tutorial,,,,,0
318121,"Jeanne d'Arc",OD_Common_JeannedArc;OD_Rare_JeannedArc,"Jeanne d'Arc","Jeanne d'Arc","Giovanna D'Arco","Jeanne d'Arc",1
318241,"Jian, Assembly Overseer",OD_Rare_JianAssemblyOverseer;AX_Common_JianAssemblyOverseer;AX_Rare_JianAssemblyOverseer,"Jian, Superviseur d'Assemblage","Jian, supervisor de ensamblaje","Jian, Supervisore dell'Assemblaggio","Jian, Vorarbeiter der Versammlung",1
367234,"Just like before, [green]*Sigismar's*[/green] ability will activate, giving our opponent a free 1/1/1 token.",tutorial,,,,,0
416707,"Justice comes from a fair redistribution of wealth.",OD_Common_RobinHood;OD_Rare_RobinHood;LY_Rare_RobinHood,"La justice découle d'une redistribution équitable des richesses.","La justicia solo es posible con una redistribución justa de la riqueza.","La giustizia deriva da una redistribuzione equa della ricchezza.","Gerechtigkeit entsteht durch eine gerechte Umverteilung des Reichtums.",1
318088,"Kadigiran Alchemist",YZ_Common_KadigiranAlchemist;YZ_Rare_KadigiranAlchemist;OD_Rare_KadigiranAlchemist,"Alchimiste du Kadigir","Alquimista del Kadigir","Alchimista Kadigiran",Kadigir-Alchemist,1
343025,"Kadigiran Mage-Dancer",YZ_Common_KadigiranMageDancer;YZ_Rare_KadigiranMageDancer;LY_Rare_KadigiranMageDancer,"Mage-Danseur du Kadigir","Mago danzante kadigirano","Danzatore Mago Kadigiran",Kadigir-Zaubertänzer,1
328056,"Kaibara, Asgarthan Leviathan",LY_Rare_KaibaraAsgarthanLeviathan;BR_Common_KaibaraAsgarthanLeviathan;BR_Rare_KaibaraAsgarthanLeviathan,"Kaibara, Léviathan Asgarthi","Kaibara, leviatán asgarthiano","Kaibara, Leviatano di Asgartha","Kaibara, Leviathan von Asgartha",1
318124,"Kakoba, Legion Commander",OD_Common_KakobaLegionCommander;OD_Rare_KakobaLegionCommander;MU_Rare_KakobaLegionCommander,"Kakoba, Commandant de Légion","Kakoba, comandante de la legión","Kakoba, Comandante della Legione","Kakoba, Legionskommandeur",1
336578,Kappa,LY_Rare_Kappa;BR_Common_Kappa;BR_Rare_Kappa,Kappa,Kappa,Kappa,Kappa,1
343847,"Keep up to 2 cards in Reserve and 2 in Landmarks, discard the rest",Altered,,,,,0
339753,"Kelon Burst",OD_Rare_KelonBurst;AX_Common_KelonBurst;AX_Rare_KelonBurst,"Décharge de Kélon","Descarga de kelón","Esplosione di Kelon",Kelon-Explosion,1
331178,"Kelon Cylinder",BR_Rare_KelonCylinder;AX_Common_KelonCylinder;AX_Rare_KelonCylinder,"Cylindre de Kélon","Cilindro de kelón","Cilindro di Kelon",Kelon-Zylinder,1
318243,"Kelon Elemental",MU_Rare_KelonElemental;AX_Common_KelonElemental;AX_Rare_KelonElemental,"Élémentaire de Kélon","Elemental de kelón","Elementale di Kelon",Kelon-Elementar,1
327585,"Kelon counter",OD_Rare_BrassbugHub;AX_Common_BrassbugHub;AX_Rare_BrassbugHub,,,,,0
331180,"Kelon counters",BR_Rare_KelonCylinder;AX_Common_KelonCylinder;AX_Rare_KelonCylinder,,,,,0
339755,"Kelonic Generator",OD_Rare_KelonicGenerator;AX_Common_KelonicGenerator;AX_Rare_KelonicGenerator,"Générateur Kélonique","Generador kelónico","Generatore Kelonico",Kelon-Generator,1
317704,Kitsune,MU_Common_Kitsune;MU_Rare_Kitsune;BR_Rare_Kitsune,Kitsune,Kitsune,Kitsune,Kitsune,1
336629,"Knowledge and wisdom must walk side by side.",MU_Rare_Ganesha;AX_Common_Ganesha;AX_Rare_Ganesha,"Savoir et sagesse doivent avancer de concert.","El conocimiento y la sabiduría deben ir de la mano.","La conoscenza e la saggezza devono camminare fianco a fianco.","Wissen und Weisheit müssen Hand in Hand gehen.",1
416771,Kodama,MU_Common_Kodama;MU_Rare_Kodama;LY_Rare_Kodama,Kodama,Kodama,Kodama,Kodama,1
336656,"Kojo ""the rising star""",Altered,,,,,0
318219,"Kojo & Booda",BR_Common_KojoBooda,"Kojo & Booda","Kojo y Booda","Kojo e Booda","Kojo & Booda",1
318092,"Kraken's Wrath",YZ_Common_KrakensWrath,"Furie du Kraken","Ira del Kraken","Ira del Kraken","Zorn des Kraken",1
416598,"Kuwat, the Dissenter",YZ_Common_KuwattheDissenter;YZ_Rare_KuwattheDissenter;OD_Rare_KuwattheDissenter,"Kuwat, le Dissident","Kuwat, el disidente","Kuwat, il Dissidente","Kuwat, der Abtrünnige",1
318096,"Lady of the Lake",YZ_Common_LadyoftheLake;YZ_Rare_LadyoftheLake;BR_Rare_LadyoftheLake,"Dame du Lac","La Dama del Lago","Dama del Lago","Die Dame vom See",1
327517,Landmark,Altered,,,,,0
416572,"Landmark's zone",Notifications,,,,,0
367318,"Landmarks have persistent effects and never leave play unless destroyed by an effect.",tutorial,,,,,0
367220,"Last round, our opponent went first.",tutorial,,,,,0
317765,Layout,Altered,,,,,0
317759,"Let ${player_name} gain ${resources_desc}",Gain,,,,,0
331639,"Let ${player_name} loose ${resources_desc}",Loose,,,,,0
343059,"Let me walk you to the door.",YZ_Common_BanishingGate;YZ_Rare_BanishingGate;OD_Rare_BanishingGate,"Laissez-moi vous montrer la porte.","Permíteme que te acompañe a la puerta.","Permettimi di accompagnarti alla porta.","Ich bringe dich noch zur Tür.",1
336665,"Let your opponent take the initiative to better thwart their plans, slowly but surely.",Altered,,,,,0
367268,"Let's interfere.",tutorial,,,,,0
367241,"Let's look more closely at the Studious Disciple.",tutorial,,,,,0
367237,"Let's start by learning more about our [red]Reserve.[/red] Our reserve functions as an *additional hand* in that we can play cards from there back onto the field.",tutorial,,,,,0
367172,"Let's start with the *Yzmir Stargazer,* which is on the right side of our hand.",tutorial,,,,,0
367186,"Let's take a closer look at the Companion Expedition.",tutorial,,,,,0
343023,"Like the Bravos, Lyras are drawn to freedom and the distant horizon.",LY_Common_OuroborosTrickster;LY_Rare_OuroborosTrickster;BR_Rare_OuroborosTrickster,"Tout comme les Bravos, les Lyra sont attirés par la liberté et l'horizon lointain.","Igual que los de Bravos, los de Lyra se ven atraídos por la libertad y la búsqueda de nuevos horizontes.","Come i Bravos, i Lyra sono attratti dalla libertà e dagli orizzonti distanti.","Wie die Bravos zieht es auch die Lyra in die Freiheit und an ferne Horizonte.",1
416601,"Lindiwe & Maw",YZ_Common_LindiweMaw,"Lindiwe & Maw","Lindiwe y Fauces","Lindiwe e Fauce","Lindiwe & Schlund",1
416377,"Little fella's got so mushroom in his heart.",Cards,,,,,0
416973,"Lock mode fitting direction",Altered,,,,,0
336527,Loki,MU_Rare_Loki;LY_Common_Loki;LY_Rare_Loki,Loki,Loki,Loki,Loki,1
367168,"Long story short, if we have bigger numbers than our opponent, we can move, and they can't.[/blue]",tutorial,,,,,0
318260,Lyra,Statistics;Notifications;Stats;Altered;stats,,,,,0
416966,"Lyra Bastion's resupply",Resupply,,,,,0
318186,"Lyra Chronicler",LY_Common_LyraChronicler;LY_Rare_LyraChronicler;AX_Rare_LyraChronicler,"Chroniqueuse Lyra","Cronista de Lyra","Cronista Lyra",Lyra-Chronistin,1
343106,"Lyra Cloth Dancer",MU_Rare_LyraClothDancer;LY_Common_LyraClothDancer;LY_Rare_LyraClothDancer,"Danseuse d'Étoffe Lyra","Danzatelas de Lyra","Danzatrice di Tessuti Lyra",Lyra-Schleiertänzerin,1
336530,"Lyra Festival",MU_Rare_LyraFestival;LY_Common_LyraFestival;LY_Rare_LyraFestival,"Festival Lyra","Festival de Lyra","Festival Lyra",Lyra-Fest,1
318192,"Lyra Hero",LY_Common_AuraqKibble;LY_Common_FenCrowbar;LY_Common_NevenkaBlotch,"Héros Lyra","Héroe Lyra","Eroe Lyra","Held Lyra",1
336532,"Lyra Navigator",LY_Common_LyraNavigator;LY_Rare_LyraNavigator;BR_Rare_LyraNavigator,"Navigatrice Lyra","Navegante de Lyra","Navigatrice Lyra",Lyra-Navigatorin,1
318190,"Lyra Skald",YZ_Rare_LyraSkald;LY_Common_LyraSkald;LY_Rare_LyraSkald,"Skald Lyra","Rapsoda de Lyra","Skald Lyra",Lyra-Skalde,1
336533,"Lyra Thespian",MU_Rare_LyraThespian;LY_Common_LyraThespian;LY_Rare_LyraThespian,"Comédien Lyra","Actor de Lyra","Tespiano Lyra",Lyra-Mime,1
336702,MANA,Players,,,,,0
343246,"MISSING FLAVOR",OD_Common_OrdisRecruit,,,,,0
416604,"Magical Training",YZ_Common_MagicalTraining;YZ_Rare_MagicalTraining;LY_Rare_MagicalTraining,"Entraînement Magique","Entrenamiento mágico","Addestramento Magico",Zaubertraining,1
339746,"Mana Channeling",MU_Rare_ManaChanneling;BR_Common_ManaChanneling;BR_Rare_ManaChanneling,"Canalisation de Mana","Canalización de maná","Canalizzazione del Mana",Mana-Kanalisierung,1
336583,"Mana Eruption",MU_Rare_ManaEruption;BR_Common_ManaEruption;BR_Rare_ManaEruption,"Éruption de Mana","Erupción de maná","Eruzione di Mana",Mana­-Eruption,1
416775,"Mana Reaping",MU_Common_ManaReaping;MU_Rare_ManaReaping;BR_Rare_ManaReaping,"Moisson de Mana","Cosecha de maná","Mietitura di Mana","Mana ernten",1
336535,Martengale,LY_Common_Martengale;LY_Rare_Martengale;AX_Rare_Martengale,Martengale,Martengala,Martingala,Martengale,1
416606,Maw,YZ_Common_Maw,Maw,Fauces,Fauce,Schlund,1
336688,"Maw 0/0/0",Cards,"0/0/0 Maw","Fauces 0/0/0","Fauce 0/0/0","Schlund 0/0/0",1
345540,"Max landmark slots at night:",Players,,,,,0
345539,"Max reserve slots at night:",Players,,,,,0
331183,"Mechanical Training",MU_Rare_MechanicalTraining;AX_Common_MechanicalTraining;AX_Rare_MechanicalTraining,"Entraînement Mécanique","Entrenamiento de mecánica","Addestramento Meccanico",Maschinentraining,1
318158,"Meditation Training",YZ_Rare_MeditationTraining;MU_Common_MeditationTraining;MU_Rare_MeditationTraining,"Entraînement à la Méditation","Entrenamiento de meditación","Addestramento di Meditazione",Meditationstraining,1
339748,"Mighty Jinn",LY_Rare_MightyJinn;BR_Common_MightyJinn;BR_Rare_MightyJinn,"Puissant Jinn","Jinn poderoso","Grande Jinn","Mächtiger Dschinn",1
336538,"Mind Apotheosis",LY_Common_MindApotheosis;LY_Rare_MindApotheosis;BR_Rare_MindApotheosis,"Apothéose de l'Esprit","Apoteosis mental","Apoteosi Mentale","Geistige Durchdringung",1
416755,"Moisturizing every day is essential.",MU_Common_AloeVera;MU_Rare_AloeVera;LY_Rare_AloeVera,"C'est très important de bien s'hydrater.","Hay que hidratarse bien todos los días.","Idratarsi ogni giorno è fondamentale.","Tägliche Feuchtigkeitszufuhr ist unerlässlich.",1
342634,"Monolith Archivist",YZ_Rare_MonolithArchivist;OD_Common_MonolithArchivist;OD_Rare_MonolithArchivist,"Archiviste du Monolithe","Archivista del Monolito","Archivista del Monolite",Monolith-Archivar,1
416665,"Monolith Legate",YZ_Rare_MonolithLegate;OD_Common_MonolithLegate;OD_Rare_MonolithLegate,"Légat du Monolithe","Legado del Monolito","Legata del Monolite",Monolith-Legatin,1
341259,"Monolith Rune-Scribe",OD_Common_MonolithRuneScribe;OD_Rare_MonolithRuneScribe;AX_Rare_MonolithRuneScribe,"Scribe Runique du Monolithe","Escriba de runas del Monolito","Scriba di Rune del Monolite",Monolith-Runenschreiber,1
416610,"Moonlight Jellyfish",YZ_Common_MoonlightJellyfish;YZ_Rare_MoonlightJellyfish;AX_Rare_MoonlightJellyfish,"Méduse Lunaire","Medusa de luz lunar","Medusa Lunare",Mondlicht-Qualle,1
367135,"Morning:* Draw cards, refresh mana.",tutorial,,,,,0
323690,"Move expedition",MoveCard;MoveExpedition,,,,,0
317706,Mowgli,MU_Common_Mowgli;MU_Rare_Mowgli;AX_Rare_Mowgli,Mowgli,Mowgli,Mowgli,Mogli,1
317553,Muna,Statistics;Notifications;Stats;Altered;stats,,,,,0
416669,"Muna Caregiver",YZ_Rare_MunaCaregiver;MU_Common_MunaCaregiver;MU_Rare_MunaCaregiver,"Soigneuse Muna","Cuidadora de Muna","Levatrice Muna",Muna-Betreuerin,1
317707,"Muna Druid",MU_Common_MunaDruid;MU_Rare_MunaDruid;AX_Rare_MunaDruid,"Druide Muna","Druida de Muna","Druido Muna",Muna-Druide,1
318164,"Muna Hero",MU_Common_ArjunSpike;MU_Common_RinOrchid;MU_Common_TeijaNauraa,"Héros Muna","Héroe Muna","Eroe Muna","Held Muna",1
416779,"Muna Merchant",MU_Common_MunaMerchant;MU_Rare_MunaMerchant;AX_Rare_MunaMerchant,"Marchand Muna","Mercader de Muna","Mercante Muna",Muna-Händler,1
416981,"My Companion expedition",Altered,,,,,0
336680,"My Expedition can't advance during Dusk.",Cards,"Mon Expédition ne peut pas avancer au Crépuscule.","Mi expedición no puede avanzar durante el anochecer.","La mia spedizione non può avanzare durante il crepuscolo.","Am Abend kann meine Expedition nicht vorrücken.",1
416980,"My Hero expedition",Altered,,,,,0
343103,"Nature must be nurtured to fully express its generosity.",MU_Common_TeijaNauraa,"La nature se doit d'être nourrie pour exprimer toute sa bienveillance.","Si quieres conocer la auténtica generosidad de la naturaleza, cuídala.","La natura deve essere nutrita per poter esprimere appieno la sua generosità.","Die Natur muss gehegt und gepflegt werden, damit sie ihre Großzügigkeit voll entfalten kann.",1
336658,"Nevenka ""the unpredictable""",Altered,,,,,0
318191,"Nevenka & Blotch",LY_Common_NevenkaBlotch,"Nevenka & Blotch","Nevenka y Mancha","Nevenka e Macchia","Nevenka & Klecks",1
416648,"Never gonna give you up.",YZ_Rare_HelpingHand;BR_Common_HelpingHand;BR_Rare_HelpingHand,"Ne la laisse pas tomber.","Nunca te voy a abandonar.","Non ti lascerò mai.","""Never gonna give you up …""",1
416968,"Next character 2<BOOST>",SpecialEffect,,,,,0
331197,"Next character <BOOST>",SpecialEffect,,,,,0
416969,"Next spell played this turn will be free (${card_name}'s effect)",SpecialEffect,,,,,0
367222,"Next, each player will [red]*draw 2 cards*[/red] from their deck!",tutorial,,,,,0
367264,"Next, let's resolve the spell's effect: [blue]choose a card in a Reserve to discard.[/blue]",tutorial,,,,,0
416962,"Night cleanup",NightCleanup,,,,,0
367139,"Night:* Clean up cards.",tutorial,,,,,0
317691,No,Statistics;stats,,,,,0
343145,"No Brassbug would survive in the Tumult without armor.",BR_Rare_FoundryArmorer;AX_Common_FoundryArmorer;AX_Rare_FoundryArmorer,"Aucun Scarabot ne survivrait dans le Tumulte sans blindage.","Ningún bicholata sobreviviría en el Tumulto sin su blindaje.","Nessuna ottonblatta potrebbe sopravvivere al Tumulto senza armatura.","Kein Blechkäfer würde ohne Rüstung im Tumult überleben.",1
416574,"No mere trinket, but a fragment of purest dream.",YZ_Common_AetherShard;YZ_Rare_AetherShard;LY_Rare_AetherShard,"Ce n'est pas un simple colifichet, mais un fragment même du rêve.","No es una simple fruslería, es un fragmento de sueño puro.","Non è un semplice gingillo, ma un frammento di puro sogno.","Kein bloßes Schmuckstück, sondern ein Fragment aus reinstem Traum.",1
416655,"No one can escape their gaze.",YZ_Rare_Issitoq;OD_Common_Issitoq;OD_Rare_Issitoq,"Nul ne peut échapper à son regard.","Todos somos iguales ante la mirada penetrante de la justicia.","Tutti sono uguali di fronte allo sguardo penetrante della giustizia.","Vor dem alles durchdringenden Auge der Gerechtigkeit sind alle gleich.",1
323679,"No winner is found. New tiebreaker round starts",TurnTrait,,,,,0
416798,"Nobody expects... the cloth dancer!",MU_Rare_ClothCocoon;LY_Common_ClothCocoon;LY_Rare_ClothCocoon,"Il est dans de beaux draps.","¡Es una víctima de la moda!","Nessuno si aspetta... la danzatrice di tessuti!","Niemand erwartet … die Schleiertänzerin!",1
367136,"Noon:* some cards trigger abilities.",tutorial,,,,,0
343122,"Not even the weight of the sky could make him buckle.",OD_Rare_Atlas;BR_Common_Atlas;BR_Rare_Atlas,"Le poids du ciel ne saurait lui faire courber l'échine.","Ni el peso del cielo le hará doblegarse.","Nemmeno il peso del cielo riuscirebbe a piegarlo.","Nicht einmal das Gewicht des Himmels konnte ihn zur Unterwerfung zwingen.",1
367205,"Note that each Tumult card is split into *two* areas.",tutorial,,,,,0
336606,"Nothing is created, nothing is lost, everything is transformed.",MU_Rare_AxiomReprocessor;AX_Common_AxiomReprocessor;AX_Rare_AxiomReprocessor,"Rien ne se perd, rien ne se crée, tout se transforme.","Nada se pierde, nada se crea, todo se transforma.","Nulla si crea, nulla si distrugge, tutto si trasforma.","Nichts wird geschaffen, nichts geht verloren, alles verwandelt sich.",1
367174,"Now BGA wants to know which expedition we want to play it into - our [red]*Hero Expedition*[/red] or [blue]*Companion Expedition.*[/blue]",tutorial,,,,,0
367233,"Now it's *Noon* again.",tutorial,,,,,0
367202,"Now that all the expeditions have been assessed, [blue]*our Companion*[/blue] and the opponent's [red]*Hero*[/red] will advance into the *Tumult* - the area between our tokens.",tutorial,,,,,0
367133,"Now we're ready to start the game for real!",tutorial,,,,,0
323677,"Number of days",Statistics;stats,,,,,0
317546,"Number of turns",Statistics;stats,,,,,0
318160,Nurture,OD_Rare_Nurture;MU_Common_Nurture;MU_Rare_Nurture,Abreuver,Cuidar,Coltivare,Nähren,1
416674,Objection!,YZ_Rare_OrdisAttorney;OD_Common_OrdisAttorney;OD_Rare_OrdisAttorney,"Objection !",¡Protesto!,Obiezione!,Einspruch!,1
318098,"Off You Go!",YZ_Rare_OffYouGo,Zou !,"¡Hasta más ver!","Fuori di Qui!","Ab mit dir!",1
327526,"Off you go!",YZ_Common_Offyougo;LY_Rare_Offyougo,,,,,0
331185,Ogun,MU_Rare_Ogun;AX_Common_Ogun;AX_Rare_Ogun,Ogun,Ogun,Ogun,Ogun,1
367117,"Okay, each player has selected their faction!",tutorial,,,,,0
367130,"Okay, the three discarded cards were sent to our [red]*Mana Pool.*[/red]",tutorial,,,,,0
317776,"Only ""Restart turn"" button",Altered,,,,,0
317778,"Only ""Undo last step"" button",Altered,,,,,0
416630,"Only a heart as light as a feather can stand up to the judgment of Anubis.",YZ_Rare_Anubis;OD_Common_Anubis;OD_Rare_Anubis,"Seul un cœur aussi léger qu'une plume saura se mesurer au jugement d'Anubis.","Solo un corazón más liviano que una pluma podrá superar el juicio de Anubis.","Solo un cuore leggero come una piuma può tenere testa al giudizio di Anubi.","Nur ein Herz, das so leicht wie eine Feder ist, kann dem Urteil von Anubis standhalten.",1
343109,"Only in harmony can the world thrive.",MU_Common_Parvati;MU_Rare_Parvati;BR_Rare_Parvati,"Ce n'est que dans l'harmonie que le monde peut prospérer.","La prosperidad del mundo depende de la armonía.","Solo nell'armonia il mondo può prosperare.","Die Welt kann nur in Harmonie gedeihen.",1
343127,"Only the bravest can enter Haven.",BR_Common_HavenBouncer;BR_Rare_HavenBouncer;AX_Rare_HavenBouncer,"Seuls les braves ont une place en Havre.","Solo los más valientes pueden entrar en el Refugio.","Solo i più audaci possono entrare nel Rifugio.","Nur die Tapfersten dürfen Haven betreten.",1
416888,"Only the worthy shall achieve true transcendence under my guidance.",BR_Common_BasiraKaizaimon,"Seuls les méritants pourront atteindre, sous ma direction, la véritable transcendance.","Solo los dignos que me sigan alcanzarán la verdadera trascendencia.","Solo chi ne sarà degno potrà raggiungere la vera trascendenza sotto la mia guida.","Nur die Würdigen werden unter meiner Führung wahre Transzendenz erreichen.",1
416977,"Open overlay",Altered,,,,,0
340303,"Open the Gates",OD_Common_OpentheGates;OD_Rare_OpentheGates;AX_Rare_OpentheGates,"Ouvrez les Portes","Abrir las puertas","Aprire i Cancelli","Öffnet die Tore",1
416983,"Opponent Companion expedition",Altered,,,,,0
416982,"Opponent Hero expedition",Altered,,,,,0
318258,Ordis,Statistics;Notifications;Stats;Altered;stats,,,,,0
416673,"Ordis Attorney",YZ_Rare_OrdisAttorney;OD_Common_OrdisAttorney;OD_Rare_OrdisAttorney,"Procuratrice Ordis","Abogada de Ordis","Avvocata Ordis",Ordis-Anwältin,1
318126,"Ordis Cadets",YZ_Rare_OrdisCadets;OD_Common_OrdisCadets;OD_Rare_OrdisCadets,"Cadets Ordis","Cadetes de Ordis","Cadetti Ordis",Ordis-Kadetten,1
318128,"Ordis Carrier",YZ_Rare_OrdisCarrier;OD_Common_OrdisCarrier;OD_Rare_OrdisCarrier,"Transporteur Ordis","Transporte de Ordis","Vettore Ordis",Ordis-Transporter,1
341257,"Ordis Gatekeeper",OD_Common_OrdisGatekeeper;OD_Rare_OrdisGatekeeper;MU_Rare_OrdisGatekeeper,"Gardienne Ordis","Guarda de Ordis","Guardiana Ordis",Ordis-Torwächterin,1
318138,"Ordis Hero",OD_Common_GulrangTocsin;OD_Common_SigismarWingspan;OD_Common_WaruMack,"Héros Ordis","Héroe Ordis","Eroe Ordis","Held Ordis",1
318130,"Ordis Recruit",OD_Common_OrdisRecruit,"Recrue Ordis","Recluta de Ordis","Recluta Ordis",Ordis-Rekrutin,1
336689,"Ordis Recruit 1/1/1",Cards,"1/1/1 Recrue Ordis","Recluta de Ordis 1/1/1","Recluta Ordis 1/1/1","Ordis-Rekrut 1/1/1",1
318133,"Ordis Spy",OD_Common_OrdisSpy;OD_Rare_OrdisSpy;BR_Rare_OrdisSpy,"Espionne Ordis","Espía de Ordis","Spia Ordis",Ordis-Spionin,1
318134,"Ordis Trooper",YZ_Rare_OrdisTrooper;OD_Common_OrdisTrooper;OD_Rare_OrdisTrooper,"Troupière Ordis","Tropa de Ordis","Fante Ordis",Ordis-Soldatin,1
367207,"Our Companion is now in an area with ⛰️ and 💧.",tutorial,,,,,0
367272,"Our Spy Craft card had another effect - moving the top card of our deck to our [red]*Reserve.*[/red] It turned out to be Alice.",tutorial,,,,,0
367212,"Our [red]*Reserve*[/red] can only hold *2* cards at a time.",tutorial,,,,,0
367160,"Our opponent chose to place the character in their Companion Expedition.",tutorial,,,,,0
367291,"Our opponent is out of mana now, so we can safely play Alice, knowing our opponent can't do anything to counter us!",tutorial,,,,,0
367266,"Our opponent played it last turn, so it's in their [red]*Reserve*[/red] now.",tutorial,,,,,0
367296,"Our opponent was out of mana, so they were forced to pass.",tutorial,,,,,0
367146,"Our opponent's hero, *Sigismar,* has one such ability![/green]",tutorial,,,,,0
367200,"Our totals of *1/3/2* would be matched against their *2/2/2.*",tutorial,,,,,0
336543,"Ouroboros Croupier",LY_Common_OuroborosCroupier;LY_Rare_OuroborosCroupier;AX_Rare_OuroborosCroupier,"Croupière de l'Ouroboros","Crupier del Uroboros","Croupier dell'Uroboro",Ouroboros-Croupier,1
336545,"Ouroboros Inkcaster",LY_Common_OuroborosInkcaster;LY_Rare_OuroborosInkcaster;AX_Rare_OuroborosInkcaster,"Encrière de l'Ouroboros","Tejetintas del Uroboros","Grafomante dell'Uroboro",Ouroboros-Tintengießerin,1
318196,"Ouroboros Trickster",LY_Common_OuroborosTrickster;LY_Rare_OuroborosTrickster;BR_Rare_OuroborosTrickster,"Prestidigitatrice de l'Ouroboros","Timadora del Uroboros","Mistificatrice dell'Uroboro",Ouroboros-Schwindlerin,1
318135,Ozma,OD_Common_Ozma;OD_Rare_Ozma;BR_Rare_Ozma,Ozma,Ozma,Ozma,Ozma,1
336548,"Paint Prison",MU_Rare_PaintPrison;LY_Common_PaintPrison;LY_Rare_PaintPrison,"Prison de Peinture","Prisión de pintura","Prigione di Vernice",Farben-Falle,1
416700,"Paper Herald",OD_Common_PaperHerald;OD_Rare_PaperHerald;LY_Rare_PaperHerald,"Héraut de Papier","Heraldo de papel","Araldo di Carta",Papierbote,1
341263,Parvati,MU_Common_Parvati;MU_Rare_Parvati;BR_Rare_Parvati,Parvati,Parvati,Parvati,Parvati,1
317694,Pass,AbstractNode;Altered,,,,,0
343841,"Pass the turn and end your Afternoon",Altered,,,,,0
345593,"Pay ${mana_cost}",Pay,,,,,0
345537,"Pay ${mana_cost} and use ${consume}{COUNTER}",UseCounter,,,,,0
348059,Performance,LY_Common_AuraqKibble,,,,,0
336490,"Permanent - Landmark",YZ_Common_AetherShard;YZ_Common_BabasIsba;YZ_Common_TheKadigirYzmirBastion;YZ_Rare_AetherShard;YZ_Rare_BabasIsba;YZ_Rare_BrassbugHive;YZ_Rare_GrandEndeavor;YZ_Rare_OrdisCarrier;YZ_Rare_TheKadigirYzmirBastion;OD_Common_GrandEndeavor;OD_Common_OrdisCarrier;OD_Common_TheMonolithOrdisBastion;OD_Rare_ArmoredJammer;OD_Rare_BabasIsba;OD_Rare_BountifulMeadow;OD_Rare_BrassbugHub;OD_Rare_GrandEndeavor;OD_Rare_KelonicGenerator;OD_Rare_OrdisCarrier;OD_Rare_TheMonolithOrdisBastion;MU_Common_BountifulMeadow;MU_Common_TheSpindleMunaBastion;MU_Rare_AxiomReprocessor;MU_Rare_BountifulMeadow;MU_Rare_LyraFestival;MU_Rare_TheMonolithOrdisBastion;MU_Rare_TheSpindleMunaBastion;LY_Common_LyraFestival;LY_Common_TheOuroborosLyraBastion;LY_Rare_AetherShard;LY_Rare_LyraFestival;LY_Rare_TheKadigirYzmirBastion;LY_Rare_TheOuroborosLyraBastion;BR_Common_HavenBravosBastion;BR_Rare_HavenBravosBastion;BR_Rare_KelonCylinder;BR_Rare_TheFoundryAxiomBastion;BR_Rare_TheSpindleMunaBastion;AX_Common_ArmoredJammer;AX_Common_AxiomReprocessor;AX_Common_BrassbugHive;AX_Common_BrassbugHub;AX_Common_KelonCylinder;AX_Common_KelonicGenerator;AX_Common_TheFoundryAxiomBastion;AX_Rare_ArmoredJammer;AX_Rare_AxiomReprocessor;AX_Rare_BrassbugHive;AX_Rare_BrassbugHub;AX_Rare_HavenBravosBastion;AX_Rare_KelonCylinder;AX_Rare_KelonicGenerator;AX_Rare_TheFoundryAxiomBastion;AX_Rare_TheOuroborosLyraBastion,,,,,0
343829,"Phase 1: Morning",Altered,,,,,0
343834,"Phase 2: Noon",Altered,,,,,0
343836,"Phase 3: Afternoon",Altered,,,,,0
343842,"Phase 4: Dusk",Altered,,,,,0
343844,"Phase 5: Night",Altered,,,,,0
343828,"Phases of the day",Altered,,,,,0
317742,"Physical Training",MU_Rare_PhysicalTraining;BR_Common_PhysicalTraining;BR_Rare_PhysicalTraining,"Entraînement Physique","Entrenamiento físico","Addestramento Fisico",Körpertraining,1
416468,"Plants you control other than me gain 1 boost.",FlowConvertor,,,,,0
331194,"Play ${card_name}",PlayCard,,,,,0
345594,"Play ${card_name} for ${mana_cost}",PlayCard,,,,,0
336651,"Play a card",PlayCard,,,,,0
367155,"Play a card OR pass.*",tutorial,,,,,0
343840,"Play a card from your hand or Reserve",Altered,,,,,0
367293,"Play her into our Hero Expedition!*",tutorial,,,,,0
367150,"Players will take turns, back and forth, until they both pass.",tutorial,,,,,0
367274,"Playing Spy Craft ended our turn.",tutorial,,,,,0
