ID,ID Base,Faction,Alteration,Name,Name FR,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Rare dans les precos ?,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_MU_09_R1,ALT_CORE_B_MU_09_C,MU,RARE,Kodama,Kodama,CHARACTER,PLANT SPIRIT,2,2,3,3,3,{H} Je gagne $[ASLEEP].,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED].# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_09_R2,ALT_CORE_B_MU_09_C,LY,RARE,Kodama,Kodama,CHARACTER,PLANT SPIRIT,2,2,3,3,3,{H} Je gagne $[ASLEEP].,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED].# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_10_C,ALT_CORE_B_MU_10_C,MU,COMMON,"Yong-Su, Verdant Weaver","Yong-Su, Tisserand Verdoyant",CHARACTER,DRUID,3,3,3,3,3,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts$[BB]. (Les cartes en Réserve ne sont pas contrôlées.)",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_10_R1,ALT_CORE_B_MU_10_C,MU,RARE,"Yong-Su, Verdant Weaver","Yong-Su, Tisserand Verdoyant",CHARACTER,DRUID,#2#,#2#,#2#,#2#,#2#,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts$[BB]. (Les cartes en Réserve ne sont pas contrôlées.)",,1,,,,,,,,,,,,,
ALT_CORE_B_MU_10_R2,ALT_CORE_B_MU_10_C,LY,RARE,"Yong-Su, Verdant Weaver","Yong-Su, Tisserand Verdoyant",CHARACTER,DRUID,3,3,3,3,3,"{J} #Si vous avez au moins trois statistiques de base de 0 parmi les Personnages que vous contrôlez,# je gagne 2 boosts.",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_11_C,ALT_CORE_B_MU_11_C,MU,COMMON,Inari,Inari,CHARACTER,DEITY,3,2,3,1,3,,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_11_R1,ALT_CORE_B_MU_11_C,MU,RARE,Inari,Inari,CHARACTER,DEITY,3,2,3,1,3,#À Midi — Piochez une carte.#,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_11_R2,ALT_CORE_B_MU_11_C,AX,RARE,Inari,Inari,CHARACTER,DEITY,3,2,3,#3#,3,,#{D} : Activez les déclencheurs {j} du Permanent ciblé que vous contrôlez.# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_12_C,ALT_CORE_B_MU_12_C,MU,COMMON,Daughter of Yggdrasil,Fille d'Yggdrasil,CHARACTER,PLANT,3,3,5,5,3,{H} L'adversaire ciblé pioche une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_12_R1,ALT_CORE_B_MU_12_C,MU,RARE,Daughter of Yggdrasil,Fille d'Yggdrasil,CHARACTER,PLANT,3,3,5,5,3,{H} #Chaque joueur# pioche une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_12_R2,ALT_CORE_B_MU_12_C,AX,RARE,Daughter of Yggdrasil,Fille d'Yggdrasil,CHARACTER,PLANT,3,3,5,5,3,{H} L'adversaire ciblé pioche une carte.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_13_C,ALT_CORE_B_MU_13_C,MU,COMMON,Muna Druid,Druide Muna,CHARACTER,DRUID,3,2,3,2,2,,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED]. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R1,ALT_CORE_B_MU_13_C,MU,RARE,Muna Druid,Druide Muna,CHARACTER,DRUID,3,2,#2#,#1#,#1#,#{H} Jusqu'à une Plante ciblée gagne 2 boosts.#,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED]. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_13_R2,ALT_CORE_B_MU_13_C,AX,RARE,Muna Druid,Druide Muna,CHARACTER,DRUID,3,2,3,2,2,,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED]. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_14_C,ALT_CORE_B_MU_14_C,MU,COMMON,Cernunnos,Cernunnos,CHARACTER,DRUID DEITY,4,3,4,4,4,,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R1,ALT_CORE_B_MU_14_C,MU,RARE,Cernunnos,Cernunnos,CHARACTER,DRUID DEITY,#3#,3,4,4,4,,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_14_R2,ALT_CORE_B_MU_14_C,LY,RARE,Cernunnos,Cernunnos,CHARACTER,DRUID DEITY,#3#,3,4,4,4,,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_15_C,ALT_CORE_B_MU_15_C,MU,COMMON,Dracaena,Dracaena,CHARACTER,PLANT DRAGON,3,3,0,2,2,{J} Je gagne $[ANCHORED].  À Midi — Je gagne 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R1,ALT_CORE_B_MU_15_C,MU,RARE,Dracaena,Dracaena,CHARACTER,PLANT DRAGON,3,3,0,#1#,#1#,{J} Je gagne $[ANCHORED].  À Midi — Je gagne #2 boosts#.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R2,ALT_CORE_B_MU_15_C,BR,RARE,Dracaena,Dracaena,CHARACTER,PLANT DRAGON,3,3,0,2,2,{J} Je gagne $[ANCHORED].  À Midi — Je gagne 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_16_C,ALT_CORE_B_MU_16_C,MU,COMMON,Aloe Vera,Aloe Vera,CHARACTER,PLANT,3,3,2,2,4,À Midi — $[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R1,ALT_CORE_B_MU_16_C,MU,RARE,Aloe Vera,Aloe Vera,CHARACTER,PLANT,3,3,2,2,4,#{J} Vous pouvez payer {1} pour que je gagne $[ANCHORED].#  À Midi — $[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R2,ALT_CORE_B_MU_16_C,LY,RARE,Aloe Vera,Aloe Vera,CHARACTER,PLANT,3,3,2,2,4,#{J} Vous pouvez payer {1} pour que je gagne $[ANCHORED].#  À Midi — $[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_17_C,ALT_CORE_B_MU_17_C,MU,COMMON,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R1,ALT_CORE_B_MU_17_C,MU,RARE,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,#{J}# Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED].# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R2,ALT_CORE_B_MU_17_C,BR,RARE,Aja,Aja,CHARACTER,DEITY,4,4,4,5,4,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_18_C,ALT_CORE_B_MU_18_C,MU,COMMON,Parvati,Parvati,CHARACTER,DEITY,4,2,3,0,3,"{H} Un Personnage ciblé gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R1,ALT_CORE_B_MU_18_C,MU,RARE,Parvati,Parvati,CHARACTER,DEITY,4,#3#,3,0,3,"#{J}# Un Personnage ciblé gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,1,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R2,ALT_CORE_B_MU_18_C,BR,RARE,Parvati,Parvati,CHARACTER,DEITY,4,#3#,3,0,3,"#{J}# Un Personnage ciblé gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_19_C,ALT_CORE_B_MU_19_C,MU,COMMON,Verdantback,Vertéchine,CHARACTER,PLANT ANIMAL,4,4,5,5,6,J'ai $[DEFENDER] sauf si vous contrôlez au moins deux autres Plantes.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R1,ALT_CORE_B_MU_19_C,MU,RARE,Verdantback,Vertéchine,CHARACTER,PLANT ANIMAL,#3#,#3#,#4#,#4#,#5#,J'ai $[DEFENDER] sauf si vous contrôlez au moins deux autres Plantes.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R2,ALT_CORE_B_MU_19_C,OR,RARE,Verdantback,Vertéchine,CHARACTER,PLANT ANIMAL,4,4,5,5,6,J'ai $[DEFENDER] sauf si vous contrôlez au moins deux #Bureaucrates#.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_20_C,ALT_CORE_B_MU_20_C,MU,COMMON,Coniferal Coneman,Pignon Pugnace,CHARACTER,PLANT,5,5,3,3,3,{J} Je gagne $[ANCHORED].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R1,ALT_CORE_B_MU_20_C,MU,RARE,Coniferal Coneman,Pignon Pugnace,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} Je gagne $[ANCHORED].,,1,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R2,ALT_CORE_B_MU_20_C,LY,RARE,Coniferal Coneman,Pignon Pugnace,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} Je gagne $[ANCHORED].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_21_C,ALT_CORE_B_MU_21_C,MU,COMMON,Son of Yggdrasil,Fils d'Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R1,ALT_CORE_B_MU_21_C,MU,RARE,Son of Yggdrasil,Fils d'Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].  #$[TOUGH_1].#,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED].# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R2,ALT_CORE_B_MU_21_C,BR,RARE,Son of Yggdrasil,Fils d'Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_22_C,ALT_CORE_B_MU_22_C,MU,COMMON,Hydracaena,Hydracaena,CHARACTER,PLANT DRAGON,7,7,0,0,0,$[ETERNAL].  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R1,ALT_CORE_B_MU_22_C,MU,RARE,Hydracaena,Hydracaena,CHARACTER,PLANT DRAGON,7,7,0,0,0,"$[ETERNAL].  #$[TOUGH_X], X étant le nombre de Plantes que vous contrôlez.#  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R2,ALT_CORE_B_MU_22_C,LY,RARE,Hydracaena,Hydracaena,CHARACTER,PLANT DRAGON,7,7,0,0,0,$[ETERNAL].  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_23_C,ALT_CORE_B_MU_23_C,MU,COMMON,Muna Merchant,Marchand Muna,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R1,ALT_CORE_B_MU_23_C,MU,RARE,Muna Merchant,Marchand Muna,CHARACTER,CITIZEN,2,#2#,3,2,0,{R} $[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R2,ALT_CORE_B_MU_23_C,AX,RARE,Muna Merchant,Marchand Muna,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_24_C,ALT_CORE_B_MU_24_C,MU,COMMON,Bountiful Meadow,Prairie Prolifique,PERMANENT,LANDMARK,2,2,,,,{T} : La prochaine Plante que vous jouez ce tour coûte {1} de moins.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R1,ALT_CORE_B_MU_24_C,MU,RARE,Bountiful Meadow,Prairie Prolifique,PERMANENT,LANDMARK,2,2,,,,#{J} Vous pouvez payer {1} pour $[RESUPPLY_INF].#  {T} : La prochaine Plante que vous jouez ce tour coûte {1} de moins.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R2,ALT_CORE_B_MU_24_C,OR,RARE,Bountiful Meadow,Prairie Prolifique,PERMANENT,LANDMARK,2,2,,,,{T} Le prochain #Bureaucrate# que vous jouez ce tour coûte {1} de moins.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_25_C,ALT_CORE_B_MU_25_C,MU,COMMON,Meditation Training,Entraînement à la Méditation,SPELL,BOON,2,3,,,,"Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R1,ALT_CORE_B_MU_25_C,MU,RARE,Meditation Training,Entraînement à la Méditation,SPELL,BOON,2,#2#,,,,"Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",#{D} : Le prochain Personnage que vous jouez ce tour gagne 1 boost.# (Défaussez-moi de la Réserve pour ça.),1,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R2,ALT_CORE_B_MU_25_C,YZ,RARE,Meditation Training,Entraînement à la Méditation,SPELL,BOON,2,3,,,,"Un Personnage ciblé de Coût de Main {3} ou moins gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_26_C,ALT_CORE_B_MU_26_C,MU,COMMON,Mana Reaping,Moisson de Mana,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Mettez un Personnage ou Permanent ciblé dans la zone de Mana de son Propriétaire (en tant qu'Orbe de Mana épuisé).,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R1,ALT_CORE_B_MU_26_C,MU,RARE,Mana Reaping,Moisson de Mana,SPELL,DISRUPTION,3,3,,,,Mettez un Personnage ou Permanent ciblé dans la zone de Mana de son Propriétaire (en tant qu'Orbe de Mana épuisé).,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R2,ALT_CORE_B_MU_26_C,BR,RARE,Mana Reaping,Moisson de Mana,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Mettez un Personnage ou Permanent ciblé dans la zone de Mana de son Propriétaire (en tant qu'Orbe de Mana épuisé).,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_27_C,ALT_CORE_B_MU_27_C,MU,COMMON,Nurture,Abreuver,SPELL,BOON,2,1,,,,Jusqu'à deux Personnages ciblés gagnent chacun 1 boost$[BB].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R1,ALT_CORE_B_MU_27_C,MU,RARE,Nurture,Abreuver,SPELL,BOON,#3#,#2#,,,,Jusqu'à deux Personnages ciblés gagnent chacun #2 boosts$[BB]#.,,1,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R2,ALT_CORE_B_MU_27_C,OR,RARE,Nurture,Abreuver,SPELL,BOON,2,1,,,,Jusqu'à deux Personnages ciblés gagnent chacun 1 boost.,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_28_C,ALT_CORE_B_MU_28_C,MU,COMMON,Beauty Sleep,Sommeil Réparateur,SPELL,DISRUPTION,1,3,,,,"Un Personnage ciblé gagne [ASLEEP]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R1,ALT_CORE_B_MU_28_C,MU,RARE,Beauty Sleep,Sommeil Réparateur,SPELL,DISRUPTION,1,3,,,,"Un Personnage ciblé gagne [ASLEEP]. #Vous pouvez lui faire gagner 2 boosts.# (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",,1,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R2,ALT_CORE_B_MU_28_C,YZ,RARE,Beauty Sleep,Sommeil Réparateur,SPELL,DISRUPTION,1,3,,,,"Un Personnage ciblé gagne [ASLEEP]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",,1,,,,,,,,,,,,,
ALT_CORE_B_MU_29_C,ALT_CORE_B_MU_29_C,MU,COMMON,Harvest,Récolter,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R1,ALT_CORE_B_MU_29_C,MU,RARE,Harvest,Récolter,SPELL,CONJURATION,#2#,2,,,,"$[RESUPPLY], #puis [RESUPPLY_LOW] à nouveau#.",,0,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R2,ALT_CORE_B_MU_29_C,AX,RARE,Harvest,Récolter,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_30_C,ALT_CORE_B_MU_30_C,MU,COMMON,"The Spindle, Muna Bastion","Le Fuseau, Bastion Muna",PERMANENT,LANDMARK,3,3,,,,Les Personnages que vous contrôlez ont $[TOUGH_2].,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R1,ALT_CORE_B_MU_30_C,MU,RARE,"The Spindle, Muna Bastion","Le Fuseau, Bastion Muna",PERMANENT,LANDMARK,3,3,,,,Les Personnages que vous contrôlez ont $[TOUGH_2].  #À Midi — Un Personnage ciblé que vous contrôlez gagne 1 boost.#,,0,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R2,ALT_CORE_B_MU_30_C,BR,RARE,"The Spindle, Muna Bastion","Le Fuseau, Bastion Muna",PERMANENT,LANDMARK,3,3,,,,Les Personnages que vous contrôlez ont $[TOUGH_2]. (Les cartes en Réserve ne sont pas contrôlées.),,1,,,,,,,,,,,,,
ALT_CORE_B_NE_1_C,ALT_CORE_B_NE_1_C,NE,COMMON,Mana Convergence,Afflux de Mana,TOKEN,,,,,,,"Je ne peux pas être joué, seulement utilisé en tant qu'Orbe de Mana. (En draft, ajoutez autant d'Afflux de Mana que souhaité à votre deck.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_01_C,ALT_CORE_B_OR_01_C,OR,COMMON,Sigismar & Wingspan,Sigismar & Wingspan,HERO,,,,,,,À Midi — Créez un jeton Soldat [ORDIS_RECRUIT] dans votre Expédition Héros.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_02_C,ALT_CORE_B_OR_02_C,OR,COMMON,Waru & Mack,Waru & Mack,HERO,,,,,,,"À Midi, si vous contrôlez au moins un Bureaucrate — Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée.  Lorsque vous jouez un Bureaucrate — Vous pouvez lui faire gagner [ASLEEP]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_03_C,ALT_CORE_B_OR_03_C,OR,COMMON,Gulrang & Tocsin,Gulrang & Tocsin,HERO,,,,,,,"Lorsque vous créez un jeton — Il gagne 1 boost.  Si vous avez moins de huit Orbes de Mana, les jetons [BOOSTED_TKN_P] que vous contrôlez ont [DEFENDER]. (Leurs Expéditions ne peuvent pas avancer au Crépuscule.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_04_C,ALT_CORE_B_OR_04_C,OR,COMMON,Paper Herald,Héraut de Papier,CHARACTER,MESSENGER,1,1,0,0,1,,{D} : Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R1,ALT_CORE_B_OR_04_C,OR,RARE,Paper Herald,Héraut de Papier,CHARACTER,MESSENGER,1,1,0,#1#,#2#,,{D} : Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R2,ALT_CORE_B_OR_04_C,LY,RARE,Paper Herald,Héraut de Papier,CHARACTER,MESSENGER,1,1,0,#1#,1,,{D} : Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée. (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_05_C,ALT_CORE_B_OR_05_C,OR,COMMON,Ordis Trooper,Troupière Ordis,CHARACTER,SOLDIER,1,1,1,1,1,,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R1,ALT_CORE_B_OR_05_C,OR,RARE,Ordis Trooper,Troupière Ordis,CHARACTER,SOLDIER,1,1,1,#2#,#2#,,,1,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R2,ALT_CORE_B_OR_05_C,YZ,RARE,Ordis Trooper,Troupière Ordis,CHARACTER,SOLDIER,1,1,1,1,1,,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_06_C,ALT_CORE_B_OR_06_C,OR,COMMON,Ordis Cadets,Cadets Ordis,CHARACTER,APPRENTICE SOLDIER,2,2,1,1,0,{J} Créez un jeton Soldat [ORDIS_RECRUIT] dans mon Expédition.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R1,ALT_CORE_B_OR_06_C,OR,RARE,Ordis Cadets,Cadets Ordis,CHARACTER,APPRENTICE SOLDIER,2,2,1,1,#1#,{J} Créez un jeton Soldat [ORDIS_RECRUIT] dans #votre autre Expédition#.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R2,ALT_CORE_B_OR_06_C,YZ,RARE,Ordis Cadets,Cadets Ordis,CHARACTER,APPRENTICE SOLDIER,2,2,1,1,0,{J} Créez un jeton Soldat [ORDIS_RECRUIT] dans mon Expédition.,#{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_07_C,ALT_CORE_B_OR_07_C,OR,COMMON,Monolith Rune-Scribe,Scribe Runique du Monolithe,CHARACTER,SCHOLAR,2,2,2,2,2,,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R1,ALT_CORE_B_OR_07_C,OR,RARE,Monolith Rune-Scribe,Scribe Runique du Monolithe,CHARACTER,SCHOLAR,2,2,#1#,2,2,"#{H} Si vous contrôlez un jeton, $[RESUPPLY_LOW].#",,1,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R2,ALT_CORE_B_OR_07_C,AX,RARE,Monolith Rune-Scribe,Scribe Runique du Monolithe,CHARACTER,SCHOLAR,2,2,#1#,2,2,"#{H} Si vous contrôlez un jeton, $[RESUPPLY_LOW].#",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_08_C,ALT_CORE_B_OR_08_C,OR,COMMON,Monolith Legate,Légat du Monolithe,CHARACTER,BUREAUCRAT,2,2,2,1,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — $[SABOTAGE] après le Repos.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R1,ALT_CORE_B_OR_08_C,OR,RARE,Monolith Legate,Légat du Monolithe,CHARACTER,BUREAUCRAT,2,2,2,#2#,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — $[SABOTAGE] après le Repos.,#{D} : Créez un jeton Soldat [ORDIS_RECRUIT] dans l'Expédition ciblée.# (Défaussez-moi de la Réserve pour ça.),0,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R2,ALT_CORE_B_OR_08_C,YZ,RARE,Monolith Legate,Légat du Monolithe,CHARACTER,BUREAUCRAT,2,2,2,1,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — $[SABOTAGE] après le Repos.,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_09_C,ALT_CORE_B_OR_09_C,OR,COMMON,The Frog Prince,Le Roi-Grenouille,CHARACTER,BUREAUCRAT NOBLE,2,2,3,0,3,,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R1,ALT_CORE_B_OR_09_C,OR,RARE,The Frog Prince,Le Roi-Grenouille,CHARACTER,BUREAUCRAT NOBLE,#1#,#1#,#2#,0,#2#,,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R2,ALT_CORE_B_OR_09_C,AX,RARE,The Frog Prince,Le Roi-Grenouille,CHARACTER,BUREAUCRAT NOBLE,2,2,3,0,3,,#{D} : Le prochain Permanent que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),1,,,,,,,,,,,,,
ALT_CORE_B_OR_10_C,ALT_CORE_B_OR_10_C,OR,COMMON,Monolith Archivist,Archiviste du Monolithe,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R1,ALT_CORE_B_OR_10_C,OR,RARE,Monolith Archivist,Archiviste du Monolithe,CHARACTER,BUREAUCRAT,2,2,3,3,3,J'ai $[DEFENDER] #sauf si vous contrôlez au moins deux autres Bureaucrates#.,,1,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R2,ALT_CORE_B_OR_10_C,YZ,RARE,Monolith Archivist,Archiviste du Monolithe,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,0,,,,,,,,,,,,,
ALT_CORE_B_OR_11_C,ALT_CORE_B_OR_11_C,OR,COMMON,Ozma,Ozma,CHARACTER,NOBLE,2,2,1,2,1,"{J} Si vous contrôlez au moins trois autres Personnages, piochez une carte. (Les cartes en Réserve ne sont pas contrôlées.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R1,ALT_CORE_B_OR_11_C,OR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} Si vous contrôlez au moins trois autres Personnages, piochez une carte. (Les cartes en Réserve ne sont pas contrôlées.)",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R2,ALT_CORE_B_OR_11_C,BR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} Si vous contrôlez #au moins deux autres Personnages [BOOSTED_CHA_P]#, piochez une carte.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_12_C,ALT_CORE_B_OR_12_C,OR,COMMON,The Council,Le Conseil,CHARACTER,BUREAUCRAT,4,4,4,4,4,"Les déclencheurs {j}, {h} et {r} des Personnages qui me font face ne s'activent pas.",,0,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R1,ALT_CORE_B_OR_12_C,OR,RARE,The Council,Le Conseil,CHARACTER,BUREAUCRAT,#3#,#3#,#3#,#3#,#3#,"Les déclencheurs {j}, {h} et {r} des Personnages qui me font face ne s'activent pas.",,0,,,,,,,,,,,,,
