ID,ID Base,Faction,Alteration,Name EN,Name DE,Type,Subtyp,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effekt,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Rare dans les precos ?
ALT_CORE_B_MU_15_C,ALT_CORE_B_MU_15_C,MU,COMMON,Dracaena,Dracaena,,,,,,,,{J} Ich erhalte $[ANCHORED].  Zum Mittag — Ich erhalte 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R1,ALT_CORE_B_MU_15_C,MU,RARE,Dracaena,Dracaena,,,,,,,,{J} Ich erhalte $[ANCHORED].  Zum Mittag — Ich erhalte #2 Verstärkungen#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_15_R2,ALT_CORE_B_MU_15_C,BR,RARE,Dracaena,Dracaena,,,,,,,,{J} Ich erhalte $[ANCHORED].  Zum Mittag — Ich erhalte 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_C,ALT_CORE_B_MU_16_C,MU,COMMON,Aloe Vera,Aloe Vera,,,,,,,,Zum Mittag — $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R1,ALT_CORE_B_MU_16_C,MU,RARE,Aloe Vera,Aloe Vera,,,,,,,,"#{J} Du darfst {1} bezahlen, damit ich $[ANCHORED] erhalte.#  Zum Mittag — $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_16_R2,ALT_CORE_B_MU_16_C,LY,RARE,Aloe Vera,Aloe Vera,,,,,,,,"#{J} Du darfst {1} bezahlen, damit ich $[ANCHORED] erhalte.#  Zum Mittag — $[RESUPPLY].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_C,ALT_CORE_B_MU_17_C,MU,COMMON,Aja,Aja,,,,,,,,{H} Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R1,ALT_CORE_B_MU_17_C,MU,RARE,Aja,Aja,,,,,,,,#{J}# Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_17_R2,ALT_CORE_B_MU_17_C,BR,RARE,Aja,Aja,,,,,,,,{H} Jeder Spieler legt die oberste Karte seines Decks in seine Manazone (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_C,ALT_CORE_B_MU_18_C,MU,COMMON,Parvati,Parvati,,,,,,,,{H} Ein Charakter deiner Wahl erhält [ANCHORED]. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R1,ALT_CORE_B_MU_18_C,MU,RARE,Parvati,Parvati,,,,,,,,#{J}# Ein Charakter deiner Wahl erhält [ANCHORED]. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_18_R2,ALT_CORE_B_MU_18_C,BR,RARE,Parvati,Parvati,,,,,,,,#{J}# Ein Charakter deiner Wahl erhält [ANCHORED]. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_C,ALT_CORE_B_MU_19_C,MU,COMMON,Verdantback,Grünrücken,,,,,,,,"Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei andere Pflanzen.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R1,ALT_CORE_B_MU_19_C,MU,RARE,Verdantback,Grünrücken,,,,,,,,"Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei andere Pflanzen.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_19_R2,ALT_CORE_B_MU_19_C,OR,RARE,Verdantback,Grünrücken,,,,,,,,"Ich habe $[DEFENDER], es sei denn, du kontrollierst mindestens zwei #Bürokraten#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_C,ALT_CORE_B_MU_20_C,MU,COMMON,Coniferal Coneman,Kiefernzapfenkerl,,,,,,,,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R1,ALT_CORE_B_MU_20_C,MU,RARE,Coniferal Coneman,Kiefernzapfenkerl,,,,,,,,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R2,ALT_CORE_B_MU_20_C,LY,RARE,Coniferal Coneman,Kiefernzapfenkerl,,,,,,,,{J} Ich erhalte $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_C,ALT_CORE_B_MU_21_C,MU,COMMON,Son of Yggdrasil,Sohn von Yggdrasil,,,,,,,,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R1,ALT_CORE_B_MU_21_C,MU,RARE,Son of Yggdrasil,Sohn von Yggdrasil,,,,,,,,$[GIGANTIC].  #$[TOUGH_1].#,"#{D} : Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED].# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R2,ALT_CORE_B_MU_21_C,BR,RARE,Son of Yggdrasil,Sohn von Yggdrasil,,,,,,,,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_C,ALT_CORE_B_MU_22_C,MU,COMMON,Hydracaena,Hydracaena,,,,,,,,$[ETERNAL].  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag — Ich erhalte 4 Verstärkungen.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R1,ALT_CORE_B_MU_22_C,MU,RARE,Hydracaena,Hydracaena,,,,,,,,"$[ETERNAL].  #$[TOUGH_X], wobei X die Anzahl der Pflanzen ist, die du kontrollierst.#  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag — Ich erhalte 4 Verstärkungen.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R2,ALT_CORE_B_MU_22_C,LY,RARE,Hydracaena,Hydracaena,,,,,,,,$[ETERNAL].  {J} Ich erhalte 4 Verstärkungen.  Zum Mittag — Ich erhalte 4 Verstärkungen.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_C,ALT_CORE_B_MU_23_C,MU,COMMON,Muna Merchant,Muna-Händler,,,,,,,,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R1,ALT_CORE_B_MU_23_C,MU,RARE,Muna Merchant,Muna-Händler,,,,,,,,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R2,ALT_CORE_B_MU_23_C,AX,RARE,Muna Merchant,Muna-Händler,,,,,,,,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_C,ALT_CORE_B_MU_24_C,MU,COMMON,Bountiful Meadow,Üppige Wiese,,,,,,,,"{T} : Die nächste Pflanze, die du in dieser Runde spielst, kostet {1} weniger.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R1,ALT_CORE_B_MU_24_C,MU,RARE,Bountiful Meadow,Üppige Wiese,,,,,,,,"#{J} Du darfst {1} bezahlen für $[RESUPPLY_INF].#  {T} : Die nächste Pflanze, die du in dieser Runde spielst, kostet {1} weniger.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R2,ALT_CORE_B_MU_24_C,OR,RARE,Bountiful Meadow,Üppige Wiese,,,,,,,,"{T} : Der nächste #Bürokrat#, den du in dieser Runde spielst, kostet {1} weniger.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_C,ALT_CORE_B_MU_25_C,MU,COMMON,Meditation Training,Meditationstraining,,,,,,,,Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R1,ALT_CORE_B_MU_25_C,MU,RARE,Meditation Training,Meditationstraining,,,,,,,,Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.),"#{D} : Der nächste Charakter, den du in dieser Runde spielst, erhält 1 Verstärkung.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R2,ALT_CORE_B_MU_25_C,YZ,RARE,Meditation Training,Meditationstraining,,,,,,,,Ein Charakter deiner Wahl mit Handkosten {3} oder weniger erhält [ANCHORED]. (Während der Ruhepause geht er nicht in die Reserve und verliert Verankert.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_C,ALT_CORE_B_MU_26_C,MU,COMMON,Mana Reaping,Mana ernten,,,,,,,,$[FLEETING].  Lege einen Charakter oder eine bleibende Karte deiner Wahl in die Manazone ihres Besitzers (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R1,ALT_CORE_B_MU_26_C,MU,RARE,Mana Reaping,Mana ernten,,,,,,,,Lege einen Charakter oder eine bleibende Karte deiner Wahl in die Manazone ihres Besitzers (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R2,ALT_CORE_B_MU_26_C,BR,RARE,Mana Reaping,Mana ernten,,,,,,,,$[FLEETING].  Lege einen Charakter oder eine bleibende Karte deiner Wahl in die Manazone ihres Besitzers (als erschöpfte Manakugel).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_C,ALT_CORE_B_MU_27_C,MU,COMMON,Nurture,Nähren,,,,,,,,Bis zu zwei Charaktere deiner Wahl erhalten je 1 Verstärkung$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R1,ALT_CORE_B_MU_27_C,MU,RARE,Nurture,Nähren,,,,,,,,Bis zu zwei Charaktere deiner Wahl erhalten je #2 Verstärkungen$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R2,ALT_CORE_B_MU_27_C,OR,RARE,Nurture,Nähren,,,,,,,,Bis zu zwei Charaktere deiner Wahl erhalten je 1 Verstärkung.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_C,ALT_CORE_B_MU_28_C,MU,COMMON,Beauty Sleep,Schönheitsschlaf,,,,,,,,Ein Charakter deiner Wahl erhält [ASLEEP]. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in die Reserve und verliert Schlafend.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R1,ALT_CORE_B_MU_28_C,MU,RARE,Beauty Sleep,Schönheitsschlaf,,,,,,,,Ein Charakter deiner Wahl erhält [ASLEEP].  #Du darfst ihm 2 Verstärkungen geben#. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in die Reserve und verliert Schlafend.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R2,ALT_CORE_B_MU_28_C,YZ,RARE,Beauty Sleep,Schönheitsschlaf,,,,,,,,Ein Charakter deiner Wahl erhält [ASLEEP]. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in die Reserve und verliert Schlafend.),,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_C,ALT_CORE_B_MU_29_C,MU,COMMON,Harvest,Ernten,,,,,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R1,ALT_CORE_B_MU_29_C,MU,RARE,Harvest,Ernten,,,,,,,,"$[RESUPPLY], #dann spiele [RESUPPLY_LOW] erneut#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R2,ALT_CORE_B_MU_29_C,AX,RARE,Harvest,Ernten,,,,,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_C,ALT_CORE_B_MU_30_C,MU,COMMON,"The Spindle, Muna Bastion","Die Spindel, Muna-Bastion",,,,,,,,"Charaktere, die du kontrollierst, haben $[TOUGH_2].",,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R1,ALT_CORE_B_MU_30_C,MU,RARE,"The Spindle, Muna Bastion","Die Spindel, Muna-Bastion",,,,,,,,"Charaktere, die du kontrollierst, haben $[TOUGH_2].  #Zum Mittag — Ein Charakter deiner Wahl, den du kontrollierst, erhält 1 Verstärkung.#",,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R2,ALT_CORE_B_MU_30_C,BR,RARE,"The Spindle, Muna Bastion","Die Spindel, Muna-Bastion",,,,,,,,"Charaktere, die du kontrollierst, haben $[TOUGH_2]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_NE_1_C,ALT_CORE_B_NE_1_C,NE,COMMON,Mana Convergence,Mana-Konvergenz,,,,,,,,"Ich bin nicht spielbar, aber fungiere als Manakugel. (Beim Ziehen darfst du dein Deck um eine beliebige Anzahl von ""Mana-Konvergenz""-Karten ergänzen.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_01_C,ALT_CORE_B_OR_01_C,OR,COMMON,Sigismar & Wingspan,Sigismar & Spannweit,,,,,,,,Zum Mittag — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner Helden-Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_02_C,ALT_CORE_B_OR_02_C,OR,COMMON,Waru & Mack,Waru & Mack,,,,,,,,"Zum Mittag, falls du mindestens einen Bürokraten kontrollierst — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.  Wenn du einen Bürokraten spielst — Du darfst ihn [ASLEEP] erhalten lassen. (Am Abend ignoriere seine Statistiken. Während der Ruhepause geht er nicht in die Reserve und verliert Schlafend.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_03_C,ALT_CORE_B_OR_03_C,OR,COMMON,Gulrang & Tocsin,Gulrang & Tocsin,,,,,,,,"Wenn du eine Marke erstellst — Sie erhält 1 Verstärkung.  Falls du weniger als acht Manakugeln hast, erhalten [BOOSTED_TKN_P]-Marken, die du kontrollierst, $[DEFENDER]. (Am Abend können ihre Expeditionen nicht vorrücken.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_C,ALT_CORE_B_OR_04_C,OR,COMMON,Paper Herald,Papierbote,,,,,,,,,"{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R1,ALT_CORE_B_OR_04_C,OR,RARE,Paper Herald,Papierbote,,,,,,,,,"{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R2,ALT_CORE_B_OR_04_C,LY,RARE,Paper Herald,Papierbote,,,,,,,,,"{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_05_C,ALT_CORE_B_OR_05_C,OR,COMMON,Ordis Trooper,Ordis-Soldatin,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R1,ALT_CORE_B_OR_05_C,OR,RARE,Ordis Trooper,Ordis-Soldatin,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R2,ALT_CORE_B_OR_05_C,YZ,RARE,Ordis Trooper,Ordis-Soldatin,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_C,ALT_CORE_B_OR_06_C,OR,COMMON,Ordis Cadets,Ordis-Kadetten,,,,,,,,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R1,ALT_CORE_B_OR_06_C,OR,RARE,Ordis Cadets,Ordis-Kadetten,,,,,,,,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in #deiner anderen Expedition#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R2,ALT_CORE_B_OR_06_C,YZ,RARE,Ordis Cadets,Ordis-Kadetten,,,,,,,,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.,"#{D} : Der nächste Zauber, den du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_07_C,ALT_CORE_B_OR_07_C,OR,COMMON,Monolith Rune-Scribe,Monolith-Runenschreiber,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R1,ALT_CORE_B_OR_07_C,OR,RARE,Monolith Rune-Scribe,Monolith-Runenschreiber,,,,,,,,"#{H} Falls du eine Marke kontrollierst, spiele $[RESUPPLY_LOW].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R2,ALT_CORE_B_OR_07_C,AX,RARE,Monolith Rune-Scribe,Monolith-Runenschreiber,,,,,,,,"#{H} Falls du eine Marke kontrollierst, spiele $[RESUPPLY_LOW].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_C,ALT_CORE_B_OR_08_C,OR,COMMON,Monolith Legate,Monolith-Legatin,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — $[SABOTAGE] nach der Ruhepause.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R1,ALT_CORE_B_OR_08_C,OR,RARE,Monolith Legate,Monolith-Legatin,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — $[SABOTAGE] nach der Ruhepause.,"#{D} : Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R2,ALT_CORE_B_OR_08_C,YZ,RARE,Monolith Legate,Monolith-Legatin,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — $[SABOTAGE] nach der Ruhepause.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_C,ALT_CORE_B_OR_09_C,OR,COMMON,Frog Prince,Der Froschprinz,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R1,ALT_CORE_B_OR_09_C,OR,RARE,Frog Prince,Der Froschprinz,,,,,,,,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R2,ALT_CORE_B_OR_09_C,AX,RARE,Frog Prince,Der Froschprinz,,,,,,,,,"#{D} : Die nächste bleibende Karte, die du in dieser Runde spielst, kostet {1} weniger.# (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_10_C,ALT_CORE_B_OR_10_C,OR,COMMON,Monolith Archivist,Monolith-Archivar,,,,,,,,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R1,ALT_CORE_B_OR_10_C,OR,RARE,Monolith Archivist,Monolith-Archivar,,,,,,,,"Ich habe $[DEFENDER], #es sei denn, du kontrollierst mindestens zwei andere Bürokraten#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R2,ALT_CORE_B_OR_10_C,YZ,RARE,Monolith Archivist,Monolith-Archivar,,,,,,,,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_C,ALT_CORE_B_OR_11_C,OR,COMMON,Ozma,Ozma,,,,,,,,"{J} Falls du mindestens drei andere Charaktere kontrollierst, ziehe eine Karte. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R1,ALT_CORE_B_OR_11_C,OR,RARE,Ozma,Ozma,,,,,,,,"{J} Falls du mindestens drei andere Charaktere kontrollierst, ziehe eine Karte. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R2,ALT_CORE_B_OR_11_C,BR,RARE,Ozma,Ozma,,,,,,,,"{J} Falls du mindestens #zwei andere Charaktere mit [BOOSTED_CHA_P]# kontrollierst, ziehe eine Karte.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_C,ALT_CORE_B_OR_12_C,OR,COMMON,The Council,Der Rat,,,,,,,,"Die Auslöser {j}, {h} und {r} der mir gegenüberstehenden Charaktere werden nicht aktiviert.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R1,ALT_CORE_B_OR_12_C,OR,RARE,The Council,Der Rat,,,,,,,,"Die Auslöser {j}, {h} und {r} der mir gegenüberstehenden Charaktere werden nicht aktiviert.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R2,ALT_CORE_B_OR_12_C,BR,RARE,The Council,Der Rat,,,,,,,,"Die Auslöser {j}, {h} und {r} der mir gegenüberstehenden Charaktere werden nicht aktiviert.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_C,ALT_CORE_B_OR_13_C,OR,COMMON,Ordis Gatekeeper,Ordis-Torwächterin,,,,,,,,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in deiner anderen Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R1,ALT_CORE_B_OR_13_C,OR,RARE,Ordis Gatekeeper,Ordis-Torwächterin,,,,,,,,{J} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in #jeder deiner Expeditionen#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R2,ALT_CORE_B_OR_13_C,MU,RARE,Ordis Gatekeeper,Ordis-Torwächterin,,,,,,,,{J} #Ein Charakter deiner Wahl# in deiner anderen Expedition #erhält 2 Verstärkungen#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_C,ALT_CORE_B_OR_14_C,OR,COMMON,Ordis Spy,Ordis-Spionin,,,,,,,,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R1,ALT_CORE_B_OR_14_C,OR,RARE,Ordis Spy,Ordis-Spionin,,,,,,,,{H} $[SABOTAGE].  #{R} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R2,ALT_CORE_B_OR_14_C,BR,RARE,Ordis Spy,Ordis-Spionin,,,,,,,,{H} $[SABOTAGE].  #{R} Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in meiner Expedition.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_C,ALT_CORE_B_OR_15_C,OR,COMMON,"Kakoba, Legion Commander","Kakoba, Legionskommandeur",,,,,,,,"{J} Falls du mindestens drei andere Charaktere kontrollierst, erhalte ich 2 Verstärkungen$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R1,ALT_CORE_B_OR_15_C,OR,RARE,"Kakoba, Legion Commander","Kakoba, Legionskommandeur",,,,,,,,"{J} Falls du mindestens drei andere Charaktere kontrollierst, erhalte ich #3 Verstärkungen$[BB]#. (Karten in der Reserve werden nicht kontrolliert.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R2,ALT_CORE_B_OR_15_C,MU,RARE,"Kakoba, Legion Commander","Kakoba, Legionskommandeur",,,,,,,,"{J} Falls du mindestens drei andere Charaktere kontrollierst, erhalte ich #3 Verstärkungen#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_C,ALT_CORE_B_OR_16_C,OR,COMMON,Ordis Attorney,Ordis-Anwältin,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R1,ALT_CORE_B_OR_16_C,OR,RARE,Ordis Attorney,Ordis-Anwältin,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R2,ALT_CORE_B_OR_16_C,YZ,RARE,Ordis Attorney,Ordis-Anwältin,,,,,,,,Wenn meine Expedition sich am Abend nicht vorwärts bewegt — Ziehe eine Karte.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_C,ALT_CORE_B_OR_17_C,OR,COMMON,Jeanne d'Arc,Jeanne d'Arc,,,,,,,,Wenn ich die Expeditionszone verlasse — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R1,ALT_CORE_B_OR_17_C,OR,RARE,Jeanne d'Arc,Jeanne d'Arc,,,,,,,,Wenn ich die Expeditionszone verlasse — Erschaffe #zwei# [ORDIS_RECRUIT]-Soldatenmarken in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R2,ALT_CORE_B_OR_17_C,AX,RARE,Jeanne d'Arc,Jeanne d'Arc,,,,,,,,Wenn ich die Expeditionszone verlasse — Erschaffe eine #[BRASSBUG]-Robotermarke# in jeder deiner Expeditionen.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_C,ALT_CORE_B_OR_18_C,OR,COMMON,Quetzalcóatl,Quetzalcóatl,,,,,,,,Wenn ein Gegner eine oder mehrere Karten zieht oder [RESUPPLY_T] spielt — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R1,ALT_CORE_B_OR_18_C,OR,RARE,Quetzalcóatl,Quetzalcóatl,,,,,,,,Wenn ein Gegner eine oder mehrere Karten zieht oder [RESUPPLY_T] spielt — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R2,ALT_CORE_B_OR_18_C,MU,RARE,Quetzalcóatl,Quetzalcóatl,,,,,,,,Wenn ein Gegner eine oder mehrere Karten zieht oder [RESUPPLY_T] spielt — Erschaffe eine [ORDIS_RECRUIT]-Soldatenmarke in einer Expedition deiner Wahl.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_C,ALT_CORE_B_OR_19_C,OR,COMMON,Issitoq,Issitoq,,,,,,,,Deine andere Expedition und die ihr gegenüberstehende Expedition können sich nicht vorwärts bewegen.,"{D} : Ziehe eine Karte. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R1,ALT_CORE_B_OR_19_C,OR,RARE,Issitoq,Issitoq,,,,,,,,Deine andere Expedition und die ihr gegenüberstehende Expedition können sich nicht vorwärts bewegen.,"{D} : Ziehe eine Karte. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R2,ALT_CORE_B_OR_19_C,YZ,RARE,Issitoq,Issitoq,,,,,,,,Deine andere Expedition und die ihr gegenüberstehende Expedition können sich nicht vorwärts bewegen.,"{D} : Ziehe eine Karte. (Lege mich aus der Reserve ab, um diese Aktion auszuführen.)",,,,,,,,,,,,,,
ALT_CORE_B_OR_20_C,ALT_CORE_B_OR_20_C,OR,COMMON,Anubis,Anubis,,,,,,,,{J} Jeder Spieler opfert einen Charakter.,,,,,,,,,,,,,,,
