ID;ID Base;Faction;Alteration;Name EN;Name FR;Name DE;Name ES;Name IT;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect EN;Echo EN;Effect FR;Echo FR;Effect DE;Echo DE;Effect ES;Echo ES;Effect IT;Echo IT;Flavor EN;Flavor FR;Flavor DE;Flavor ES;Flavor IT;Numbering;Artist
ALT_BISE_B_MU_63_R1;ALT_BISE_B_MU_63_C;MU;RARE;The Undergrowth;The Undergrowth;The Undergrowth;The Undergrowth;The Undergrowth;LANDMARK_PERMANENT;SITE;2;2;;;;{T} : The next Character you play in {V} this turn gains 1 boost.  #When an opponent draws one or more cards or [RESUPPLIES] — Ready me.#;;;;;;;;;;Nature always reclaims its rights.;;;;;;Ba Vo
ALT_BISE_B_MU_63_R2;ALT_BISE_B_MU_63_C;LY;RARE;The Undergrowth;The Undergrowth;The Undergrowth;The Undergrowth;The Undergrowth;LANDMARK_PERMANENT;SITE;2;2;;;;{T} : The next Character you play in {V} this turn gains 1 boost.;;;;;;;;;;Nature always reclaims its rights.;;;;;;Ba Vo
ALT_BISE_B_OR_49_C;ALT_BISE_B_OR_49_C;OR;COMMON;Ordis Crier;Ordis Crier;Ordis Crier;Ordis Crier;Ordis Crier;CHARACTER;ANIMAL;1;2;1;1;0;;{I} When another Character joins your Expeditions — I gain 1 boost, up to a max of 2.;;;;;;;;;He's surprisingly happy for someone who cries all day.;;;;;;Matteo Spirito
ALT_BISE_B_OR_49_R1;ALT_BISE_B_OR_49_C;OR;RARE;Ordis Crier;Ordis Crier;Ordis Crier;Ordis Crier;Ordis Crier;CHARACTER;ANIMAL;1;#3#;1;1;#1#;#{R} You may spend 1 of my boosts to ready two Mana Orbs.#;{I} When another Character joins your Expeditions — I gain 1 boost, up to a max of 2.;;;;;;;;;He's surprisingly happy for someone who cries all day.;;;;;;Matteo Spirito
ALT_BISE_B_OR_49_R2;ALT_BISE_B_OR_49_C;YZ;RARE;Ordis Crier;Ordis Crier;Ordis Crier;Ordis Crier;Ordis Crier;CHARACTER;ANIMAL;1;#3#;1;1;#1#;#{R} You may spend 1 of my boosts to ready two Mana Orbs.#;{I} When you #play a Spell# — I gain 1 boost, up to a max of 2.;;;;;;;;;He's surprisingly happy for someone who cries all day.;;;;;;Matteo Spirito
ALT_BISE_B_OR_50_C;ALT_BISE_B_OR_50_C;OR;COMMON;Ordis Accountant;Ordis Accountant;Ordis Accountant;Ordis Accountant;Ordis Accountant;CHARACTER;BUREAUCRAT;2;3;2;2;2;{R} You may spend 1 of my boosts to have target Character gain [ASLEEP]. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and it loses Asleep.);{I} When another Character joins your Expeditions — I gain 1 boost, up to a max of 2.;;;;;;;;;He has an annoying tendency to overwhelm you with numbers.;;;;;;Matteo Spirito
ALT_BISE_B_OR_50_R1;ALT_BISE_B_OR_50_C;OR;RARE;Ordis Accountant;Ordis Accountant;Ordis Accountant;Ordis Accountant;Ordis Accountant;CHARACTER;BUREAUCRAT;2;3;2;2;2;{R} You may spend 1 of my boosts to have target Character gain [ASLEEP]. #You may give it 2 boosts.#;{I} When another Character joins your Expeditions — I gain 1 boost, up to a max of 2.;;;;;;;;;He has an annoying tendency to overwhelm you with numbers.;;;;;;Matteo Spirito
ALT_BISE_B_OR_50_R2;ALT_BISE_B_OR_50_C;MU;RARE;Ordis Accountant;Ordis Accountant;Ordis Accountant;Ordis Accountant;Ordis Accountant;CHARACTER;BUREAUCRAT;2;3;2;2;2;{R} You may spend 1 of my boosts to have target Character gain [ASLEEP]. #You may give it 2 boosts.#;{I} #At Noon# — I gain 1 boost, up to a max of 2.;;;;;;;;;He has an annoying tendency to overwhelm you with numbers.;;;;;;Matteo Spirito
ALT_BISE_B_OR_51_C;ALT_BISE_B_OR_51_C;OR;COMMON;Staff Clerk;Staff Clerk;Staff Clerk;Staff Clerk;Staff Clerk;CHARACTER;BUREAUCRAT;2;2;1;1;1;When an opponent plays a card from Reserve — Create an [ORDIS_RECRUIT] Soldier token in my Expedition.;;;;;;;;;;Don't venture into the depths alone.;;;;;;Romain Kurdi
ALT_BISE_B_OR_51_R1;ALT_BISE_B_OR_51_C;OR;RARE;Staff Clerk;Staff Clerk;Staff Clerk;Staff Clerk;Staff Clerk;CHARACTER;BUREAUCRAT;2;2;1;1;1;When an opponent plays a card from Reserve — Create an [ORDIS_RECRUIT] Soldier token in #target# Expedition.;;;;;;;;;;Don't venture into the depths alone.;;;;;;Romain Kurdi
ALT_BISE_B_OR_51_R2;ALT_BISE_B_OR_51_C;AX;RARE;Staff Clerk;Staff Clerk;Staff Clerk;Staff Clerk;Staff Clerk;CHARACTER;BUREAUCRAT;#3#;#3#;1;1;#2#;When #you# play another card from Reserve — Create an [ORDIS_RECRUIT] Soldier token in my Expedition.;;;;;;;;;;Don't venture into the depths alone.;;;;;;Romain Kurdi
ALT_BISE_B_OR_52_C;ALT_BISE_B_OR_52_C;OR;COMMON;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;CHARACTER;BUREAUCRAT SCHOLAR;3;3;3;2;3;At Night — You may spend 1 counter from a card in your Reserve or Landmarks to [SABOTAGE_INF] after Rest. (Discard up to one target card from a Reserve.);;;;;;;;;;Certain ancient knowledge must not be allowed to fall into the wrong hands.;;;;;;Fahmi Fauzi
ALT_BISE_B_OR_52_R1;ALT_BISE_B_OR_52_C;OR;RARE;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;CHARACTER;BUREAUCRAT SCHOLAR;#4#;#4#;3;#4#;3;At Night — $[SABOTAGE] after Rest.;;;;;;;;;;Certain ancient knowledge must not be allowed to fall into the wrong hands.;;;;;;Fahmi Fauzi
ALT_BISE_B_OR_52_R2;ALT_BISE_B_OR_52_C;MU;RARE;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;Leo, Relic Expert;CHARACTER;BUREAUCRAT SCHOLAR;3;3;3;2;3;At Night — You may spend 1 counter from a card in your Reserve or Landmarks to [SABOTAGE_INF] after Rest.;;;;;;;;;;Certain ancient knowledge must not be allowed to fall into the wrong hands.;;;;;;Fahmi Fauzi
ALT_BISE_B_OR_53_C;ALT_BISE_B_OR_53_C;OR;COMMON;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;CHARACTER;SOLDIER;3;4;3;3;3;{R} You may spend 1 of my boosts to create one [ORDIS_RECRUIT] Soldier token in your other Expedition.;{I} When another Character joins your Expeditions — I gain 1 boost, up to a max of 2.;;;;;;;;;She's in charge of every assignment within the garrison.;;;;;;Matteo Spirito
ALT_BISE_B_OR_53_R1;ALT_BISE_B_OR_53_C;OR;RARE;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;CHARACTER;SOLDIER;3;4;3;3;3;{R} You may spend 1 of my boosts to create #two# [ORDIS_RECRUIT] Soldier tokens in your other Expedition.;{I} When another Character joins your Expeditions — I gain 1 boost, up to a max of 2.;;;;;;;;;She's in charge of every assignment within the garrison.;;;;;;Matteo Spirito
ALT_BISE_B_OR_53_R2;ALT_BISE_B_OR_53_C;YZ;RARE;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;Ordis Dispatcher;CHARACTER;SOLDIER;3;4;3;3;3;{R} You may spend 1 of my boosts to create #two# [ORDIS_RECRUIT] Soldier tokens in your other Expedition.;{I} When you #play a Spell# — I gain 1 boost, up to a max of 2.;;;;;;;;;She's in charge of every assignment within the garrison.;;;;;;Matteo Spirito
ALT_BISE_B_OR_54_C;ALT_BISE_B_OR_54_C;OR;COMMON;Aegis Templar;Aegis Templar;Aegis Templar;Aegis Templar;Aegis Templar;CHARACTER;SOLDIER;3;3;2;2;3;$[SCOUT_1] {1}.  When I leave the Expedition zone — Create an [ORDIS_RECRUIT] Soldier token in my Expedition.;;;;;;;;;;The Templars always ensure that the area is safe.;;;;;;Taras Susak
ALT_BISE_B_OR_54_R1;ALT_BISE_B_OR_54_C;OR;RARE;Aegis Templar;Aegis Templar;Aegis Templar;Aegis Templar;Aegis Templar;CHARACTER;SOLDIER;3;3;2;2;#1#;#$[SCOUT_2] {2}.#  When I leave the Expedition zone — Create #two# [ORDIS_RECRUIT] Soldier tokens in my Expedition.;;;;;;;;;;The Templars always ensure that the area is safe.;;;;;;Taras Susak
ALT_BISE_B_OR_54_R2;ALT_BISE_B_OR_54_C;AX;RARE;Aegis Templar;Aegis Templar;Aegis Templar;Aegis Templar;Aegis Templar;CHARACTER;SOLDIER;3;3;2;2;3;#$[SCOUT_2] {2}.#  When I leave the Expedition zone — Create a #[BRASSBUG] Robot# token in my Expedition.;;;;;;;;;;The Templars always ensure that the area is safe.;;;;;;Taras Susak
ALT_BISE_B_OR_55_C;ALT_BISE_B_OR_55_C;OR;COMMON;Health Inspector;Health Inspector;Health Inspector;Health Inspector;Health Inspector;CHARACTER;BUREAUCRAT;4;4;3;3;3;Cards in your opponent's Reserve can't gain counters.;;;;;;;;;;Using untested ingredients is a recipe for disaster.;;;;;;Justice Wong
ALT_BISE_B_OR_55_R1;ALT_BISE_B_OR_55_C;OR;RARE;Health Inspector;Health Inspector;Health Inspector;Health Inspector;Health Inspector;CHARACTER;BUREAUCRAT;4;4;#2#;#2#;#2#;#Cards in play or in Reserve with counters# can't gain counters. (This doesn't affect Hero cards.);;;;;;;;;;Using untested ingredients is a recipe for disaster.;;;;;;Justice Wong
ALT_BISE_B_OR_55_R2;ALT_BISE_B_OR_55_C;YZ;RARE;Health Inspector;Health Inspector;Health Inspector;Health Inspector;Health Inspector;CHARACTER;BUREAUCRAT;4;4;3;3;3;Cards in your opponent's Reserve can't gain counters.;;;;;;;;;;Using untested ingredients is a recipe for disaster.;;;;;;Justice Wong
ALT_BISE_B_OR_56_C;ALT_BISE_B_OR_56_C;OR;COMMON;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;CHARACTER;SOLDIER NOBLE;4;4;1;1;1;If I'm [BOOSTED], I'm $[ETERNAL].  {J} I gain 1 boost per other Character in my Expedition, then send them all to Reserve.  At Night — I lose 1 boost.;;;;;;;;;;"""I am the sword, deadly against all weapons!"" — Fiore";;;;;;Jean-Baptiste Andrier
ALT_BISE_B_OR_56_R1;ALT_BISE_B_OR_56_C;OR;RARE;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;CHARACTER;SOLDIER NOBLE;#3#;#3#;1;1;1;If I'm [BOOSTED], I'm $[ETERNAL].  {J} I gain 1 boost per other Character in my Expedition, then send them all to Reserve.  At Night — I lose 1 boost.;;;;;;;;;;"""I am the sword, deadly against all weapons!"" — Fiore";;;;;;Jean-Baptiste Andrier
ALT_BISE_B_OR_56_R2;ALT_BISE_B_OR_56_C;BR;RARE;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;Fiore dei Liberi;CHARACTER;SOLDIER NOBLE;4;4;1;1;1;If I'm [BOOSTED], I'm $[ETERNAL].  {J} I gain 1 boost per other Character in my Expedition, then send them all to Reserve.  At Night — I lose 1 boost.;;;;;;;;;;"""I am the sword, deadly against all weapons!"" — Fiore";;;;;;Jean-Baptiste Andrier
ALT_BISE_B_OR_57_C;ALT_BISE_B_OR_57_C;OR;COMMON;Ariadne;Ariadne;Ariadne;Ariadne;Ariadne;CHARACTER;BUREAUCRAT NOBLE;5;5;4;4;4;When an opponent plays a Character — If there are no Characters in the Expedition facing me, that Character switches Expeditions.;;;;;;;;;;"""Follow the thread, and you'll find me."" — Ariadne";;;;;;Damian Audino
ALT_BISE_B_OR_57_R1;ALT_BISE_B_OR_57_C;OR;RARE;Ariadne;Ariadne;Ariadne;Ariadne;Ariadne;CHARACTER;BUREAUCRAT NOBLE;#4#;#4#;#3#;#3#;#3#;When an opponent plays a Character — If there are no Characters in the Expedition facing me, that Character switches Expeditions.;;;;;;;;;;"""Follow the thread, and you'll find me."" — Ariadne";;;;;;Damian Audino
ALT_BISE_B_OR_57_R2;ALT_BISE_B_OR_57_C;MU;RARE;Ariadne;Ariadne;Ariadne;Ariadne;Ariadne;CHARACTER;BUREAUCRAT NOBLE;#4#;#4#;#3#;#3#;#3#;When an opponent plays a Character — If there are no Characters in the Expedition facing me, that Character switches Expeditions.;;;;;;;;;;"""Follow the thread, and you'll find me."" — Ariadne";;;;;;Damian Audino
ALT_BISE_B_OR_58_C;ALT_BISE_B_OR_58_C;OR;COMMON;Simurgh;Simurgh;Simurgh;Simurgh;Simurgh;CHARACTER;ANIMAL;7;7;4;4;4;$[GIGANTIC].  {J} If you have less cards in Reserve than target opponent, draw a card.;;;;;;;;;;Three feathers. Each time you burn one, it will grant you its help.;;;;;;Khoa Viet
ALT_BISE_B_OR_58_R1;ALT_BISE_B_OR_58_C;OR;RARE;Simurgh;Simurgh;Simurgh;Simurgh;Simurgh;CHARACTER;ANIMAL;7;7;4;4;4;[GIGANTIC].  {J} If you have less cards in Reserve than target opponent, draw a card.;#{I} All Reserve limits are reduced by one.#;;;;;;;;;Three feathers. Each time you burn one, it will grant you its help.;;;;;;Khoa Viet
ALT_BISE_B_OR_58_R2;ALT_BISE_B_OR_58_C;MU;RARE;Simurgh;Simurgh;Simurgh;Simurgh;Simurgh;CHARACTER;ANIMAL;7;7;4;4;4;[GIGANTIC].  {J} If you have less cards in Reserve than target opponent, draw a card.;;;;;;;;;;Three feathers. Each time you burn one, it will grant you its help.;;;;;;Khoa Viet
ALT_BISE_B_OR_59_C;ALT_BISE_B_OR_59_C;OR;COMMON;License Withdrawal;License Withdrawal;License Withdrawal;License Withdrawal;License Withdrawal;SPELL;DISRUPTION MANEUVER;3;3;;;;$[FLEETING].  Choose one:  • Discard target [BOOSTED] Character.  • Discard target Permanent.;;;;;;;;;;"""Enough of this mess!""";;;;;;Justice Wong
ALT_BISE_B_OR_59_R1;ALT_BISE_B_OR_59_C;OR;RARE;License Withdrawal;License Withdrawal;License Withdrawal;License Withdrawal;License Withdrawal;SPELL;DISRUPTION MANEUVER;#2#;#2#;;;;[FLEETING].  Choose one:  • Discard target [BOOSTED] Character #with Hand Cost {3} or less.#  • Discard target Permanent #with Hand Cost {3} or less.#;;;;;;;;;;"""Enough of this mess!""";;;;;;Justice Wong
ALT_BISE_B_OR_59_R2;ALT_BISE_B_OR_59_C;YZ;RARE;License Withdrawal;License Withdrawal;License Withdrawal;License Withdrawal;License Withdrawal;SPELL;DISRUPTION MANEUVER;#2#;#2#;;;;[FLEETING].  Choose one:  • Discard target [BOOSTED] Character #with Hand Cost {3} or less.#  • Discard target Permanent #with Hand Cost {3} or less.#;;;;;;;;;;"""Enough of this mess!""";;;;;;Justice Wong
ALT_BISE_B_OR_60_C;ALT_BISE_B_OR_60_C;OR;COMMON;Conscription;Conscription;Conscription;Conscription;Conscription;SPELL;MANEUVER;2;2;;;;$[FLEETING].  Target an Expedition. Create X [ORDIS_RECRUIT] Soldier tokens in it, where X is the number of cards in target player's Reserve.;;;;;;;;;;You're in the army now.;;;;;;Romain Kurdi
ALT_BISE_B_OR_60_R1;ALT_BISE_B_OR_60_C;OR;RARE;Conscription;Conscription;Conscription;Conscription;Conscription;SPELL;MANEUVER;2;2;;;;#[COOLDOWN].# (If I go to Reserve after my effect resolves, exhaust me {T}. Exhausted cards can't be played and have no Support abilities.)  Target an Expedition. Create X [ORDIS_RECRUIT] Soldier tokens in it, where X is the number of cards in target player's Reserve.;;;;;;;;;;You're in the army now.;;;;;;Romain Kurdi
ALT_BISE_B_OR_60_R2;ALT_BISE_B_OR_60_C;YZ;RARE;Conscription;Conscription;Conscription;Conscription;Conscription;SPELL;MANEUVER;2;2;;;;#[COOLDOWN].# (If I go to Reserve after my effect resolves, exhaust me {T}. Exhausted cards can't be played and have no Support abilities.)  Target an Expedition. Create X [ORDIS_RECRUIT] Soldier tokens in it, where X is the number of cards in target player's Reserve.;;;;;;;;;;You're in the army now.;;;;;;Romain Kurdi
ALT_BISE_B_OR_61_C;ALT_BISE_B_OR_61_C;OR;COMMON;Rune's Testament;Rune's Testament;Rune's Testament;Rune's Testament;Rune's Testament;EXPEDITION_PERMANENT;GEAR;2;2;;;;If my Expedition would move forward, you may discard me instead to draw two cards.;;;;;;;;;;The first High King of Asgartha urges us to venture forth!;;;;;;Fahmi Fauzi
ALT_BISE_B_OR_61_R1;ALT_BISE_B_OR_61_C;OR;RARE;Rune's Testament;Rune's Testament;Rune's Testament;Rune's Testament;Rune's Testament;EXPEDITION_PERMANENT;GEAR;2;2;;;;If my Expedition would move forward, you may discard me instead to #look at the top four cards of your deck. Put one in your hand and discard the others.#;;;;;;;;;;The first High King of Asgartha urges us to venture forth!;;;;;;Fahmi Fauzi
ALT_BISE_B_OR_61_R2;ALT_BISE_B_OR_61_C;YZ;RARE;Rune's Testament;Rune's Testament;Rune's Testament;Rune's Testament;Rune's Testament;EXPEDITION_PERMANENT;GEAR;2;2;;;;If my Expedition would move forward, you may discard me instead to draw two cards.;;;;;;;;;;The first High King of Asgartha urges us to venture forth!;;;;;;Fahmi Fauzi
ALT_BISE_B_OR_62_C;ALT_BISE_B_OR_62_C;OR;COMMON;Mesektet;Mesektet;Mesektet;Mesektet;Mesektet;LANDMARK_PERMANENT;CONSTRUCTION;4;4;;;;At Noon — Create an [ORDIS_RECRUIT] Soldier token in each of your Expeditions that's behind or tied.;;;;;;;;;;Repaired by the Axiom, the pride of the Aegis takes flight once again.;;;;;;Taras Susak
ALT_BISE_B_OR_62_R1;ALT_BISE_B_OR_62_C;OR;RARE;Mesektet;Mesektet;Mesektet;Mesektet;Mesektet;LANDMARK_PERMANENT;CONSTRUCTION;4;4;;;;#{J} Create an [ORDIS_RECRUIT] Soldier token in each of your Expeditions that's behind or tied.#  At Noon — Create a [ORDIS_RECRUIT] Soldier token in each of your Expeditions that's behind or tied.;;;;;;;;;;Repaired by the Axiom, the pride of the Aegis takes flight once again.;;;;;;Taras Susak
ALT_BISE_B_OR_62_R2;ALT_BISE_B_OR_62_C;AX;RARE;Mesektet;Mesektet;Mesektet;Mesektet;Mesektet;LANDMARK_PERMANENT;CONSTRUCTION;#5#;#5#;;;;At Noon — Create a #[BRASSBUG] Robot# token in each of your Expeditions that's behind or tied.;;;;;;;;;;Repaired by the Axiom, the pride of the Aegis takes flight once again.;;;;;;Taras Susak
ALT_BISE_B_OR_63_C;ALT_BISE_B_OR_63_C;OR;COMMON;The Town Square;The Town Square;The Town Square;The Town Square;The Town Square;LANDMARK_PERMANENT;SITE;2;2;;;;At Dusk — I gain 1 Morale counter per Character you control.  {T}, Spend 6 of my Morale counters: Characters in target Expedition gain 1 boost.;;;;;;;;;;In light of the Ordis' well-known organizational advantages, the Factions entrusted them with outpost logistics.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_OR_63_R1;ALT_BISE_B_OR_63_C;OR;RARE;The Town Square;The Town Square;The Town Square;The Town Square;The Town Square;LANDMARK_PERMANENT;SITE;#3#;#3#;;;;At Dusk — I gain 1 Morale counter per Character you control.  {T}, Spend 6 of my Morale counters: #Characters you control# gain 1 boost.;;;;;;;;;;In light of the Ordis' well-known organizational advantages, the Factions entrusted them with outpost logistics.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_OR_63_R2;ALT_BISE_B_OR_63_C;MU;RARE;The Town Square;The Town Square;The Town Square;The Town Square;The Town Square;LANDMARK_PERMANENT;SITE;#3#;#3#;;;;At Dusk — I gain 1 Morale counter per Character you control.  {T}, Spend 6 of my Morale counters: #Characters you control# gain 1 boost.;;;;;;;;;;In light of the Ordis' well-known organizational advantages, the Factions entrusted them with outpost logistics.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_YZ_49_C;ALT_BISE_B_YZ_49_C;YZ;COMMON;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;CHARACTER;ANIMAL;1;2;1;1;1;;{I} When you play a Spell — I gain 1 boost, up to a max of 2.;;;;;;;;;A good Sigil starts with a good sketch.;;;;;;Zero Wen
ALT_BISE_B_YZ_49_R1;ALT_BISE_B_YZ_49_C;YZ;RARE;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;CHARACTER;ANIMAL;1;2;1;1;1;#{R} You may spend 1 of my boosts to draw a card.#;{I} When you play a Spell — I gain 1 boost, up to a max of 2.;;;;;;;;;A good Sigil starts with a good sketch.;;;;;;Zero Wen
ALT_BISE_B_YZ_49_R2;ALT_BISE_B_YZ_49_C;LY;RARE;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;Scribbling Starfish;CHARACTER;ANIMAL;1;2;1;1;#0#;#{R} You may spend 1 of my boosts to draw a card.#;{I} #When you play another Character with a base statistic of 0# — I gain 1 boost, up to a max of 2.;;;;;;;;;A good Sigil starts with a good sketch.;;;;;;Zero Wen
ALT_BISE_B_YZ_50_C;ALT_BISE_B_YZ_50_C;YZ;COMMON;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;CHARACTER;ARTIST MAGE;2;3;2;2;0;{R} You may spend 1 of my boosts to send to Reserve target Character with Hand Cost {2} or less.;{I} When you play a Spell — I gain 1 boost, up to a max of 2.;;;;;;;;;By mixing Sap into the ink, the power of the Sigils is augmented tenfold.;;;;;;Zero Wen
ALT_BISE_B_YZ_50_R1;ALT_BISE_B_YZ_50_C;YZ;RARE;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;CHARACTER;ARTIST MAGE;2;3;2;2;0;{R} You may spend 1 of my boosts to #discard target Character or Permanent# with Hand Cost {2} or less.;{I} When you play a Spell — I gain 1 boost, up to a max of 2.;;;;;;;;;By mixing Sap into the ink, the power of the Sigils is augmented tenfold.;;;;;;Zero Wen
ALT_BISE_B_YZ_50_R2;ALT_BISE_B_YZ_50_C;LY;RARE;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;Yzmir Engraver;CHARACTER;ARTIST MAGE;2;3;2;2;0;{R} You may spend 1 of my boosts to #discard target Character or Permanent# with Hand Cost {2} or less.;{I} #When you play another Character with a base statistic of 0# — I gain 1 boost, up to a max of 2.;;;;;;;;;By mixing Sap into the ink, the power of the Sigils is augmented tenfold.;;;;;;Zero Wen
ALT_BISE_B_YZ_51_C;ALT_BISE_B_YZ_51_C;YZ;COMMON;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;CHARACTER;MAGE;3;2;2;2;2;{H} You may sacrifice a Character. If you do, I gain 2 boosts.;;;;;;;;;;The Cloister's Nurses may be harsh, but they work wonders, according to those who survive.;;;;;;Dimas Iswara
ALT_BISE_B_YZ_51_R1;ALT_BISE_B_YZ_51_C;YZ;RARE;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;CHARACTER;MAGE;3;2;2;2;2;{H} You may sacrifice a Character. If you do, #target Character# gains 2 boosts.;;;;;;;;;;The Cloister's Nurses may be harsh, but they work wonders, according to those who survive.;;;;;;Dimas Iswara
ALT_BISE_B_YZ_51_R2;ALT_BISE_B_YZ_51_C;AX;RARE;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;Yzmir Nurse;CHARACTER;MAGE;3;2;2;2;2;{H} You may sacrifice a #Robot# or #Permanent.# If you do, I gain 2 boosts.;;;;;;;;;;The Cloister's Nurses may be harsh, but they work wonders, according to those who survive.;;;;;;Dimas Iswara
ALT_BISE_B_YZ_52_C;ALT_BISE_B_YZ_52_C;YZ;COMMON;Pasiphaë;Pasiphaë;Pasiphaë;Pasiphaë;Pasiphaë;CHARACTER;NOBLE;2;2;0;0;0;{J} I gain [FLEETING].  {J} I gain 1 boost per Character target opponent controls.;;;;;;;;;;She won't let herself be bullied.;;;;;;Zael
ALT_BISE_B_YZ_52_R1;ALT_BISE_B_YZ_52_C;YZ;RARE;Pasiphaë;Pasiphaë;Pasiphaë;Pasiphaë;Pasiphaë;CHARACTER;NOBLE;2;2;0;0;0;{J} I gain 1 boost per Character target opponent controls.;;;;;;;;;;She won't let herself be bullied.;;;;;;Zael
ALT_BISE_B_YZ_52_R2;ALT_BISE_B_YZ_52_C;MU;RARE;Pasiphaë;Pasiphaë;Pasiphaë;Pasiphaë;Pasiphaë;CHARACTER;NOBLE;2;2;0;0;0;{J} I gain 1 boost per Character target opponent controls.;;;;;;;;;;She won't let herself be bullied.;;;;;;Zael
ALT_BISE_B_YZ_53_C;ALT_BISE_B_YZ_53_C;YZ;COMMON;Qorgan Informant;Qorgan Informant;Qorgan Informant;Qorgan Informant;Qorgan Informant;CHARACTER;BUREAUCRAT MAGE MESSENGER;3;2;2;3;2;{H} Remove up to 2 counters from target card in play or in Reserve. (This can't target Hero cards.);;;;;;;;;;Shhh. This stays between you and me.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_53_R1;ALT_BISE_B_YZ_53_C;YZ;RARE;Qorgan Informant;Qorgan Informant;Qorgan Informant;Qorgan Informant;Qorgan Informant;CHARACTER;BUREAUCRAT MAGE MESSENGER;3;2;2;3;2;#$[SCOUT_1] {1}.#  {H} Remove up to 2 counters from target card in play or in Reserve. (This can't target Hero cards.);;;;;;;;;;Shhh. This stays between you and me.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_53_R2;ALT_BISE_B_YZ_53_C;OR;RARE;Qorgan Informant;Qorgan Informant;Qorgan Informant;Qorgan Informant;Qorgan Informant;CHARACTER;BUREAUCRAT MAGE MESSENGER;3;2;2;3;2;#$[SCOUT_1] {1}.#  {H} Remove up to 2 counters from target card in play or in Reserve. (This can't target Hero cards.);;;;;;;;;;Shhh. This stays between you and me.;;;;;;HuoMiao Studio
ALT_BISE_B_YZ_54_C;ALT_BISE_B_YZ_54_C;YZ;COMMON;Merlin;Merlin;Merlin;Merlin;Merlin;CHARACTER;MAGE;6;3;3;3;3;$[SCOUT_4] {4}.  {H} You may send target Character to Reserve.;;;;;;;;;;"""You and I both know it has never been about the sword.""";;;;;;Taras Susak
ALT_BISE_B_YZ_54_R1;ALT_BISE_B_YZ_54_C;YZ;RARE;Merlin;Merlin;Merlin;Merlin;Merlin;CHARACTER;MAGE;6;3;3;3;3;$[SCOUT_4] {4}.  {H} You may #discard# target Character #or Permanent.#;;;;;;;;;;"""You and I both know it has never been about the sword.""";;;;;;Taras Susak
ALT_BISE_B_YZ_54_R2;ALT_BISE_B_YZ_54_C;AX;RARE;Merlin;Merlin;Merlin;Merlin;Merlin;CHARACTER;MAGE;6;3;3;3;3;$[SCOUT_4] {4}.  {H} You may #discard# target Character #or Permanent.#;;;;;;;;;;"""You and I both know it has never been about the sword.""";;;;;;Taras Susak
ALT_BISE_B_YZ_55_C;ALT_BISE_B_YZ_55_C;YZ;COMMON;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;Sylas, Cryptic Warlock;CHARACTER;MAGE;4;5;2;4;4;{H} Draw a card.;{I} When you play a Spell — I gain 1 boost, up to a max of 2.;;;;;;;;;Knowledge is power, but secrets are paramount.;;;;;;Zero Wen
