ID;ID Base;Faction;Alteration;Name;Name En;Colonne3;Colonne2;Colonne1;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect;Echo;;;;;;;;;flavor;;;;;#;Artist;Placeholder Y/N;Etat Brief;Tags;State;Changement;Commentaire;Promo?;;;;;
ALT_DUSTER_B_MU_90_R1;ALT_DUSTER_B_MU_90_C;MU;RARE;Flore, Fuming Gardener;Flore, Fuming Gardener;;;;CHARACTER;DRUID;3;3;3;3;0;{J} You may exhaust ({T}) target Permanent in play. #Then you may exhaust# target card in Reserve.;;;;;;;;;;"""The Naos has been drained from intensive use!""";;;;;064;Zael;FAUX;Brief Done;Reserve Interaction, {T}, Storyline;;;;B;;;;;
ALT_DUSTER_B_MU_90_R2;ALT_DUSTER_B_MU_90_C;LY;RARE;Flore, Fuming Gardener;Flore, Fuming Gardener;;;;CHARACTER;DRUID;3;3;3;3;0;{J} You may exhaust ({T}) target Permanent in play. #Then you may exhaust# target card in Reserve.;;;;;;;;;;"""The Naos has been drained from intensive use!""";;;;;064;Zael;FAUX;Brief Done;Reserve Interaction, {T}, Storyline;;;;B;;;;;
ALT_DUSTER_B_MU_95_C;ALT_DUSTER_B_MU_95_C;MU;COMMON;Dapeng;Dapeng;;;;CHARACTER;ANIMAL;4;3;4;3;4;;{D} : Each player draws a card. (Discard me from Reserve to do this.);;;;;;;;;With Turuun on its back, it carries a branch of the Spindle Tree in its beak.;;;;;065;Matteo Spirito;FAUX;Envoi Brief;Simple, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_95_R1;ALT_DUSTER_B_MU_95_C;MU;RARE;Dapeng;Dapeng;;;;CHARACTER;ANIMAL;#3#;3;4;3;4;#$[TOUGH_1].#;{D} : Each player draws a card.;;;;;;;;;With Turuun on its back, it carries a branch of the Spindle Tree in its beak.;;;;;065;Matteo Spirito;FAUX;Envoi Brief;Simple, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_95_R2;ALT_DUSTER_B_MU_95_C;LY;RARE;Dapeng;Dapeng;;;;CHARACTER;ANIMAL;#3#;3;4;3;4;#$[TOUGH_1].#;{D} : Each player draws a card.;;;;;;;;;With Turuun on its back, it carries a branch of the Spindle Tree in its beak.;;;;;065;Matteo Spirito;FAUX;Envoi Brief;Simple, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_97_C;ALT_DUSTER_B_MU_97_C;MU;COMMON;Son of Naos;Son of Naos;;;;CHARACTER;PLANT;5;5;4;3;4;$[GIGANTIC].  {J} Target opponent draws a card.;;;;;;;;;;Can such entities be found near all world trees?;;;;;066;Zael;FAUX;Envoi Brief;Feature 1 - Gift, Sub-Type Matter;;;;B;;;;;
ALT_DUSTER_B_MU_97_R1;ALT_DUSTER_B_MU_97_C;MU;RARE;Son of Naos;Son of Naos;;;;CHARACTER;PLANT;5;5;#3#;3;#3#;[GIGANTIC].  {J} #You may# target an opponent, they draw a card.  #When you make a [GIFT] — I gain 1 boost.#;;;;;;;;;;Can such entities be found near all world trees?;;;;;066;Zael;FAUX;Envoi Brief;Feature 1 - Gift, Sub-Type Matter;;;;B;;;;;
ALT_DUSTER_B_MU_97_R2;ALT_DUSTER_B_MU_97_C;BR;RARE;Son of Naos;Son of Naos;;;;CHARACTER;PLANT;5;5;#3#;3;#3#;[GIGANTIC].  {J} #You may# target an opponent, they draw a card.  #When you make a [GIFT] — I gain 1 boost.# (A Gift is when on your turn, an opponent draws a card, Resupplies or receives a token.);;;;;;;;;;Can such entities be found near all world trees?;;;;;066;Zael;FAUX;Envoi Brief;Feature 1 - Gift, Sub-Type Matter;;;;B;;;;;
ALT_DUSTER_B_MU_96_C;ALT_DUSTER_B_MU_96_C;MU;COMMON;Ploutos, Reka Hexarch;Ploutos, Reka Hexarch;;;;CHARACTER;DRUID NOBLE;7;7;5;5;5;{J} Target player [EXHAUSTED_RESUPPLIES].  When you make a [GIFT] — Target Character gains [ANCHORED].;;;;;;;;;;"""My worker bees will increase our harvests!""";;;;;067;Kevin Sidharta;VRAI;Brief Done;Feature 1 - Gift, Promo Booster, Warning Uniques;;;;B;;;;;
ALT_DUSTER_B_MU_96_E;ALT_DUSTER_B_MU_96_C;MU;EXALTED;Ploutos, Reka Hexarch;Ploutos, Reka Hexarch;;;;CHARACTER;DRUID NOBLE;7;7;5;5;5;{J} Target player [EXHAUSTED_RESUPPLIES].  When you make a [GIFT] — Target Character gains [ANCHORED].;;;;;;;;;;"""My worker bees will increase our harvests!""";;;;;067;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, Promo Booster, Warning Uniques;;;;B;;;;;
ALT_DUSTER_B_MU_99_C;ALT_DUSTER_B_MU_99_C;MU;COMMON;Newton's Law;Newton's Law;;;;SPELL;DISRUPTION;2;2;;;;[FLEETING].  Create a [MANASEED] token in target opponent's Landmarks.  Then, send to Reserve target Character they control with Base Cost {3} or less. (Its Base Cost is the Reserve Cost if it's Fleeting, or the Hand Cost if not.);;;;;;;;;;A truly stunning discovery…;;;;;068;HuoMiao Studio;FAUX;Brief Done;Mainfeature 1 - Manaseed, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_99_R1;ALT_DUSTER_B_MU_99_C;MU;RARE;Newton's Law;Newton's Law;;;;SPELL;DISRUPTION;2;2;;;;[FLEETING].  Create a [MANASEED] token in target opponent's Landmarks.  Then, #discard# target Character they control with Base Cost {3} or less. (Its Base Cost is the Reserve Cost if it's Fleeting, or the Hand Cost if not.);;;;;;;;;;A truly stunning discovery…;;;;;068;HuoMiao Studio;FAUX;Brief Done;Mainfeature 1 - Manaseed, Feature 1 - Gift, Spell Base Cost 4+, Multiplayer;;;;B;;;;;
ALT_DUSTER_B_MU_99_R2;ALT_DUSTER_B_MU_99_C;BR;RARE;Newton's Law;Newton's Law;;;;SPELL;DISRUPTION;2;2;;;;[FLEETING].  Create a [MANASEED] token in target opponent's Landmarks.  Then, #discard# target Character they control with Base Cost {3} or less. (Its Base Cost is the Reserve Cost if it's Fleeting, or the Hand Cost if not.);;;;;;;;;;A truly stunning discovery…;;;;;068;HuoMiao Studio;FAUX;Brief Done;Mainfeature 1 - Manaseed, Feature 1 - Gift, Spell Base Cost 4+, Multiplayer;;;;B;;;;;
ALT_DUSTER_B_MU_98_C;ALT_DUSTER_B_MU_98_C;MU;COMMON;Soul Encounter;Soul Encounter;;;;SPELL;BOON MANEUVER;3;3;;;;Distribute 4 boosts among any target Characters in play or in Reserve.;;;;;;;;;;"""Let us offer the Musubi to the Reka, so that new Exalts might be born!""";;;;;069;Khoa Viet;FAUX;Brief Done;Simple, Storyline, Multiplayer, Promo Adventure Pass;;;;B;;;;;
ALT_DUSTER_B_MU_98_R1;ALT_DUSTER_B_MU_98_C;MU;RARE;Soul Encounter;Soul Encounter;;;;SPELL;BOON MANEUVER;3;#2#;;;;#$[COOLDOWN].#  Distribute 4 boosts among any target Characters in play or in Reserve.;;;;;;;;;;"""Let us offer the Musubi to the Reka, so that new Exalts might be born!""";;;;;069;Khoa Viet;FAUX;Envoi Brief;Storyline, Multiplayer, Promo Adventure Pass, Card Advantage, {T};;;;B;;;;;
ALT_DUSTER_B_MU_98_R2;ALT_DUSTER_B_MU_98_C;LY;RARE;Soul Encounter;Soul Encounter;;;;SPELL;BOON MANEUVER;3;#2#;;;;#$[COOLDOWN].#  Distribute 4 boosts among any target Characters in play or in Reserve.;;;;;;;;;;"""Let us offer the Musubi to the Reka, so that new Exalts might be born!""";;;;;069;Khoa Viet;FAUX;Envoi Brief;Storyline, Multiplayer, Promo Adventure Pass, Card Advantage, {T};;;;B;;;;;
ALT_DUSTER_B_MU_100_C;ALT_DUSTER_B_MU_100_C;MU;COMMON;Picnic Area;Picnic Area;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} Each player [RESUPPLIES].  When you make a [GIFT] — You may exhaust me ({T}) to have target Character gain 1 boost. (A Gift is when on your turn, an opponent draws a card, Resupplies or receives a token.);;;;;;;;;;Just good, casual feasting.;;;;;070;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, {T}, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_MU_100_R1;ALT_DUSTER_B_MU_100_C;MU;RARE;Picnic Area;Picnic Area;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} Each player #draws a card.#  When you make a [GIFT] — You may exhaust me ({T}) to have target Character gain 1 boost.;;;;;;;;;;Just good, casual feasting.;;;;;070;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, {T};;;;B;;;;;
ALT_DUSTER_B_MU_100_R2;ALT_DUSTER_B_MU_100_C;OR;RARE;Picnic Area;Picnic Area;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} Each player #draws a card.#  When you make a [GIFT] — You may exhaust me ({T}) to have target Character gain 1 boost. (A Gift is when on your turn, an opponent draws a card, Resupplies or receives a token.);;;;;;;;;;Just good, casual feasting.;;;;;070;Kevin Sidharta;FAUX;Brief Done;Feature 1 - Gift, {T};;;;B;;;;;
ALT_DUSTER_B_MU_101_C;ALT_DUSTER_B_MU_101_C;MU;COMMON;The Embassy;The Embassy;;;;LANDMARK_PERMANENT;SITE;4;4;;;;{T}, Target opponent [RESUPPLIES]: The next Character you play this turn with Base Cost {3} or less gains [ANCHORED]. (Reserve Cost if played from Reserve, or Hand Cost if not.);;;;;;;;;;The Reka let the Muna build a natural embassy in the city.;;;;;071;HuoMiao Studio;FAUX;Envoi Brief;Constructed buildaround, {T}, Limited signpost, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_101_R1;ALT_DUSTER_B_MU_101_C;MU;RARE;The Embassy;The Embassy;;;;LANDMARK_PERMANENT;SITE;4;4;;;;#[ANCHORED_CHA_P] and [ASLEEP_CHA_P] Characters you control are [TOUGH_CHA_P_1].#  {T}, Target opponent [RESUPPLIES]: The next Character you play this turn with Base Cost {3} or less gains [ANCHORED]. (Reserve Cost if played from Reserve, or Hand Cost if not.);;;;;;;;;;The Reka let the Muna build a natural embassy in the city.;;;;;071;HuoMiao Studio;FAUX;Envoi Brief;Constructed buildaround, {T}, Limited signpost, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_101_R2;ALT_DUSTER_B_MU_101_C;LY;RARE;The Embassy;The Embassy;;;;LANDMARK_PERMANENT;SITE;4;4;;;;#[ANCHORED_CHA_P] and [ASLEEP_CHA_P] Characters you control are [TOUGH_CHA_P_1].#  {T}, Target opponent [RESUPPLIES]: The next Character you play this turn with Base Cost {3} or less gains [ANCHORED]. (Reserve Cost if played from Reserve, or Hand Cost if not.);;;;;;;;;;The Reka let the Muna build a natural embassy in the city.;;;;;071;HuoMiao Studio;FAUX;Envoi Brief;Constructed buildaround, {T}, Limited signpost, Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_MU_102_C;ALT_DUSTER_B_MU_102_C;MU;COMMON;The Naos;The Naos;;;;LANDMARK_PERMANENT;SITE;6;6;;;;"$[TOUGH_1].  At Noon — Draw a card, then create two [MANASEED] tokens in your Landmarks. (They are Permanents with ""{T}, Sacrifice me: Ready a Mana Orb."")";;;;;;;;;;Patiently, the Reka waited for their new world tree to grow.;;;;;072;Jean-Baptiste Andrier;FAUX;Brief Done;Card Advantage, Mainfeature 1 - Manaseed, Storyline;;;;B;;;;;
ALT_DUSTER_B_MU_102_R1;ALT_DUSTER_B_MU_102_C;MU;RARE;The Naos;The Naos;;;;LANDMARK_PERMANENT;SITE;#8#;#8#;;;;[TOUGH_1].  #{J} Target Expedition can't move forward this Day.#  At Noon — Draw a card, then create two [MANASEED] tokens in your Landmarks.;;;;;;;;;;Patiently, the Reka waited for their new world tree to grow.;;;;;072;Jean-Baptiste Andrier;FAUX;Brief Done;Card Advantage, Mainfeature 1 - Manaseed, Storyline;;;;B;;;;;
ALT_DUSTER_B_MU_102_R2;ALT_DUSTER_B_MU_102_C;OR;RARE;The Naos;The Naos;;;;LANDMARK_PERMANENT;SITE;#8#;#8#;;;;[TOUGH_1].  #{J} Target Expedition can't move forward this Day.#  At Noon — Draw a card, then create two [MANASEED] tokens in your Landmarks.;;;;;;;;;;Patiently, the Reka waited for their new world tree to grow.;;;;;072;Jean-Baptiste Andrier;FAUX;Brief Done;Card Advantage, Mainfeature 1 - Manaseed, Storyline;;;;B;;;;;
ALT_DUSTER_B_OR_85_C;ALT_DUSTER_B_OR_85_C;OR;COMMON;Matz & Hive;Matz & Hive;;;;HERO;;;;;;;(You may keep up to three cards in your Landmarks during Night.)  At Noon — If there are three or more cards in your Landmarks, you may sacrifice one. If you do, play for free a Landmark Permanent with a max Hand Cost of {2} more than the sacrificed card.;;;;;;;;;;I am the beating heart of the swarm, the architect of the hive.;;;;;073;Justice Wong;FAUX;Brief Done;Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_95_C;ALT_DUSTER_B_OR_95_C;OR;COMMON;Kikimora;Kikimora;;;;CHARACTER;ANIMAL SPIRIT;1;1;1;0;0;;{D} : Pay {1} less for the next Permanent you play this turn, down to a minimum of {1}. (Discard me from Reserve to do this.);;;;;;;;;Respect your household, and she will help you. But if you neglect it, beware!;;;;;074;Matteo Spirito;FAUX;Brief Done;Héros Cycle 2, Simple;;;;B;;;;;
ALT_DUSTER_B_OR_95_R1;ALT_DUSTER_B_OR_95_C;OR;RARE;Kikimora;Kikimora;;;;CHARACTER;ANIMAL SPIRIT;1;1;1;0;#1#;#When you play a Permanent — If I have no boosts, I gain 1 boost.#;{D} : Pay {1} less for the next Permanent you play this turn, down to a minimum of {1}.;;;;;;;;;Respect your household, and she will help you. But if you neglect it, beware!;;;;;074;Matteo Spirito;FAUX;Brief Done;Héros Cycle 2, Simple;;;;B;;;;;
ALT_DUSTER_B_OR_95_R2;ALT_DUSTER_B_OR_95_C;BR;RARE;Kikimora;Kikimora;;;;CHARACTER;ANIMAL SPIRIT;1;1;1;0;#1#;#When you play a Permanent — If I have no boosts, I gain 1 boost.#;{D} : Pay {1} less for the next Permanent you play this turn, down to a minimum of {1}.;;;;;;;;;Respect your household, and she will help you. But if you neglect it, beware!;;;;;074;Matteo Spirito;FAUX;Brief Done;Héros Cycle 2, Simple;;;;B;;;;;
ALT_DUSTER_B_OR_88_C;ALT_DUSTER_B_OR_88_C;OR;COMMON;Galatea;Galatea;;;;CHARACTER;ELEMENTAL;2;2;2;2;2;If I'm [IN_CONTACT], I'm [DEFENDER_FS]. (My Expedition can't move forward during Dusk. I'm In Contact if another player's Expedition is in my region.)  {J} If I'm [IN_CONTACT], I gain 2 boosts.;;;;;;;;;;If a sculptor merely frees the form from the stone, then it never belonged to him in the first place.;;;;;075;Nestor Papatriantafyllou;FAUX;Brief Done;Mainfeature 2 - In Contact, Limited filler;;;;B;;;;;
ALT_DUSTER_B_OR_88_R1;ALT_DUSTER_B_OR_88_C;OR;RARE;Galatea;Galatea;;;;CHARACTER;ELEMENTAL;2;2;#3#;#3#;#3#;I'm [DEFENDER_FS].  #If my Expedition is [IN_CONTACT], [DEFENDER_CHA_P] Characters don't prevent it from moving forward.# (I'm In Contact if another player's Expedition is in my region.);;;;;;;;;;If a sculptor merely frees the form from the stone, then it never belonged to him in the first place.;;;;;075;Nestor Papatriantafyllou;FAUX;Brief Done;Mainfeature 2 - In Contact, Limited filler;;;;B;;;;;
ALT_DUSTER_B_OR_88_R2;ALT_DUSTER_B_OR_88_C;LY;RARE;Galatea;Galatea;;;;CHARACTER;ELEMENTAL;2;2;2;2;2;If I'm [IN_CONTACT], I'm [DEFENDER_FS]. (I'm In Contact if another player's Expedition is in my region.)  {J} If I'm [IN_CONTACT], I gain 2 boosts.;;;;;;;;;;If a sculptor merely frees the form from the stone, then it never belonged to him in the first place.;;;;;075;Nestor Papatriantafyllou;FAUX;Brief Done;Mainfeature 2 - In Contact, Limited filler;;;;B;;;;;
ALT_DUSTER_B_OR_89_C;ALT_DUSTER_B_OR_89_C;OR;COMMON;Reka Patron;Reka Patron;;;;CHARACTER;BUREAUCRAT NOBLE;2;2;2;1;1;"When my Expedition fails to move forward during Dusk — Create a [MANASEED] token in your Landmarks. (It's a Permanent with ""{T}, Sacrifice me: Ready a Mana Orb."")";;;;;;;;;;Art's value is in the eye of the beholder.;;;;;076;Nestor Papatriantafyllou;FAUX;Envoi Brief;Mainfeature 1 - Manaseed;;;;B;;;;;
ALT_DUSTER_B_OR_89_R1;ALT_DUSTER_B_OR_89_C;OR;RARE;Reka Patron;Reka Patron;;;;CHARACTER;BUREAUCRAT NOBLE;2;2;2;#2#;#2#;When my Expedition fails to move forward during Dusk — Create a [MANASEED] token in your Landmarks.;;;;;;;;;;Art's value is in the eye of the beholder.;;;;;076;Nestor Papatriantafyllou;FAUX;Envoi Brief;Mainfeature 1 - Manaseed;;;;B;;;;;
ALT_DUSTER_B_OR_89_R2;ALT_DUSTER_B_OR_89_C;YZ;RARE;Reka Patron;Reka Patron;;;;CHARACTER;BUREAUCRAT NOBLE;2;2;2;#2#;#2#;When my Expedition fails to move forward during Dusk — Create a [MANASEED] token in your Landmarks. ;;;;;;;;;;Art's value is in the eye of the beholder.;;;;;076;Nestor Papatriantafyllou;FAUX;Envoi Brief;Mainfeature 1 - Manaseed;;;;B;;;;;
ALT_DUSTER_B_OR_90_C;ALT_DUSTER_B_OR_90_C;OR;COMMON;Ordis Tourist;Ordis Tourist;;;;CHARACTER;CITIZEN SOLDIER;2;2;1;2;2;{J} If there are two or more cards in your Landmarks, I gain 1 boost.;;;;;;;;;;"""The more I visit this city, the more I love it.""";;;;;077;Tristan Bideau;FAUX;Brief Done;Simple, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_OR_90_R1;ALT_DUSTER_B_OR_90_C;OR;RARE;Ordis Tourist;Ordis Tourist;;;;CHARACTER;CITIZEN SOLDIER;2;2;#1#;#1#;#1#;{J} I gain #1 boost per card in your Landmarks, up to a max of 3 boosts on me.#;;;;;;;;;;"""The more I visit this city, the more I love it.""";;;;;077;Tristan Bideau;FAUX;Brief Done;Simple, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_OR_90_R2;ALT_DUSTER_B_OR_90_C;AX;RARE;Ordis Tourist;Ordis Tourist;;;;CHARACTER;CITIZEN SOLDIER;2;2;#1#;#1#;#1#;{J} I gain #1 boost per card in your Landmarks, up to a max of 3 boosts on me.#;;;;;;;;;;"""The more I visit this city, the more I love it.""";;;;;077;Tristan Bideau;FAUX;Brief Done;Simple, Constructed spoiler;;;;B;;;;;
ALT_DUSTER_B_OR_87_C;ALT_DUSTER_B_OR_87_C;OR;COMMON;Souvenir Seller;Souvenir Seller;;;;CHARACTER;MERCHANT;2;2;2;2;2;{J} You may give me 1 boost. If you do, target opponent [RESUPPLIES].;;;;;;;;;;"""Souvenirs are memories incarnate. Treasure them.""";;;;;078;Zero Wen;FAUX;Brief Done;Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_OR_87_R1;ALT_DUSTER_B_OR_87_C;OR;RARE;Souvenir Seller;Souvenir Seller;;;;CHARACTER;MERCHANT;#3#;#3#;#3#;#3#;#3#;{J} You may #create a [MANASEED] token in your Landmarks.# If you do, target opponent [RESUPPLIES].;;;;;;;;;;"""Souvenirs are memories incarnate. Treasure them.""";;;;;078;Zero Wen;FAUX;Brief Done;Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_OR_87_R2;ALT_DUSTER_B_OR_87_C;MU;RARE;Souvenir Seller;Souvenir Seller;;;;CHARACTER;MERCHANT;2;2;2;2;2;{J} You may give me 1 boost. If you do, target opponent [RESUPPLIES]. (They put the top card of their deck in Reserve.);;;;;;;;;;"""Souvenirs are memories incarnate. Treasure them.""";;;;;078;Zero Wen;FAUX;Brief Done;Feature 1 - Gift;;;;B;;;;;
ALT_DUSTER_B_OR_91_C;ALT_DUSTER_B_OR_91_C;OR;COMMON;Adamant Receptionist;Adamant Receptionist;;;;CHARACTER;CITIZEN;3;2;2;2;3;{H} You may exhaust ({T}) a Permanent you control to [SABOTAGE_INF]. (Discard up to one card from a Reserve.);;;;;;;;;;"""You're not on the list. Please move along.""";;;;;079;Aleksandr Leskinen;FAUX;Brief Done;{T}, Reserve Interaction, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_91_R1;ALT_DUSTER_B_OR_91_C;OR;RARE;Adamant Receptionist;Adamant Receptionist;;;;CHARACTER;CITIZEN;3;#3#;2;2;3;#{J}# You may exhaust ({T}) a Permanent you control to [SABOTAGE_INF]. #If you don't, I gain 1 boost.#;;;;;;;;;;"""You're not on the list. Please move along.""";;;;;079;Aleksandr Leskinen;FAUX;Brief Done;{T}, Reserve Interaction, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_91_R2;ALT_DUSTER_B_OR_91_C;YZ;RARE;Adamant Receptionist;Adamant Receptionist;;;;CHARACTER;CITIZEN;3;2;2;2;3;{H} You may exhaust ({T}) a #card in your Reserve# to [SABOTAGE_INF].;;;;;;;;;;"""You're not on the list. Please move along.""";;;;;079;Aleksandr Leskinen;FAUX;Brief Done;{T}, Reserve Interaction, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_92_C;ALT_DUSTER_B_OR_92_C;OR;COMMON;Reka Investor;Reka Investor;;;;CHARACTER;BUREAUCRAT ROGUE;3;3;3;3;0;"At Dusk — Create a [MANASEED] token in your Landmarks. (It's a Permanent with ""{T}, Sacrifice me: Ready a Mana Orb."")";;;;;;;;;;"""Trust me, it will all trickle down for everyone's benefit.""";;;;;080;Anh Tung;FAUX;Brief Done;Mainfeature 1 - Manaseed, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_92_R1;ALT_DUSTER_B_OR_92_C;OR;RARE;Reka Investor;Reka Investor;;;;CHARACTER;BUREAUCRAT ROGUE;3;3;3;3;0;At Dusk — Create a [MANASEED] token in your Landmarks.  #When I leave the Expedition zone — Create an [ORDIS_RECRUIT] Soldier token in my Expedition.#;;;;;;;;;;"""Trust me, it will all trickle down for everyone's benefit.""";;;;;080;Anh Tung;FAUX;Brief Done;Mainfeature 1 - Manaseed, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_92_R2;ALT_DUSTER_B_OR_92_C;MU;RARE;Reka Investor;Reka Investor;;;;CHARACTER;BUREAUCRAT ROGUE;3;3;3;3;0;At Dusk — Create a [MANASEED] token in your Landmarks.  #When I leave the Expedition zone — Create an [ORDIS_RECRUIT] Soldier token in my Expedition.#;;;;;;;;;;"""Trust me, it will all trickle down for everyone's benefit.""";;;;;080;Anh Tung;FAUX;Brief Done;Mainfeature 1 - Manaseed, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_86_C;ALT_DUSTER_B_OR_86_C;OR;COMMON;Louis Sullivan;Louis Sullivan;;;;CHARACTER;ENGINEER;3;3;3;3;2;{H} If there are two or more cards in your Landmarks, draw a card.;;;;;;;;;;"""Form ever follows function. This is the law."" — Louis Sullivan";;;;;081;Kevin Sidharta;FAUX;Brief Done;Simple;;;;B;;;;;
ALT_DUSTER_B_OR_86_R1;ALT_DUSTER_B_OR_86_C;OR;RARE;Louis Sullivan;Louis Sullivan;;;;CHARACTER;ENGINEER;3;3;#2#;3;2;#{J}# If there are #three or more# cards in your Landmarks, draw a card.;;;;;;;;;;"""Form ever follows function. This is the law."" — Louis Sullivan";;;;;081;Kevin Sidharta;FAUX;Envoi Brief;Card Advantage, Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_86_R2;ALT_DUSTER_B_OR_86_C;AX;RARE;Louis Sullivan;Louis Sullivan;;;;CHARACTER;ENGINEER;3;3;3;3;2;#{R}# If there are two or more cards in your Landmarks, draw a card.;;;;;;;;;;"""Form ever follows function. This is the law."" — Louis Sullivan";;;;;081;Kevin Sidharta;FAUX;Envoi Brief;Card Advantage, Héros Cycle 3;;;;B;;;;;
ALT_DUSTER_B_OR_93_C;ALT_DUSTER_B_OR_93_C;OR;COMMON;Sunisa, Ordis Bodyguard;Sunisa, Ordis Bodyguard;;;;CHARACTER;SOLDIER;3;3;4;4;4;$[DEFENDER_FS].  If there are two or more cards in your Landmarks, [DEFENDER_CHA_P] Characters don't prevent my Expedition from moving forward.;;;;;;;;;;"""Behind the smiles and jubilation, I sense a growing tension…""";;;;;082;Tristan Bideau;FAUX;Brief Done;Héros Cycle 1, Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_93_R1;ALT_DUSTER_B_OR_93_C;OR;RARE;Sunisa, Ordis Bodyguard;Sunisa, Ordis Bodyguard;;;;CHARACTER;SOLDIER;3;3;#3#;#3#;#3#;[DEFENDER_FS].  If there are two or more cards in your Landmarks, [DEFENDER_CHA_P] Characters don't prevent my Expedition from moving forward.  #{J} Create an [ORDIS_RECRUIT] Soldier token in target Expedition.#;;;;;;;;;;"""Behind the smiles and jubilation, I sense a growing tension…""";;;;;082;Tristan Bideau;FAUX;Brief Done;Héros Cycle 1, Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_93_R2;ALT_DUSTER_B_OR_93_C;YZ;RARE;Sunisa, Ordis Bodyguard;Sunisa, Ordis Bodyguard;;;;CHARACTER;SOLDIER;3;3;#3#;#3#;#3#;[DEFENDER_FS].  If there are two or more #Spells# in your #Reserve,# [DEFENDER_CHA_P] Characters don't prevent my Expedition from moving forward.  #{J} Create an [ORDIS_RECRUIT] Soldier token in target Expedition.#;;;;;;;;;;"""Behind the smiles and jubilation, I sense a growing tension…""";;;;;082;Tristan Bideau;FAUX;Brief Done;Héros Cycle 1, Héros Cycle 2;;;;B;;;;;
ALT_DUSTER_B_OR_94_C;ALT_DUSTER_B_OR_94_C;OR;COMMON;Reka Caterer;Reka Caterer;;;;CHARACTER;CITIZEN;4;4;2;2;4;"{J} Create a [MANASEED] token in your Landmarks. (It's a Permanent token with ""{T}, Sacrifice me: Ready a Mana Orb."")";;;;;;;;;;"""Happiness is always within reach, if you know how to savor it. Care for a smoothie?""";;;;;083;Damian Audino;FAUX;Brief Done;Mainfeature 1 - Manaseed, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_94_R1;ALT_DUSTER_B_OR_94_C;OR;RARE;Reka Caterer;Reka Caterer;;;;CHARACTER;CITIZEN;4;4;#3#;#3#;4;{J} Create a [MANASEED] token in your Landmarks.;#{D} : Create a [ORDIS_RECRUIT] Soldier token in target Expedition.#;;;;;;;;;"""Happiness is always within reach, if you know how to savor it. Care for a smoothie?""";;;;;083;Damian Audino;FAUX;Brief Done;Mainfeature 1 - Manaseed, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_94_R2;ALT_DUSTER_B_OR_94_C;LY;RARE;Reka Caterer;Reka Caterer;;;;CHARACTER;CITIZEN;4;4;#3#;#3#;4;{J} Create a [MANASEED] token in your Landmarks.;#{D} : Create a [ORDIS_RECRUIT] Soldier token in target Expedition.#;;;;;;;;;"""Happiness is always within reach, if you know how to savor it. Care for a smoothie?""";;;;;083;Damian Audino;FAUX;Brief Done;Mainfeature 1 - Manaseed, Limited signpost;;;;B;;;;;
ALT_DUSTER_B_OR_96_C;ALT_DUSTER_B_OR_96_C;OR;COMMON;Talos;Talos;;;;CHARACTER;ROBOT;5;5;4;4;4;$[GIGANTIC].  [DEFENDER]. (My Expeditions can't move forward during Dusk.);;;;;;;;;;It was Talos's role to protect the statue from prying eyes.;;;;;084;Taras Susak;FAUX;Brief Done;;;;;B;;;;;
