ID;ID Base;Faction;Alteration;Name EN;Name FR;Name DE;Name ES;Name IT;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect EN;Echo EN;Effect FR;Echo FR;Effect DE;Echo DE;Effect ES;Echo ES;Effect IT;Echo IT;Flavor EN;Flavor FR;Flavor DE;Flavor ES;Flavor IT;Numbering;Artist
ALT_CYCLONE_B_OR_69_R2;ALT_CYCLONE_B_OR_69_C;AX;RARE;Bluecap;;;;;CHARACTER;BUREAUCRAT;2;2;2;2;#2#;When my Expedition fails to move forward during Dusk — Create an [AEROLITH] token in your Landmarks.;;;;;;;;;;To avoid sudden jolts, invest in stone.;;;;;;Jean-Baptiste Andrier
ALT_CYCLONE_B_OR_70_C;ALT_CYCLONE_B_OR_70_C;OR;COMMON;Melusine;;;;;CHARACTER;FAIRY;3;2;0;2;3;{H} If I'm in an Ascended Expedition, [SABOTAGE_LOW]. Otherwise, my Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;;Every broken promise demands retribution.;;;;;;Zael
ALT_CYCLONE_B_OR_70_R1;ALT_CYCLONE_B_OR_70_C;OR;RARE;Melusine;;;;;CHARACTER;FAIRY;#2#;#1#;#0#;#0#;#2#;{H} If I'm in an Ascended Expedition, [SABOTAGE_LOW]. Otherwise, my Expedition [ASCENDS].;;;;;;;;;;Every broken promise demands retribution.;;;;;;Zael
ALT_CYCLONE_B_OR_70_R2;ALT_CYCLONE_B_OR_70_C;LY;RARE;Melusine;;;;;CHARACTER;FAIRY;#2#;#1#;#0#;#0#;#2#;{H} If I'm in a #single-terrain region,# [SABOTAGE_LOW]. Otherwise, my Expedition [ASCENDS].;;;;;;;;;;Every broken promise demands retribution.;;;;;;Zael
ALT_CYCLONE_B_OR_71_C;ALT_CYCLONE_B_OR_71_C;OR;COMMON;Gargoyle;;;;;CHARACTER;ELEMENTAL;2;2;2;3;0;{H} Target Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;;At the slightest sign of intrusion, these stone lookouts come to life and sound the alarm.;;;;;;Taras Susak
ALT_CYCLONE_B_OR_71_R1;ALT_CYCLONE_B_OR_71_C;OR;RARE;Gargoyle;;;;;CHARACTER;ELEMENTAL;2;2;2;3;0;#{J}# Target Expedition [ASCENDS].;;;;;;;;;;At the slightest sign of intrusion, these stone lookouts come to life and sound the alarm.;;;;;;Taras Susak
ALT_CYCLONE_B_OR_71_R2;ALT_CYCLONE_B_OR_71_C;MU;RARE;Gargoyle;;;;;CHARACTER;ELEMENTAL;2;2;#3#;3;0;#{J}# Target Expedition [ASCENDS].;;;;;;;;;;At the slightest sign of intrusion, these stone lookouts come to life and sound the alarm.;;;;;;Taras Susak
ALT_CYCLONE_B_OR_72_C;ALT_CYCLONE_B_OR_72_C;OR;COMMON;Ordis Messenger;;;;;CHARACTER;MESSENGER;3;2;2;2;2;{H} If I'm in an Ascended Expedition, [RESUPPLY_LOW]. Otherwise, my Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;;To maintain their cohesion, the Ordis must call on the most reliable of couriers.;;;;;;Ed Chee, S.Yong & Stephen
ALT_CYCLONE_B_OR_72_R1;ALT_CYCLONE_B_OR_72_C;OR;RARE;Ordis Messenger;;;;;CHARACTER;MESSENGER;#2#;2;2;2;2;#{J}# If I'm in an Ascended Expedition, #create an [AEROLITH] token in target player's Landmarks.# Otherwise, my Expedition [ASCENDS].;;;;;;;;;;To maintain their cohesion, the Ordis must call on the most reliable of couriers.;;;;;;Ed Chee, S.Yong & Stephen
ALT_CYCLONE_B_OR_72_R2;ALT_CYCLONE_B_OR_72_C;MU;RARE;Ordis Messenger;;;;;CHARACTER;MESSENGER;#2#;2;2;2;2;#{J}# If I'm in an Ascended Expedition, #create an [AEROLITH] token in target player's Landmarks.# Otherwise, my Expedition [ASCENDS].;;;;;;;;;;To maintain their cohesion, the Ordis must call on the most reliable of couriers.;;;;;;Ed Chee, S.Yong & Stephen
ALT_CYCLONE_B_OR_73_C;ALT_CYCLONE_B_OR_73_C;OR;COMMON;Doppelgänger;;;;;CHARACTER;ELEMENTAL;4;4;0;0;0;{J} Target a Character facing me. I gain its subtypes and X boosts, where X equals its highest statistic. (I lose these subtypes when I leave the Expedition zone.);;;;;;;;;;Such fluidity reflects countless possibilities.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_OR_73_R1;ALT_CYCLONE_B_OR_73_C;OR;RARE;Doppelgänger;;;;;CHARACTER;ELEMENTAL;#3#;#3#;0;0;0;#$[SEASONED].#  #{H}# Target a Character facing me. I gain its subtypes and X boosts, where X equals its highest statistic. (I lose these subtypes when I leave the Expedition zone.);;;;;;;;;;Such fluidity reflects countless possibilities.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_OR_73_R2;ALT_CYCLONE_B_OR_73_C;LY;RARE;Doppelgänger;;;;;CHARACTER;ELEMENTAL;#3#;#3#;0;0;0;#$[SEASONED].#  #{H}# Target a Character facing me. I gain its subtypes and X boosts, where X equals its highest statistic. (I lose these subtypes when I leave the Expedition zone.);;;;;;;;;;Such fluidity reflects countless possibilities.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_OR_74_C;ALT_CYCLONE_B_OR_74_C;OR;COMMON;Sagitta, Soaring Leviathan;;;;;CHARACTER;LEVIATHAN;6;6;3;2;3;I cost {1} less for each of your Ascended Expeditions.  $[GIGANTIC].;;;;;;;;;;We flew higher to escape the turbulence of its wings.;;;;;;Ba Vo
ALT_CYCLONE_B_OR_74_R1;ALT_CYCLONE_B_OR_74_C;OR;RARE;Sagitta, Soaring Leviathan;;;;;CHARACTER;LEVIATHAN;6;6;3;2;3;I cost #{2} less# if #one or more# of your Expeditions is Ascended.  $[GIGANTIC].;;;;;;;;;;We flew higher to escape the turbulence of its wings.;;;;;;Ba Vo
ALT_CYCLONE_B_OR_74_R2;ALT_CYCLONE_B_OR_74_C;YZ;RARE;Sagitta, Soaring Leviathan;;;;;CHARACTER;LEVIATHAN;6;6;3;2;3;I cost #{2} less# if there's #a Spell with Reserve Cost {4} or more in your Reserve.#  $[GIGANTIC].;;;;;;;;;;We flew higher to escape the turbulence of its wings.;;;;;;Ba Vo
ALT_CYCLONE_B_OR_75_C;ALT_CYCLONE_B_OR_75_C;OR;COMMON;Yanna, Qorgan Agent;;;;;CHARACTER;BUREAUCRAT MAGE;5;5;4;4;4;{J} You may have target Character gain [ASLEEP]. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and loses Asleep.);;;;;;;;;;Spies from the Qorgan infiltrate the Factions and steal their secrets.;;;;;;Ba Vo
ALT_CYCLONE_B_OR_75_R1;ALT_CYCLONE_B_OR_75_C;OR;RARE;Yanna, Qorgan Agent;;;;;CHARACTER;BUREAUCRAT MAGE;5;5;4;4;4;{J} You may have target Character gain [ASLEEP]. #If it's facing me, [SABOTAGE].#;;;;;;;;;;Spies from the Qorgan infiltrate the Factions and steal their secrets.;;;;;;Ba Vo
ALT_CYCLONE_B_OR_75_R2;ALT_CYCLONE_B_OR_75_C;BR;RARE;Yanna, Qorgan Agent;;;;;CHARACTER;BUREAUCRAT MAGE;5;5;4;4;4;{J} You may have target Character gain [ASLEEP]. #If it's facing me, [SABOTAGE].#;;;;;;;;;;Spies from the Qorgan infiltrate the Factions and steal their secrets.;;;;;;Ba Vo
ALT_CYCLONE_B_OR_76_C;ALT_CYCLONE_B_OR_76_C;OR;COMMON;Nike;;;;;CHARACTER;DEITY;7;7;3;3;3;$[ETERNAL_FS].  At Noon — Target Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;;When she spreads her wings, her victory shall resonate for all eternity.;;;;;;Aaron Ming
ALT_CYCLONE_B_OR_76_R1;ALT_CYCLONE_B_OR_76_C;OR;RARE;Nike;;;;;CHARACTER;DEITY;7;7;#5#;#5#;#5#;#If my Expedition is Ascended,# I am $[ETERNAL_FS].;;;;;;;;;;When she spreads her wings, her victory shall resonate for all eternity.;;;;;;Aaron Ming
ALT_CYCLONE_B_OR_76_R2;ALT_CYCLONE_B_OR_76_C;MU;RARE;Nike;;;;;CHARACTER;DEITY;7;7;#4#;#4#;#4#;$[ETERNAL_FS].  At Noon — Target Expedition [ASCENDS].;;;;;;;;;;When she spreads her wings, her victory shall resonate for all eternity.;;;;;;Aaron Ming
ALT_CYCLONE_B_OR_77_C;ALT_CYCLONE_B_OR_77_C;OR;COMMON;Out of a Clear Sky;;;;;SPELL;DISRUPTION;4;4;;;;$[FLEETING].  I cost {1} less if at least one of your Expeditions is Ascended.  Send target Character to Reserve.;;;;;;;;;;A swarm of messages bursts forth in a rustling of paper.;;;;;;Zero Wen
ALT_CYCLONE_B_OR_77_R1;ALT_CYCLONE_B_OR_77_C;OR;RARE;Out of a Clear Sky;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  I cost #{1} less for each# of your Ascended Expeditions.  Send target Character to Reserve.;;;;;;;;;;A swarm of messages bursts forth in a rustling of paper.;;;;;;Zero Wen
ALT_CYCLONE_B_OR_77_R2;ALT_CYCLONE_B_OR_77_C;MU;RARE;Out of a Clear Sky;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  I cost #{2} less# if at least one of your Expeditions is Ascended.  Send target Character to Reserve.;;;;;;;;;;A swarm of messages bursts forth in a rustling of paper.;;;;;;Zero Wen
ALT_CYCLONE_B_OR_78_C;ALT_CYCLONE_B_OR_78_C;OR;COMMON;Ordis Signet;;;;;SPELL;CONJURATION;2;4;;;;Choose one:  • Target Character gains [ASLEEP].  • Target Character in Expedition or in Reserve loses all its boosts.  • Each Character in target Expedition gains 1 boost.;;;;;;;;;;Cohesion and justice.;;;;;;Zero Wen
ALT_CYCLONE_B_OR_78_R1;ALT_CYCLONE_B_OR_78_C;OR;RARE;Ordis Signet;;;;;SPELL;CONJURATION;#3#;#3#;;;;#[FLEETING].#  Choose #two:#  • Target Character gains [ASLEEP].  • Target Character in Expedition or in Reserve loses all its boosts.  • Each Character in target Expedition gains 1 boost.;;;;;;;;;;Cohesion and justice.;;;;;;Zero Wen
ALT_CYCLONE_B_OR_78_R2;ALT_CYCLONE_B_OR_78_C;MU;RARE;Ordis Signet;;;;;SPELL;CONJURATION;#3#;#3#;;;;#[FLEETING].#  Choose #two:#  • Target Character gains [ASLEEP].  • Target Character in Expedition or in Reserve loses all its boosts.  • Each Character in target Expedition gains 1 boost.;;;;;;;;;;Cohesion and justice.;;;;;;Zero Wen
ALT_CYCLONE_B_OR_79_C;ALT_CYCLONE_B_OR_79_C;OR;COMMON;Soar;;;;;SPELL;MANEUVER;1;1;;;;Target Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);{D} : The next Character you play this turn gains 1 boost.;;;;;;;;;A Zephyr feather gives the Ordis the ability to fly.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_OR_79_R1;ALT_CYCLONE_B_OR_79_C;OR;RARE;Soar;;;;;SPELL;MANEUVER;1;1;;;;Target Expedition [ASCENDS].  #You may give 1 boost to target Character in an Ascended Expedition.#;{D} : The next Character you play this turn gains 1 boost.;;;;;;;;;A Zephyr feather gives the Ordis the ability to fly.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_OR_79_R2;ALT_CYCLONE_B_OR_79_C;MU;RARE;Soar;;;;;SPELL;MANEUVER;1;1;;;;Target Expedition [ASCENDS].  #You may give 1 boost to target Character in an Ascended Expedition.#;{D} : The next Character you play this turn gains 1 boost.;;;;;;;;;A Zephyr feather gives the Ordis the ability to fly.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_OR_80_C;ALT_CYCLONE_B_OR_80_C;OR;COMMON;Skybound Odyssey;;;;;SPELL;MANEUVER;5;6;;;;Draw a card.  Both of your Expeditions [ASCEND]. (Until Rest, they can move forward even if matched in their regions' terrains by the opponent's Expeditions.)  Immediately play for free up to two Characters with Base Cost {3} or less. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;Like a beacon, the horizon calls us onward!;;;;;;Matteo Spirito
ALT_CYCLONE_B_OR_80_R1;ALT_CYCLONE_B_OR_80_C;OR;RARE;Skybound Odyssey;;;;;SPELL;MANEUVER;#7#;#7#;;;;Draw a card.  Both of your Expeditions [ASCEND].  Immediately play for free up to #three Characters# with Base Cost {3} or less. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;Like a beacon, the horizon calls us onward!;;;;;;Matteo Spirito
ALT_CYCLONE_B_OR_80_R2;ALT_CYCLONE_B_OR_80_C;BR;RARE;Skybound Odyssey;;;;;SPELL;MANEUVER;5;6;;;;Draw a card.  Both of your Expeditions [ASCEND].  Immediately play for free up to two Characters with Base Cost {3} or less. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;Like a beacon, the horizon calls us onward!;;;;;;Matteo Spirito
ALT_CYCLONE_B_OR_81_C;ALT_CYCLONE_B_OR_81_C;OR;COMMON;Mandjet;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{T}: Target Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;;Mandjet and Mesektet, the Ordis flagships, reunited at last.;;;;;;Anh Tung
ALT_CYCLONE_B_OR_81_R1;ALT_CYCLONE_B_OR_81_C;OR;RARE;Mandjet;;;;;LANDMARK_PERMANENT;CONSTRUCTION;#3#;#3#;;;;{T}: Target Expedition [ASCENDS].  #If one of your Ascended Expeditions would attempt to [ASCEND_INF] again, [RESUPPLY_LOW] instead.#;;;;;;;;;;Mandjet and Mesektet, the Ordis flagships, reunited at last.;;;;;;Anh Tung
ALT_CYCLONE_B_OR_81_R2;ALT_CYCLONE_B_OR_81_C;MU;RARE;Mandjet;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{T}: Target Expedition [ASCENDS].;;;;;;;;;;Mandjet and Mesektet, the Ordis flagships, reunited at last.;;;;;;Anh Tung
ALT_CYCLONE_B_OR_82_C;ALT_CYCLONE_B_OR_82_C;OR;COMMON;The Origamium;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{J} Target Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.)  When you play a Character — If it's in an Ascended Expedition, you may exhaust me ({T}) to give it 1 boost.;;;;;;;;;;Where paper heralds take flight.;;;;;;Jean-Baptiste Andrier
ALT_CYCLONE_B_OR_82_R1;ALT_CYCLONE_B_OR_82_C;OR;RARE;The Origamium;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{J} Target Expedition [ASCENDS].  #{T}: #Target Character in an Ascended Expedition gains 1 boost.;;;;;;;;;;Where paper heralds take flight.;;;;;;Jean-Baptiste Andrier
ALT_CYCLONE_B_OR_82_R2;ALT_CYCLONE_B_OR_82_C;LY;RARE;The Origamium;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{J} Target Expedition [ASCENDS].  #{T}: #Target Character in a #single-terrain region# gains 1 boost.;;;;;;;;;;Where paper heralds take flight.;;;;;;Jean-Baptiste Andrier
ALT_CYCLONE_B_YZ_47_C;ALT_CYCLONE_B_YZ_47_C;YZ;COMMON;Mana Moth;;;;;TOKEN;ILLUSION;0;0;2;2;2;(If I leave the Expedition zone, remove me from the game.);;;;;;;;;;A rain of Mana, a source of magic.;;;;;;Justice Wong
ALT_CYCLONE_B_YZ_65_C;ALT_CYCLONE_B_YZ_65_C;YZ;COMMON;Moyo & Silk;;;;;HERO;0;0;0;;;;When you play a Spell with Base Cost {4} or more — You may exhaust me ({T}) to create a [MANA_MOTH] Illusion token in your Hero Expedition. If the Base Cost was {7} or more, also draw a card. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;The idea of the butterfly resides within the caterpillar;;;;;;Taras Susak
ALT_CYCLONE_B_YZ_66_C;ALT_CYCLONE_B_YZ_66_C;YZ;COMMON;Undine;;;;;CHARACTER;ELEMENTAL;1;1;0;0;1;;{D} : The next Spell you play this turn loses [FLEETING]. (Discard me from Reserve to do this.);;;;;;;;;When Yzmir alchemists call on the water spirit, the mischievous undine responds.;;;;;;Leena Sooba
ALT_CYCLONE_B_YZ_66_R1;ALT_CYCLONE_B_YZ_66_C;YZ;RARE;Undine;;;;;CHARACTER;ELEMENTAL;1;1;#1#;#1#;1;;{D} : The next Spell you play this turn loses [FLEETING].;;;;;;;;;When Yzmir alchemists call on the water spirit, the mischievous undine responds.;;;;;;Leena Sooba
ALT_CYCLONE_B_YZ_66_R2;ALT_CYCLONE_B_YZ_66_C;AX;RARE;Undine;;;;;CHARACTER;ELEMENTAL;1;1;#1#;#1#;1;;{D} : The next Spell you play this turn loses [FLEETING].;;;;;;;;;When Yzmir alchemists call on the water spirit, the mischievous undine responds.;;;;;;Leena Sooba
ALT_CYCLONE_B_YZ_67_C;ALT_CYCLONE_B_YZ_67_C;YZ;COMMON;Winged Monkey;;;;;CHARACTER;ANIMAL;3;1;0;2;0;{H} I gain 2 boosts.;;;;;;;;;;Flight should always mean freedom.;;;;;;Anh Tung
ALT_CYCLONE_B_YZ_67_R1;ALT_CYCLONE_B_YZ_67_C;YZ;RARE;Winged Monkey;;;;;CHARACTER;ANIMAL;3;1;0;2;0;{H} I gain 2 boosts, #then create an [AEROLITH] token in target player's Landmarks.#;;;;;;;;;;Flight should always mean freedom.;;;;;;Anh Tung
ALT_CYCLONE_B_YZ_67_R2;ALT_CYCLONE_B_YZ_67_C;AX;RARE;Winged Monkey;;;;;CHARACTER;ANIMAL;3;1;0;2;0;{H} I gain 2 boosts, #then create an [AEROLITH] token in target player's Landmarks.#;;;;;;;;;;Flight should always mean freedom.;;;;;;Anh Tung
ALT_CYCLONE_B_YZ_68_C;ALT_CYCLONE_B_YZ_68_C;YZ;COMMON;Studious Acolyte;;;;;CHARACTER;MAGE;2;1;1;1;1;You may play Spells for {1} less if their Base Cost is {4} or more. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;Afanas' backing is beginning to bear fruit.;;;;;;Tristan Bideau
ALT_CYCLONE_B_YZ_68_R1;ALT_CYCLONE_B_YZ_68_C;YZ;RARE;Studious Acolyte;;;;;CHARACTER;MAGE;2;1;1;1;1;You may play Spells for #{2} less# if their Base Cost is #{7} or more.# (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;Afanas' backing is beginning to bear fruit.;;;;;;Tristan Bideau
ALT_CYCLONE_B_YZ_68_R2;ALT_CYCLONE_B_YZ_68_C;AX;RARE;Studious Acolyte;;;;;CHARACTER;MAGE;2;1;1;1;1;You may play #Permanents# for {1} less if their Base Cost is {4} or more. (Reserve Cost if from Reserve, Hand Cost otherwise.);;;;;;;;;;Afanas' backing is beginning to bear fruit.;;;;;;Tristan Bideau
ALT_CYCLONE_B_YZ_69_C;ALT_CYCLONE_B_YZ_69_C;YZ;COMMON;The Tortoise;;;;;CHARACTER;ANIMAL;2;2;0;0;3;;{D} : [AFTER_YOU]. (Discard me from Reserve to end your turn as if you had played a card.);;;;;;;;;"""I'll gladly give you the spot, there's no use getting in a stew.""";;;;;;Matteo Spirito
ALT_CYCLONE_B_YZ_69_R1;ALT_CYCLONE_B_YZ_69_C;YZ;RARE;The Tortoise;;;;;CHARACTER;ANIMAL;2;2;0;0;3;#{H} If your opponent is first player, you become first player.#;{D} : [AFTER_YOU]. (Discard me from Reserve to end your turn as if you had played a card.);;;;;;;;;"""I'll gladly give you the spot, there's no use getting in a stew.""";;;;;;Matteo Spirito
ALT_CYCLONE_B_YZ_69_R2;ALT_CYCLONE_B_YZ_69_C;AX;RARE;The Tortoise;;;;;CHARACTER;ANIMAL;2;2;0;0;3;;{D} : [AFTER_YOU]. (Discard me from Reserve to end your turn as if you had played a card.);;;;;;;;;"""I'll gladly give you the spot, there's no use getting in a stew.""";;;;;;Matteo Spirito
ALT_CYCLONE_B_YZ_70_C;ALT_CYCLONE_B_YZ_70_C;YZ;COMMON;Suha, Qorgan Operative;;;;;CHARACTER;BUREAUCRAT MAGE;3;1;1;1;0;{H} I gain 1 boost, then [SABOTAGE_LOW]. (Discard up to one target card from a Reserve.);;;;;;;;;;By accepting the Qorgan's offer, Suha got to see what was down the rabbit hole.;;;;;;Tristan Bideau
ALT_CYCLONE_B_YZ_70_R1;ALT_CYCLONE_B_YZ_70_C;YZ;RARE;Suha, Qorgan Operative;;;;;CHARACTER;BUREAUCRAT MAGE;3;1;1;#0#;0;{H} I gain #2 boosts.#  #When I go to Reserve from the Expedition zone — [SABOTAGE].#;;;;;;;;;;By accepting the Qorgan's offer, Suha got to see what was down the rabbit hole.;;;;;;Tristan Bideau
ALT_CYCLONE_B_YZ_70_R2;ALT_CYCLONE_B_YZ_70_C;BR;RARE;Suha, Qorgan Operative;;;;;CHARACTER;BUREAUCRAT MAGE;3;1;1;#0#;0;{H} I gain #2 boosts.#  #When I go to Reserve from the Expedition zone — [SABOTAGE].#;;;;;;;;;;By accepting the Qorgan's offer, Suha got to see what was down the rabbit hole.;;;;;;Tristan Bideau
ALT_CYCLONE_B_YZ_71_C;ALT_CYCLONE_B_YZ_71_C;YZ;COMMON;Kali;;;;;CHARACTER;DEITY;2;2;3;2;2;{H} You may put a Spell from your hand in Reserve. If you don't, sacrifice me.;;;;;;;;;;Each action requires a sacrifice.;;;;;;Zero Wen
ALT_CYCLONE_B_YZ_71_R1;ALT_CYCLONE_B_YZ_71_C;YZ;RARE;Kali;;;;;CHARACTER;DEITY;2;2;3;#3#;2;{H} You may put a Spell from your hand in Reserve. If you don't, sacrifice #a Character.#;;;;;;;;;;Each action requires a sacrifice.;;;;;;Zero Wen
ALT_CYCLONE_B_YZ_71_R2;ALT_CYCLONE_B_YZ_71_C;AX;RARE;Kali;;;;;CHARACTER;DEITY;2;2;3;#3#;2;{H} You may put a #Permanent# from your hand in Reserve. If you don't, sacrifice #a Permanent.#;;;;;;;;;;Each action requires a sacrifice.;;;;;;Zero Wen
ALT_CYCLONE_B_YZ_72_C;ALT_CYCLONE_B_YZ_72_C;YZ;COMMON;Caladrius;;;;;CHARACTER;ANIMAL;3;1;1;1;2;{H} You may send to Reserve target Character with Hand Cost {2} or less.;;;;;;;;;;With a simple glance, it reveals your destination.;;;;;;Fahmi  Fauzi
ALT_CYCLONE_B_YZ_72_R1;ALT_CYCLONE_B_YZ_72_C;YZ;RARE;Caladrius;;;;;CHARACTER;ANIMAL;#2#;1;1;1;2;{H} You may send to Reserve target Character with #Hand Cost {1}# or less.;;;;;;;;;;With a simple glance, it reveals your destination.;;;;;;Fahmi  Fauzi
ALT_CYCLONE_B_YZ_72_R2;ALT_CYCLONE_B_YZ_72_C;MU;RARE;Caladrius;;;;;CHARACTER;ANIMAL;#2#;1;1;1;2;{H} You may send to Reserve target Character with #Hand Cost {1}# or less.;;;;;;;;;;With a simple glance, it reveals your destination.;;;;;;Fahmi  Fauzi
ALT_CYCLONE_B_YZ_73_C;ALT_CYCLONE_B_YZ_73_C;YZ;COMMON;Alelo, Eerie Leviathan;;;;;CHARACTER;LEVIATHAN;5;5;2;2;2;$[GIGANTIC].  I'm also considered a Spell, even when not in play. (Play me as a Character, but it counts as playing a Spell for other abilities.);;;;;;;;;;We followed in its wake, believing it was a magical current.;;;;;;Matteo Spirito
ALT_CYCLONE_B_YZ_73_R1;ALT_CYCLONE_B_YZ_73_C;YZ;RARE;Alelo, Eerie Leviathan;;;;;CHARACTER;LEVIATHAN;#4#;#4#;#1#;#1#;#1#;[GIGANTIC].  I'm also considered a Spell, even when not in play. (Play me as a Character, but it counts as playing a Spell for other abilities.);;;;;;;;;;We followed in its wake, believing it was a magical current.;;;;;;Matteo Spirito
ALT_CYCLONE_B_YZ_73_R2;ALT_CYCLONE_B_YZ_73_C;AX;RARE;Alelo, Eerie Leviathan;;;;;CHARACTER;LEVIATHAN;#4#;#4#;#1#;#1#;#1#;[GIGANTIC].  I'm also considered an #Expedition Permanent,# even when not in play. (Play me as a Character, but it counts as playing a Permanent for other abilities.);;;;;;;;;;We followed in its wake, believing it was a magical current.;;;;;;Matteo Spirito
ALT_CYCLONE_B_YZ_74_C;ALT_CYCLONE_B_YZ_74_C;YZ;COMMON;Shiva;;;;;CHARACTER;DEITY;4;2;2;2;2;{H} You may discard target Permanent. If you don't, I gain 2 boosts.;;;;;;;;;;Any creation begins with an act of destruction.;;;;;;Taras Susak
ALT_CYCLONE_B_YZ_74_R1;ALT_CYCLONE_B_YZ_74_C;YZ;RARE;Shiva;;;;;CHARACTER;DEITY;#3#;#1#;#1#;#1#;#1#;{H} You may discard target Permanent. If you don't, I gain 2 boosts.;;;;;;;;;;Any creation begins with an act of destruction.;;;;;;Taras Susak
ALT_CYCLONE_B_YZ_74_R2;ALT_CYCLONE_B_YZ_74_C;LY;RARE;Shiva;;;;;CHARACTER;DEITY;#3#;#1#;#1#;#1#;#1#;{H} You may discard target Permanent. If you don't, I gain 2 boosts.;;;;;;;;;;Any creation begins with an act of destruction.;;;;;;Taras Susak
ALT_CYCLONE_B_YZ_75_C;ALT_CYCLONE_B_YZ_75_C;YZ;COMMON;Moth Collision;;;;;SPELL;DISRUPTION;4;4;;;;$[FLEETING].  If you control an Illusion, I cost {1} less.  Discard target Character.;;;;;;;;;;When two moths meet, there's always a spark.;;;;;;Ed Chee, S.Yong & Stephen
ALT_CYCLONE_B_YZ_75_R1;ALT_CYCLONE_B_YZ_75_C;YZ;RARE;Moth Collision;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  If you control an Illusion, I cost #{2} less.#  Discard target Character #with Hand Cost {3} or less.#;;;;;;;;;;When two moths meet, there's always a spark.;;;;;;Ed Chee, S.Yong & Stephen
ALT_CYCLONE_B_YZ_75_R2;ALT_CYCLONE_B_YZ_75_C;OR;RARE;Moth Collision;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  If you control a #Soldier#, I cost #{2} less.#  Discard target Character #with Hand Cost {3} or less.#;;;;;;;;;;When two moths meet, there's always a spark.;;;;;;Ed Chee, S.Yong & Stephen
ALT_CYCLONE_B_YZ_76_C;ALT_CYCLONE_B_YZ_76_C;YZ;COMMON;Yzmir Signet;;;;;SPELL;CONJURATION;2;4;;;;Choose one:  • Send to Reserve target Character with Hand Cost {2} or less.  • [SABOTAGE].  • Draw a card.;;;;;;;;;;Secrecy and sacrifice.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_YZ_76_R1;ALT_CYCLONE_B_YZ_76_C;YZ;RARE;Yzmir Signet;;;;;SPELL;CONJURATION;#3#;#3#;;;;#[FLEETING].#  Choose #two:#  • Send to Reserve target Character with Hand Cost {2} or less.  • [SABOTAGE].  • Draw a card.;;;;;;;;;;Secrecy and sacrifice.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_YZ_76_R2;ALT_CYCLONE_B_YZ_76_C;BR;RARE;Yzmir Signet;;;;;SPELL;CONJURATION;#3#;#3#;;;;#[FLEETING].#  Choose #two:#  • Send to Reserve target Character with Hand Cost {2} or less.  • [SABOTAGE].  • Draw a card.;;;;;;;;;;Secrecy and sacrifice.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_YZ_77_C;ALT_CYCLONE_B_YZ_77_C;YZ;COMMON;Defect;;;;;SPELL;MANEUVER;7;7;;;;[FLEETING].  Target Character defects. (It joins the Expedition facing it, changing controllers. If it would move to your Reserve or any other personal zone, it goes to its owner's instead.);;;;;;;;;;Changing sides isn't always a matter of choice.;;;;;;Justice Wong
