ID,ID Base,Faction,Alteration,Name,Name En,Type,Sub-Type,Cost,Recall Cost,Vegetal,Mineral,Aquatic,Effect,Echo,Intentions Implémentation CE,Intentions Implémentation GD CE,Functions Tag,Intentions Lore CE,Profils Tag,Complexity CE,Score,Flavor CE,Illustration,Identité Effet,Identité Stat,Identité Design,Reflexions jeu Equipe,Reflexion Chacun pour soi
ALT_CORE_B_MU_20_R1,ALT_CORE_B_MU_20_C,MU,RARE,Coniferal Coneman,Coniferal Coneman,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} I gain $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_20_R2,ALT_CORE_B_MU_20_C,LY,RARE,Coniferal Coneman,Coniferal Coneman,CHARACTER,PLANT,#4#,#4#,3,3,3,{J} I gain $[ANCHORED].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_C,ALT_CORE_B_MU_21_C,MU,COMMON,Son of Yggdrasil,Son of Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R1,ALT_CORE_B_MU_21_C,MU,RARE,Son of Yggdrasil,Son of Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].  #$[TOUGH_1].#,#{D} : Target Character with Hand Cost {3} or less gains [ANCHORED].# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_MU_21_R2,ALT_CORE_B_MU_21_C,BR,RARE,Son of Yggdrasil,Son of Yggdrasil,CHARACTER,PLANT,6,6,6,3,3,$[GIGANTIC].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_C,ALT_CORE_B_MU_22_C,MU,COMMON,Hydracaena,Hydracaena,CHARACTER,PLANT DRAGON,7,7,0,0,0,$[ETERNAL].  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R1,ALT_CORE_B_MU_22_C,MU,RARE,Hydracaena,Hydracaena,CHARACTER,PLANT DRAGON,7,7,0,0,0,"$[ETERNAL].  #$[TOUGH_X], where X is the number of plants you control.#  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_22_R2,ALT_CORE_B_MU_22_C,LY,RARE,Hydracaena,Hydracaena,CHARACTER,PLANT DRAGON,7,7,0,0,0,$[ETERNAL].  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_C,ALT_CORE_B_MU_23_C,MU,COMMON,Muna Merchant,Muna Merchant,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R1,ALT_CORE_B_MU_23_C,MU,RARE,Muna Merchant,Muna Merchant,CHARACTER,CITIZEN,2,#2#,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_23_R2,ALT_CORE_B_MU_23_C,AX,RARE,Muna Merchant,Muna Merchant,CHARACTER,CITIZEN,2,3,3,2,0,{R} $[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_C,ALT_CORE_B_MU_24_C,MU,COMMON,Bountiful Meadow,Bountiful Meadow,PERMANENT,LANDMARK,2,2,,,,{T} : The next Plant you play this turn costs {1} less.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R1,ALT_CORE_B_MU_24_C,MU,RARE,Bountiful Meadow,Bountiful Meadow,PERMANENT,LANDMARK,2,2,,,,#{J} You may pay {1} to $[RESUPPLY].#  {T} : The next Plant you play this turn costs {1} less.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_24_R2,ALT_CORE_B_MU_24_C,OR,RARE,Bountiful Meadow,Bountiful Meadow,PERMANENT,LANDMARK,2,2,,,,{T} : The next #Bureaucrat# you play this turn costs {1} less.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_C,ALT_CORE_B_MU_25_C,MU,COMMON,Meditation Training,Meditation Training,SPELL,BOON,2,3,,,,"Target Character with Hand Cost {3} or less gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R1,ALT_CORE_B_MU_25_C,MU,RARE,Meditation Training,Meditation Training,SPELL,BOON,2,#2#,,,,"Target Character with Hand Cost {3} or less gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.)",#{D} : The next Character you play this turn gains 1 boost.# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_MU_25_R2,ALT_CORE_B_MU_25_C,YZ,RARE,Meditation Training,Meditation Training,SPELL,BOON,2,3,,,,"Target Character with Hand Cost {3} or less gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_C,ALT_CORE_B_MU_26_C,MU,COMMON,Mana Reaping,Mana Reaping,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Put target Character or Permanent in its owner's Mana zone (as an exhausted Mana Orb).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R1,ALT_CORE_B_MU_26_C,MU,RARE,Mana Reaping,Mana Reaping,SPELL,DISRUPTION,3,3,,,,Put target Character or Permanent in its owner's Mana zone (as an exhausted Mana Orb).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_26_R2,ALT_CORE_B_MU_26_C,BR,RARE,Mana Reaping,Mana Reaping,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Put target Character or Permanent in its owner's Mana zone (as an exhausted Mana Orb).,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_C,ALT_CORE_B_MU_27_C,MU,COMMON,Nurture,Nurture,SPELL,BOON,2,1,,,,Up to two target Characters each gain 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R1,ALT_CORE_B_MU_27_C,MU,RARE,Nurture,Nurture,SPELL,BOON,#3#,#2#,,,,Up to two target Characters each gain #2 boosts$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_MU_27_R2,ALT_CORE_B_MU_27_C,OR,RARE,Nurture,Nurture,SPELL,BOON,2,1,,,,Up to two target Characters each gain 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_C,ALT_CORE_B_MU_28_C,MU,COMMON,Beauty Sleep,Beauty Sleep,SPELL,DISRUPTION,1,3,,,,"Target Character gains [ASLEEP]. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and it loses Asleep.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R1,ALT_CORE_B_MU_28_C,MU,RARE,Beauty Sleep,Beauty Sleep,SPELL,DISRUPTION,1,3,,,,"Target Character gains [ASLEEP]. #You may give it 2 boosts#. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and it loses Asleep.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_28_R2,ALT_CORE_B_MU_28_C,YZ,RARE,Beauty Sleep,Beauty Sleep,SPELL,DISRUPTION,1,3,,,,"Target Character gains [ASLEEP]. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and it loses Asleep.)",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_C,ALT_CORE_B_MU_29_C,MU,COMMON,Harvest,Harvest,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R1,ALT_CORE_B_MU_29_C,MU,RARE,Harvest,Harvest,SPELL,CONJURATION,#2#,2,,,,"$[RESUPPLY], #then [RESUPPLY] again#.",,,,,,,,,,,,,,,
ALT_CORE_B_MU_29_R2,ALT_CORE_B_MU_29_C,AX,RARE,Harvest,Harvest,SPELL,CONJURATION,1,2,,,,$[RESUPPLY].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_C,ALT_CORE_B_MU_30_C,MU,COMMON,"The Spindle, Muna Bastion","The Spindle, Muna Bastion",PERMANENT,LANDMARK,3,3,,,,Characters you control have $[TOUGH_2].,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R1,ALT_CORE_B_MU_30_C,MU,RARE,"The Spindle, Muna Bastion","The Spindle, Muna Bastion",PERMANENT,LANDMARK,3,3,,,,Characters you control have $[TOUGH_2].  #At Noon — Target Character you control gains 1 boost.#,,,,,,,,,,,,,,,
ALT_CORE_B_MU_30_R2,ALT_CORE_B_MU_30_C,BR,RARE,"The Spindle, Muna Bastion","The Spindle, Muna Bastion",PERMANENT,LANDMARK,3,3,,,,Characters you control have $[TOUGH_2]. (Cards in Reserve are not controlled.),,,,,,,,,,,,,,,
ALT_CORE_B_NE_1_C,ALT_CORE_B_NE_1_C,NE,COMMON,Mana Convergence,Mana Convergence,TOKEN,,,,,,,"I can't be played but I can be used as a Mana Orb. (In draft, you may add any number of 'Mana Convergence' cards to your deck.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_01_C,ALT_CORE_B_OR_01_C,OR,COMMON,Sigismar & Wingspan,Sigismar & Wingspan,HERO,,,,,,,At Noon — Create an [ORDIS_RECRUIT] Soldier token in your Hero Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_02_C,ALT_CORE_B_OR_02_C,OR,COMMON,Waru & Mack,Waru & Mack,HERO,,,,,,,"At Noon, if you control a Bureaucrat — Create an [ORDIS_RECRUIT] Soldier token in target Expedition.  When you play a Bureaucrat — You may have it gain [ASLEEP]. (During Dusk, ignore its statistics. During Rest, it doesn't go to Reserve and it loses Asleep.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_03_C,ALT_CORE_B_OR_03_C,OR,COMMON,Gulrang & Tocsin,Gulrang & Tocsin,HERO,,,,,,,"When you create a token — It gains 1 boost.  If you have less than eight Mana Orbs, [BOOSTED_MP] tokens you control have [DEFENDER]. (Their Expeditions can't advance during Dusk.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_04_C,ALT_CORE_B_OR_04_C,OR,COMMON,Paper Herald,Paper Herald,CHARACTER,MESSENGER,1,1,0,0,1,,{D} : Create an [ORDIS_RECRUIT] Soldier token in target Expedition. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R1,ALT_CORE_B_OR_04_C,OR,RARE,Paper Herald,Paper Herald,CHARACTER,MESSENGER,1,1,0,#1#,#2#,,{D} : Create an [ORDIS_RECRUIT] Soldier token in target Expedition. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_04_R2,ALT_CORE_B_OR_04_C,LY,RARE,Paper Herald,Paper Herald,CHARACTER,MESSENGER,1,1,0,#1#,1,,{D} : Create an [ORDIS_RECRUIT] Soldier token in target Expedition. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_05_C,ALT_CORE_B_OR_05_C,OR,COMMON,Ordis Trooper,Ordis Trooper,CHARACTER,SOLDIER,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R1,ALT_CORE_B_OR_05_C,OR,RARE,Ordis Trooper,Ordis Trooper,CHARACTER,SOLDIER,1,1,1,#2#,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_05_R2,ALT_CORE_B_OR_05_C,YZ,RARE,Ordis Trooper,Ordis Trooper,CHARACTER,SOLDIER,1,1,1,1,1,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_C,ALT_CORE_B_OR_06_C,OR,COMMON,Ordis Cadets,Ordis Cadets,CHARACTER,APPRENTICE SOLDIER,2,2,1,1,0,{J} Create an [ORDIS_RECRUIT] Soldier token in my Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R1,ALT_CORE_B_OR_06_C,OR,RARE,Ordis Cadets,Ordis Cadets,CHARACTER,APPRENTICE SOLDIER,2,2,1,1,#1#,{J} Create an [ORDIS_RECRUIT] Soldier token in #your other Expedition#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_06_R2,ALT_CORE_B_OR_06_C,YZ,RARE,Ordis Cadets,Ordis Cadets,CHARACTER,APPRENTICE SOLDIER,2,2,1,1,0,{J} Create an [ORDIS_RECRUIT] Soldier token in my Expedition.,#{D} : The next Spell you play this turn costs {1} less.# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_07_C,ALT_CORE_B_OR_07_C,OR,COMMON,Monolith Rune-Scribe,Monolith Rune-Scribe,CHARACTER,SCHOLAR,2,2,2,2,2,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R1,ALT_CORE_B_OR_07_C,OR,RARE,Monolith Rune-Scribe,Monolith Rune-Scribe,CHARACTER,SCHOLAR,2,2,#1#,2,2,"#{H} If you control a token, $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_07_R2,ALT_CORE_B_OR_07_C,AX,RARE,Monolith Rune-Scribe,Monolith Rune-Scribe,CHARACTER,SCHOLAR,2,2,#1#,2,2,"#{H} If you control a token, $[RESUPPLY].#",,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_C,ALT_CORE_B_OR_08_C,OR,COMMON,Monolith Legate,Monolith Legate,CHARACTER,BUREAUCRAT,2,2,2,1,2,When my Expedition fails to move forward during Dusk — $[SABOTAGE] after Rest.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R1,ALT_CORE_B_OR_08_C,OR,RARE,Monolith Legate,Monolith Legate,CHARACTER,BUREAUCRAT,2,2,2,#2#,2,When my Expedition fails to move forward during Dusk — $[SABOTAGE] after Rest.,#{D} : Create an [ORDIS_RECRUIT] Soldier token in target Expedition.# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_08_R2,ALT_CORE_B_OR_08_C,YZ,RARE,Monolith Legate,Monolith Legate,CHARACTER,BUREAUCRAT,2,2,2,1,2,When my Expedition fails to move forward during Dusk — $[SABOTAGE] after Rest.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_C,ALT_CORE_B_OR_09_C,OR,COMMON,Frog Prince,The Frog Prince,CHARACTER,BUREAUCRAT NOBLE,2,2,3,0,3,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R1,ALT_CORE_B_OR_09_C,OR,RARE,Frog Prince,The Frog Prince,CHARACTER,BUREAUCRAT NOBLE,#1#,#1#,#2#,0,#2#,,,,,,,,,,,,,,,,
ALT_CORE_B_OR_09_R2,ALT_CORE_B_OR_09_C,AX,RARE,Frog Prince,The Frog Prince,CHARACTER,BUREAUCRAT NOBLE,2,2,3,0,3,,#{D} : The next Permanent you play this turn costs {1} less.# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_10_C,ALT_CORE_B_OR_10_C,OR,COMMON,Monolith Archivist,Monolith Archivist,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R1,ALT_CORE_B_OR_10_C,OR,RARE,Monolith Archivist,Monolith Archivist,CHARACTER,BUREAUCRAT,2,2,3,3,3,#I have $[DEFENDER] unless you control two or more Bureaucrats.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_10_R2,ALT_CORE_B_OR_10_C,YZ,RARE,Monolith Archivist,Monolith Archivist,CHARACTER,BUREAUCRAT,2,2,3,3,3,$[DEFENDER].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_C,ALT_CORE_B_OR_11_C,OR,COMMON,Ozma,Ozma,CHARACTER,NOBLE,2,2,1,2,1,"{J} If you control three or more other Characters, draw a card. (Cards in Reserve are not controlled.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R1,ALT_CORE_B_OR_11_C,OR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} If you control three or more other Characters, draw a card. (Cards in Reserve are not controlled.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_11_R2,ALT_CORE_B_OR_11_C,BR,RARE,Ozma,Ozma,CHARACTER,NOBLE,2,2,#2#,2,#2#,"{J} If you control #two or more other [BOOSTED_MP]# Characters, draw a card.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_C,ALT_CORE_B_OR_12_C,OR,COMMON,The Council,The Council,CHARACTER,BUREAUCRAT,4,4,4,4,4,"The {j}, {h} and {r} triggers of Characters facing me don't activate.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R1,ALT_CORE_B_OR_12_C,OR,RARE,The Council,The Council,CHARACTER,BUREAUCRAT,#3#,#3#,#3#,#3#,#3#,"The {j}, {h} and {r} triggers of Characters facing me don't activate.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_12_R2,ALT_CORE_B_OR_12_C,BR,RARE,The Council,The Council,CHARACTER,BUREAUCRAT,4,4,4,4,4,"The {j}, {h} and {r} triggers of Characters facing me don't activate.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_C,ALT_CORE_B_OR_13_C,OR,COMMON,Ordis Gatekeeper,Ordis Gatekeeper,CHARACTER,SOLDIER,3,3,1,3,1,{J} Create an [ORDIS_RECRUIT] Soldier token in your other Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R1,ALT_CORE_B_OR_13_C,OR,RARE,Ordis Gatekeeper,Ordis Gatekeeper,CHARACTER,SOLDIER,3,3,1,#1#,1,{J} Create an [ORDIS_RECRUIT] Soldier token in #each of your# Expeditions.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_13_R2,ALT_CORE_B_OR_13_C,MU,RARE,Ordis Gatekeeper,Ordis Gatekeeper,CHARACTER,SOLDIER,3,3,1,3,1,{J} #Target Character# in your other Expedition #gains 2 boosts$[BB]#.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_C,ALT_CORE_B_OR_14_C,OR,COMMON,Ordis Spy,Ordis Spy,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R1,ALT_CORE_B_OR_14_C,OR,RARE,Ordis Spy,Ordis Spy,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Create an [ORDIS_RECRUIT] Soldier token in my Expedition.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_14_R2,ALT_CORE_B_OR_14_C,BR,RARE,Ordis Spy,Ordis Spy,CHARACTER,CITIZEN,3,2,2,2,2,{H} $[SABOTAGE].  #{R} Create an [ORDIS_RECRUIT] Soldier token in my Expedition.#,,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_C,ALT_CORE_B_OR_15_C,OR,COMMON,"Kakoba, Legion Commander","Kakoba, Legion Commander",CHARACTER,SOLDIER NOBLE,3,3,2,2,2,"{J} If you control three or more other Characters, I gain 2 boosts$[BB]. (Cards in Reserve are not controlled.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R1,ALT_CORE_B_OR_15_C,OR,RARE,"Kakoba, Legion Commander","Kakoba, Legion Commander",CHARACTER,SOLDIER NOBLE,3,3,2,2,2,"{J} If you control three or more other Characters, I gain #3 boosts$[BB]#. (Cards in Reserve are not controlled.)",,,,,,,,,,,,,,,
ALT_CORE_B_OR_15_R2,ALT_CORE_B_OR_15_C,MU,RARE,"Kakoba, Legion Commander","Kakoba, Legion Commander",CHARACTER,SOLDIER NOBLE,3,3,2,2,2,"{J} If you control three or more other Characters, I gain #3 boosts$[BB]#.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_C,ALT_CORE_B_OR_16_C,OR,COMMON,Ordis Attorney,Ordis Attorney,CHARACTER,BUREAUCRAT,3,3,2,3,3,When my Expedition fails to move forward during Dusk — Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R1,ALT_CORE_B_OR_16_C,OR,RARE,Ordis Attorney,Ordis Attorney,CHARACTER,BUREAUCRAT,#2#,#2#,2,#2#,#2#,When my Expedition fails to move forward during Dusk — Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_16_R2,ALT_CORE_B_OR_16_C,YZ,RARE,Ordis Attorney,Ordis Attorney,CHARACTER,BUREAUCRAT,3,3,2,3,3,When my Expedition fails to move forward during Dusk — Draw a card.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_C,ALT_CORE_B_OR_17_C,OR,COMMON,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,4,4,2,2,2,When I leave the Expedition zone — Create an [ORDIS_RECRUIT] Soldier token in each of your Expeditions.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R1,ALT_CORE_B_OR_17_C,OR,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,2,2,2,When I leave the Expedition zone — Create #two# [ORDIS_RECRUIT] Soldier tokens in each of your Expeditions.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_17_R2,ALT_CORE_B_OR_17_C,AX,RARE,Jeanne d'Arc,Jeanne d'Arc,CHARACTER,SOLDIER,#5#,#5#,#3#,#3#,#3#,When I leave the Expedition zone — Create a #[BRASSBUG] Robot# token in each of your Expeditions.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_C,ALT_CORE_B_OR_18_C,OR,COMMON,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT DEITY,4,4,4,4,4,When an opponent draws one or more cards or does [RESUPPLY] — Create an [ORDIS_RECRUIT] Soldier token in target Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R1,ALT_CORE_B_OR_18_C,OR,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT DEITY,#3#,#3#,#3#,#3#,#3#,When an opponent draws one or more cards or does [RESUPPLY] — Create an [ORDIS_RECRUIT] Soldier token in target Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_18_R2,ALT_CORE_B_OR_18_C,MU,RARE,Quetzalcoatl,Quetzalcoatl,CHARACTER,BUREAUCRAT DEITY,#3#,#3#,#3#,#3#,#3#,When an opponent draws one or more cards or does [RESUPPLY] — Create an [ORDIS_RECRUIT] Soldier token in target Expedition.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_19_C,ALT_CORE_B_OR_19_C,OR,COMMON,Issitoq,Issitoq,CHARACTER,BUREAUCRAT DEITY,6,6,4,4,4,Your other Expedition and the Expedition facing it can't move forward.,{D} : Draw a card. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R1,ALT_CORE_B_OR_19_C,OR,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT DEITY,#5#,#5#,#3#,#3#,#3#,Your other Expedition and the Expedition facing it can't move forward.,{D} : Draw a card. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_19_R2,ALT_CORE_B_OR_19_C,YZ,RARE,Issitoq,Issitoq,CHARACTER,BUREAUCRAT DEITY,6,6,4,4,4,Your other Expedition and the Expedition facing it can't move forward.,{D} : Draw a card. (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_20_C,ALT_CORE_B_OR_20_C,OR,COMMON,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Each player sacrifices a Character.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R1,ALT_CORE_B_OR_20_C,OR,RARE,Anubis,Anubis,CHARACTER,DEITY,#4#,#4#,3,#3#,3,{J} Each player sacrifices a Character.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_20_R2,ALT_CORE_B_OR_20_C,YZ,RARE,Anubis,Anubis,CHARACTER,DEITY,5,5,3,4,3,{J} Each player sacrifices a Character.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_C,ALT_CORE_B_OR_21_C,OR,COMMON,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,2,2,Characters your opponents play cost {1} more.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R1,ALT_CORE_B_OR_21_C,OR,RARE,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,2,2,#Cards# your opponents play cost {1} more.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_21_R2,ALT_CORE_B_OR_21_C,LY,RARE,Robin Hood,Robin Hood,CHARACTER,BUREAUCRAT,4,4,3,#0#,#3#,Characters your opponents play cost {1} more.,#{D} : The next card you play this turn costs {1} less.# (Discard me from Reserve to do this.),,,,,,,,,,,,,,
ALT_CORE_B_OR_22_C,ALT_CORE_B_OR_22_C,OR,COMMON,Thoth,Thoth,CHARACTER,BUREAUCRAT DEITY,3,3,3,3,2,When my Expedition fails to move forward during Dusk — Create an [ORDIS_RECRUIT] Soldier token in target Expedition after Rest.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R1,ALT_CORE_B_OR_22_C,OR,RARE,Thoth,Thoth,CHARACTER,BUREAUCRAT DEITY,3,3,3,3,2,When my Expedition fails to move forward during Dusk — Create #two# [ORDIS_RECRUIT] Soldier tokens in target Expedition after Rest.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_22_R2,ALT_CORE_B_OR_22_C,YZ,RARE,Thoth,Thoth,CHARACTER,BUREAUCRAT DEITY,3,3,3,3,2,When my Expedition fails to move forward during Dusk — Create #two# [ORDIS_RECRUIT] Soldier tokens in target Expedition after Rest.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_C,ALT_CORE_B_OR_23_C,OR,COMMON,Charge!,Charge!,SPELL,MANEUVER,2,2,,,,$[FLEETING].  Characters you control gain 1 boost$[BB]. (Cards in Reserve are not controlled.),,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R1,ALT_CORE_B_OR_23_C,OR,RARE,Charge!,Charge!,SPELL,MANEUVER,2,#3#,,,,Characters you control gain 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_23_R2,ALT_CORE_B_OR_23_C,MU,RARE,Charge!,Charge!,SPELL,MANEUVER,2,#3#,,,,Characters you control gain 1 boost$[BB].,,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_C,ALT_CORE_B_OR_24_C,OR,COMMON,Teamwork Training,Teamwork Training,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Send to Reserve target Character with Hand Cost {X} or less, where X is the number of Characters you control.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R1,ALT_CORE_B_OR_24_C,OR,RARE,Teamwork Training,Teamwork Training,SPELL,DISRUPTION,#3#,#3#,,,,"$[FLEETING].  #Create an [ORDIS_RECRUIT] Soldier token in target Expedition.#  Send to Reserve target Character with Hand Cost {X} or less, where X is the number of Characters you control.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_24_R2,ALT_CORE_B_OR_24_C,AX,RARE,Teamwork Training,Teamwork Training,SPELL,DISRUPTION,2,2,,,,"$[FLEETING].  Send to Reserve target Character with Hand Cost {X} or less, where X is the number of Characters you control.",,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_C,ALT_CORE_B_OR_25_C,OR,COMMON,Sticky Note Seals,Sticky Note Seals,SPELL,DISRUPTION,3,3,,,,$[FLEETING].  Choose one:  • Send to Reserve target Character with Hand Cost {4} or more.  • Discard target Permanent with Hand Cost {4} or more.,,,,,,,,,,,,,,,
ALT_CORE_B_OR_25_R1,ALT_CORE_B_OR_25_C,OR,RARE,Sticky Note Seals,Sticky Note Seals,SPELL,DISRUPTION,3,#4#,,,,Choose one:  • Send to Reserve target Character with Hand Cost {4} or more.  • Discard target Permanent with Hand Cost {4} or more.,,,,,,,,,,,,,,,
